dataset,config,feature_map,reps,entanglement,unopt_optimization_name,opt_optimization_name,unopt_acc_mean,opt_acc_mean,unopt_acc_std,opt_acc_std,acc_change,p_value,t_stat,cohens_d,depth_reduction_pct,gate_reduction_pct,nisq_score_improvement,significant,n_runs
IoT_Original_Distribution,6q_5k,ZZ,2,full,L0,L3,0.9551111111111111,0.9558222222222222,0.007362186359695836,0.00769322403423094,0.0007111111111111068,0.5712519928350109,0.572714693982407,0.10635044877802986,0.0,3.9215686274509802,1.97510471564906,False,30
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,L3,0.9561999999999998,0.9578,0.007201851613763418,0.007240054613371219,0.0016000000000001569,0.14390236301876594,1.502024565640011,0.2789189596667613,-1.1173184357541899,-5.555555555555555,1.193409144254268,False,30
IoT_Original_Distribution,6q_5k,Pauli,2,full,L0,L3,0.9561111111111111,0.9537555555555556,0.007657582490844414,0.006651668953900678,-0.002355555555555555,0.07478365713540516,-1.8482771683791277,-0.343216453827086,0.0,3.9215686274509802,1.97510471564906,False,30
