status,dataset,model,device,entanglement,optimization_level,num_qubits,run_idx,seed,gpu_id,aggregate_depth,aggregate_two_qubit_gates,mean_readout_error,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,g_mean,kernel_time,classifier_time,total_time,zz_reps,layout
success,IoT_Original_Distribution,QSVC,ideal,full,0,6,0,42,0,246,303,,0.952,0.9131244813927636,0.9542782546360052,0.7511094888851704,0.9502867669698724,0.9118685117819176,453.2577636160422,2.974996500066481,456.2327601161087,4,best_healthy_path
success,IoT_Original_Distribution,QSVC,ideal,full,0,6,1,123,1,246,303,,0.956,0.9216883503201666,0.957979938439941,0.7705172582413702,0.9759157494820452,0.9207192127454794,455.9491756459465,0.2858945210464299,456.23507016699295,4,best_healthy_path
success,IoT_Original_Distribution,QSVC,ideal,full,0,6,2,456,2,246,303,,0.9626666666666668,0.9349020712977314,0.9641583882959588,0.8028018717580228,0.9786294678502652,0.9342765820822116,455.93402330600657,0.2973436090396717,456.23136691504624,4,best_healthy_path
success,IoT_Original_Distribution,QSVC,ideal,full,0,6,3,789,0,246,303,,0.9606666666666668,0.93062013683403,0.962288437232072,0.7928542048804118,0.9556150486120896,0.9298841909184348,475.6039778769482,0.4245723539497703,476.028550230898,4,best_healthy_path
success,IoT_Original_Distribution,QSVC,ideal,full,0,6,4,1024,1,246,303,,0.958,0.8941884677406728,0.9587030615860032,0.7624062622058598,0.96315605446224,0.890728530172102,475.6007238299353,0.232210068963468,475.8329338988988,4,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,0,6,0,42,2,266,303,0.00655,0.9566666666666668,0.9252344496109468,0.9586702137093198,0.7750528811840931,0.9581982997510684,0.9244243352113262,407.99239168700296,1.184956738026813,409.1773484250298,4,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,0,6,1,123,0,266,303,0.00655,0.9606666666666668,0.93062013683403,0.962288437232072,0.7928542048804118,0.9811031265166816,0.9298841909184348,481.5421448039124,0.2411934459814801,481.78333824989386,4,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,0,6,2,456,1,266,303,0.00655,0.9573333333333334,0.9446714574233244,0.9598616442819056,0.7892958031689904,0.9757591888069554,0.9445427502227002,481.7410550949862,0.1209522510180249,481.86200734600425,4,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,0,6,3,789,2,266,303,0.00655,0.9533333333333334,0.9297512250872826,0.9559918064551846,0.7663867213399324,0.9664125165041044,0.929297531732208,474.6701718169497,2.6610322929918766,477.3312041099416,4,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,0,6,4,1024,0,266,303,0.00655,0.958,0.9069011945579508,0.959177748864782,0.769353359749779,0.9686669902253952,0.9047152296424162,1073.3520337870575,0.8562642940087244,1074.2082980810665,4,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeSherbrooke,full,0,6,0,42,1,721,303,0.0309244791666666,0.9573333333333334,0.9160678220844488,0.958928156538855,0.7720405290038411,0.957358090794754,0.9146571070127604,1107.4725484709488,0.0542050360236316,1107.5267535069725,4,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeSherbrooke,full,0,6,1,123,2,721,303,0.0309244791666666,0.9646666666666668,0.9296494606484744,0.9657535288567788,0.8079379114430426,0.9803620726545909,0.9286486877637764,1094.0786390040305,0.8459347649477422,1094.924573768978,4,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeSherbrooke,full,0,6,2,456,0,721,303,0.0309244791666666,0.948,0.9395206112128756,0.951868376824414,0.7562464341718923,0.974240550258586,0.9394625756575492,1386.937015236006,0.8260762090794742,1387.7630914450856,4,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeSherbrooke,full,0,6,3,789,1,721,303,0.0309244791666666,0.9566666666666668,0.9315908130195858,0.958880710538224,0.7789251797801489,0.970164754017086,0.9310788205658556,1418.8458315300522,0.0546063178917393,1418.900437847944,4,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeSherbrooke,full,0,6,4,1024,2,721,303,0.0309244791666666,0.958,0.8973666494449923,0.9588244995143956,0.7641133799500013,0.9663081427207114,0.894254468035333,1405.6326595220016,0.8348009940236807,1406.4674605160253,4,best_healthy_path
success,IoT_Original_Distribution,QVE,ideal,full,0,6,0,42,0,248,303,,0.952,0.9417281167316394,0.9552684099168504,0.7699949480535957,0.9737499934766384,0.9416431493662896,560.3753205420217,5.009476718958467,565.3847972609801,4,best_healthy_path
