status,dataset,model,device,entanglement,optimization_level,num_qubits,run_idx,seed,gpu_id,aggregate_depth,aggregate_two_qubit_gates,mean_readout_error,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,g_mean,kernel_time,classifier_time,total_time,zz_reps,layout
success,UNSW_NB15,QSVC,FakeKolkataV2,full,0,6,1,123,1,135,150,0.0157999999999999,0.8313333333333334,0.8471234660154534,0.834413166317148,0.6690877559618781,0.9336130391575316,0.8452079667288135,244.35922281304371,1.207224101992324,245.56644691503607,2,worst_healthy_path
success,UNSW_NB15,QSVC,FakeKolkataV2,full,0,6,2,456,2,135,150,0.0157999999999999,0.818,0.8254371948598644,0.8209080680119148,0.6302764263802003,0.9255221956019344,0.8250056282938694,252.29206308699213,0.0568319270387291,252.3488950140309,2,worst_healthy_path
success,UNSW_NB15,QSVC,FakeKolkataV2,full,0,6,3,789,0,135,150,0.0157999999999999,0.8286666666666667,0.8402246255437831,0.8316149888059535,0.6572449063712753,0.9352356023969826,0.8392003149934065,347.5112795169698,0.8565266389632598,348.36780615593307,2,worst_healthy_path
success,UNSW_NB15,QSVC,FakeKolkataV2,full,0,6,4,1024,1,135,150,0.0157999999999999,0.8266666666666667,0.8414803621301457,0.8298299767403671,0.6582335642144445,0.9419344704029728,0.8397995593697926,367.93772303301375,0.8448676689295098,368.78259070194326,2,worst_healthy_path
success,UNSW_NB15,QSVC,FakeSherbrooke,full,0,6,0,42,2,381,150,0.0534261067708333,0.8313333333333334,0.8359069864185071,0.8336946356951587,0.6531854676119359,0.9334570407290712,0.8357442905171147,406.9746968590189,0.0548942240420728,407.02959108306095,2,worst_healthy_path
success,UNSW_NB15,QSVC,FakeSherbrooke,full,0,6,1,123,0,381,150,0.0534261067708333,0.818,0.8358838755402168,0.8214465173509453,0.6464802303343067,0.934862952491738,0.8333927775278797,715.1886610529618,0.8408534640911967,716.029514517053,2,worst_healthy_path
success,UNSW_NB15,QSVC,FakeSherbrooke,full,0,6,2,456,1,381,150,0.0534261067708333,0.82,0.8354609218243743,0.8233395801479779,0.6462141794046691,0.9330662523924528,0.8336166531024195,724.5095028369687,0.851786079001613,725.3612889159704,2,worst_healthy_path
success,UNSW_NB15,QSVC,FakeSherbrooke,full,0,6,3,789,2,381,150,0.0534261067708333,0.8333333333333334,0.8390402047727628,0.8357670578009563,0.6584717215465737,0.9308516072079088,0.8387902404294558,728.559389886097,0.0557902309810742,728.6151801170781,2,worst_healthy_path
success,UNSW_NB15,QSVC,FakeSherbrooke,full,0,6,4,1024,0,381,150,0.0534261067708333,0.8653333333333333,0.8177399054390837,0.8576734566479038,0.7138290709292252,0.9409206293524331,0.7997058163580658,356.13217058603186,1.0605424559907988,357.19271304202266,2,worst_healthy_path
success,UNSW_NB15,QVE,FakeKolkataV2,full,0,6,0,42,1,139,150,0.0157999999999999,0.868,0.8221502361161399,0.860874956622325,0.7193226320147231,0.9290929365452316,0.8053565021742211,445.6718330159784,2.3028188101015985,447.97465182607993,2,worst_healthy_path
success,UNSW_NB15,QVE,FakeKolkataV2,full,0,6,1,123,2,139,150,0.0157999999999999,0.8746666666666667,0.8349806253803664,0.869349696025898,0.7301295956592837,0.9365538984199864,0.8226271360349753,447.3063484850573,1.376205898122862,448.6825543831801,2,worst_healthy_path
success,UNSW_NB15,QVE,FakeKolkataV2,full,0,6,2,456,0,139,150,0.0157999999999999,0.8746666666666667,0.8302760693035529,0.8681950469700752,0.7338354118680973,0.930146158872362,0.8148515248567704,284.71326742100064,2.786071600974537,287.4993390219752,2,worst_healthy_path
success,UNSW_NB15,QVE,FakeKolkataV2,full,0,6,3,789,1,139,150,0.0157999999999999,0.8626666666666667,0.8120288578483055,0.8539726146601146,0.7106459775673195,0.9244341475543494,0.7914358224512327,305.76051294710487,1.3393100888933986,307.09982303599827,2,worst_healthy_path
success,UNSW_NB15,QVE,FakeKolkataV2,full,0,6,4,1024,2,139,150,0.0157999999999999,0.87,0.8234037303953787,0.8627789395957225,0.7245078566717946,0.940293242922869,0.8062468725963361,288.8581061580917,2.2742360830307007,291.1323422411224,2,worst_healthy_path
success,UNSW_NB15,QVE,FakeSherbrooke,full,0,6,0,42,0,385,150,0.0534261067708333,0.8733333333333333,0.8263256014606075,0.8660484451105018,0.7341078440002287,0.9318566124074602,0.8087546459682445,778.5438599949703,0.4899840010330081,779.0338439960033,2,worst_healthy_path
success,UNSW_NB15,QVE,FakeSherbrooke,full,0,6,1,123,1,385,150,0.0534261067708333,0.8773333333333333,0.8442789020792086,0.8735694208860223,0.7324930790133404,0.9384798049441874,0.8358237892535275,765.2998512409395,0.9844767269678414,766.2843279679073,2,worst_healthy_path
success,UNSW_NB15,QVE,FakeSherbrooke,full,0,6,2,456,2,385,150,0.0534261067708333,0.8606666666666667,0.8092562145950708,0.8516479918793658,0.7064773279081309,0.9265023061992717,0.7879467423202068,774.3533109989949,1.3446780680678785,775.6979890670627,2,worst_healthy_path
success,UNSW_NB15,QVE,FakeSherbrooke,full,0,6,3,789,0,385,150,0.0534261067708333,0.8786666666666667,0.836224193793982,0.8728099867983077,0.7418043258488728,0.9330045738494542,0.8222371491507798,667.6267446749844,1.9660363639704883,669.5927810389549,2,worst_healthy_path
success,UNSW_NB15,QVE,FakeSherbrooke,full,0,6,4,1024,1,385,150,0.0534261067708333,0.8813333333333333,0.8431437553366397,0.8765514970319338,0.7446342347123833,0.9414680264215458,0.8319316982921389,675.0302025909768,2.050537578994408,677.0807401699712,2,worst_healthy_path
success,UNSW_NB15,QWE,FakeKolkataV2,full,0,6,0,42,2,199,225,0.0157999999999999,0.83,0.8420737391089985,0.8329265138154026,0.6608027495785574,0.9280163547982035,0.840947605791577,758.9817694108933,0.8759531110990793,759.8577225219924,2,worst_healthy_path
success,UNSW_NB15,QWE,FakeKolkataV2,full,0,6,1,123,0,199,225,0.0157999999999999,0.836,0.8495751450207614,0.8388758150672315,0.6748421249427378,0.946441502515234,0.8481638627519175,696.3837052460294,3.6184736769646406,700.0021789229941,2,worst_healthy_path
success,UNSW_NB15,QWE,FakeKolkataV2,full,0,6,2,456,1,199,225,0.0157999999999999,0.836,0.8459597663154201,0.8386877777777778,0.6694572076152042,0.9336358151879556,0.845204426326754,678.175872805994,4.999989421921782,683.1758622279158,2,worst_healthy_path
success,UNSW_NB15,QWE,FakeKolkataV2,full,0,6,3,789,2,199,225,0.0157999999999999,0.8306666666666667,0.8405802408932594,0.8334685226760244,0.6588334941532835,0.9387705538925906,0.8398271005540049,687.6339238488581,3.4572053039446478,691.0911291528028,2,worst_healthy_path
success,UNSW_NB15,QWE,FakeKolkataV2,full,0,6,4,1024,0,199,225,0.0157999999999999,0.8406666666666667,0.8540406191754735,0.8434514322601468,0.6835512022390864,0.9414227312415312,0.8526910838653462,1414.3815931180725,4.503554267808795,1418.8851473858813,2,worst_healthy_path
success,UNSW_NB15,QWE,FakeSherbrooke,full,0,6,0,42,1,563,225,0.0534261067708333,0.8333333333333334,0.8462856966774261,0.8362350009859588,0.668667157949676,0.9328638615196172,0.844996028634664,1528.0710491559005,3.758952555013821,1531.830001710914,2,worst_healthy_path
success,UNSW_NB15,QWE,FakeSherbrooke,full,0,6,1,123,2,563,225,0.0534261067708333,0.83,0.845278447565269,0.8330869717156977,0.6656743543961171,0.9370353750510366,0.8434812887931865,1532.338970150915,3.408715347875841,1535.7476854987908,2,worst_healthy_path
success,UNSW_NB15,QWE,FakeSherbrooke,full,0,6,2,456,0,563,225,0.0534261067708333,0.832,0.8404144798089508,0.834670094659343,0.6593980536167245,0.9378839248369856,0.8398718530521345,1938.807011596975,3.920653431909159,1942.727665028884,2,worst_healthy_path
