dataset,config,model,entanglement,optimization_level,optimization_name,optimization_description,noise_level,num_qubits,run_idx,seed,gpu_id,accuracy,f1_score,mcc,kernel_time,classifier_time,total_time
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.0,10,0,42,0,0.9693333333333334,0.9668132889069857,0.8188327704831995,311.71431814390235,0.9499484540428966,312.66426659794524
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.0,10,1,123,1,0.9693333333333334,0.9668132889069857,0.8188327704831995,319.18339322693646,0.06604398181661963,319.2494372087531
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.0,10,2,456,2,0.9653333333333334,0.9620264441110277,0.7931590533305228,319.0151001960039,0.3413745569996536,319.35647475300357
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.0,10,3,789,0,0.9693333333333334,0.9668132889069857,0.8188327704831995,312.37931905011646,0.35424902592785656,312.7335680760443
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.0,10,4,1024,1,0.964,0.9604017216642754,0.7844645405527362,312.09667310188524,0.6443108159583062,312.74098391784355
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.0,10,5,2048,2,0.9773333333333334,0.976025653013294,0.8685247607959182,311.3989431199152,0.8178629551548511,312.21680607507005
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.0,10,6,3072,0,0.9693333333333334,0.9668132889069857,0.8188327704831995,311.6912848460488,0.35743930097669363,312.0487241470255
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.0,10,7,4096,1,0.976,0.9745215311004785,0.8603834844182797,311.6896060949657,0.3572712999302894,312.046877394896
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.0,10,8,5120,2,0.9693333333333334,0.9668132889069857,0.8188327704831995,310.7164013730362,0.6829583540093154,311.3993597270455
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.0,10,9,6144,0,0.972,0.9699353722456874,0.8356290217967334,95.15186910890043,0.03359178500249982,95.18546089390293
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.002,10,0,42,0,0.8066666666666666,0.8425487024403966,0.5173748811807234,1745.680580634158,0.02869175304658711,1745.7092723872047
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.002,10,1,123,1,0.8306666666666667,0.8606929164538877,0.549026541265813,1726.480921017006,0.0834996139165014,1726.5644206309225
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.002,10,2,456,2,0.8026666666666666,0.8395202626494991,0.512426547533245,1691.3776369709522,0.051433832850307226,1691.4290708038025
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.002,10,3,789,0,0.8173333333333334,0.8506160037457163,0.5310090864525561,1668.146804361837,0.08037982997484505,1668.2271841918118
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.002,10,4,1024,1,0.8,0.8375,0.5091750772173156,1696.679529242916,0.08435979089699686,1696.763889033813
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.002,10,5,2048,2,0.8453333333333334,0.8717880601016318,0.5702535080198619,1726.6958097179886,0.05069025489501655,1726.7464999728836
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.002,10,6,3072,0,0.796,0.8344673565100871,0.5043668951391246,1700.8716644719243,0.0316687619779259,1700.9033332339022
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.002,10,7,4096,1,0.8426666666666667,0.8697688505524326,0.5662753906688375,1686.1457116201054,0.1023529611993581,1686.2480645813048
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.002,10,8,5120,2,0.828,0.85867744577422,0.5453307445166031,1697.326491381973,0.029653108911588788,1697.3561444908846
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.002,10,9,6144,0,0.8346666666666667,0.86371679308415,0.5546614804550738,725.882371329004,0.028455880004912615,725.9108272090089
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.01,10,0,42,0,0.8106666666666666,0.8432811591393682,0.44427710183533575,1707.5221569968853,0.07518140599131584,1707.5973384028766
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.01,10,1,123,1,0.8466666666666667,0.8695290497810116,0.4838498257349488,1673.0401115640998,0.15750602399930358,1673.197617588099
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.01,10,2,456,2,0.804,0.8378795611510574,0.42221515239833424,1748.4664902391378,0.05493067600764334,1748.5214209151454
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.01,10,3,789,0,0.8093333333333333,0.8415853392391134,0.4225021068034062,1655.2309549439233,0.052018587943166494,1655.2829735318664
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.01,10,4,1024,1,0.8026666666666666,0.8377609532668465,0.447141095276852,1644.2797579369508,0.1166411959566176,1644.3963991329074
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.01,10,5,2048,2,0.872,0.8876362357904606,0.5095560362681314,1733.1627714328934,0.046538037015125155,1733.2093094699085
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.01,10,6,3072,0,0.8013333333333333,0.8371608340035597,0.4586584616521047,1718.0000664358959,0.031476980075240135,1718.031543415971
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.01,10,7,4096,1,0.8346666666666667,0.8594680978572095,0.43859159187973507,1683.903481343994,0.10003181896172464,1684.0035131629556
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.01,10,8,5120,2,0.8293333333333334,0.8563743172214778,0.45050089919498715,1703.8542963361833,0.09777446696534753,1703.9520708031487
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.01,10,9,6144,0,0.8253333333333334,0.8539286557996693,0.45788639677327264,722.5111062990036,0.03209682018496096,722.5432031191885
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.05,10,0,42,0,0.9,0.8526315789473683,0.0,1688.5733376119751,0.04654618492349982,1688.6198837968986
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.05,10,1,123,1,0.9,0.8526315789473683,0.0,1740.570331129944,0.05169600690715015,1740.622027136851
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.05,10,2,456,2,0.9,0.8526315789473683,0.0,1667.6735776860733,0.1676094620488584,1667.8411871481221
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.05,10,3,789,0,0.9,0.8526315789473683,0.0,1686.8187033811118,0.12852628086693585,1686.9472296619788
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.05,10,4,1024,1,0.9,0.8526315789473683,0.0,1703.522784085013,0.06342052109539509,1703.5862046061084
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.05,10,5,2048,2,0.9,0.8526315789473683,0.0,1709.4680313470308,0.035082540940493345,1709.5031138879713
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.05,10,6,3072,0,0.9,0.8526315789473683,0.0,1684.288096981123,0.048433305928483605,1684.3365302870516
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.05,10,7,4096,1,0.9,0.8526315789473683,0.0,1709.5585301090032,0.0526101179420948,1709.6111402269453
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.05,10,8,5120,2,0.9,0.8526315789473683,0.0,1677.423763336148,0.08306562900543213,1677.5068289651535
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,0,L0,baseline_unoptimized,0.05,10,9,6144,0,0.9,0.8526315789473683,0.0,726.2007001470774,0.03182283299975097,726.2325229800772
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,3,L3,qiskit_heavy,0.0,10,0,42,0,0.9693333333333334,0.9668132889069857,0.8188327704831995,316.3217942561023,1.0058285461273044,317.3276228022296
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,3,L3,qiskit_heavy,0.0,10,1,123,1,0.9693333333333334,0.9668132889069857,0.8188327704831995,318.38520692801103,0.0696115659084171,318.45481849391945
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,3,L3,qiskit_heavy,0.0,10,2,456,2,0.9653333333333334,0.9620264441110277,0.7931590533305228,318.09267155011185,0.07583931204862893,318.1685108621605
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,3,L3,qiskit_heavy,0.0,10,3,789,0,0.9693333333333334,0.9668132889069857,0.8188327704831995,320.8144084420055,0.08291233098134398,320.89732077298686
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,QSVC,full,3,L3,qiskit_heavy,0.0,10,4,1024,1,0.964,0.9604017216642754,0.7844645405527362,321.0910167689435,0.3810356189496815,321.4720523878932
