dataset,model,entanglement,optimization_level,device,num_qubits,n_runs,mean_readout_error,aggregate_depth,accuracy_mean,accuracy_std,accuracy_ci95,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_ci95,f1_score_mean,f1_score_std,f1_score_ci95,mcc_mean,mcc_std,mcc_ci95,roc_auc_mean,roc_auc_std,roc_auc_ci95,g_mean_mean,g_mean_std,g_mean_ci95,total_time_mean,total_time_std,total_time_ci95
UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,full,3,ideal,6,10,,124.0,0.9952,0.0020073937405575347,0.0012441955306616787,0.9779532184838006,0.010950974323363208,0.006787484206130404,0.9951521105317935,0.0020605357720359136,0.0012771333030178469,0.9719420047566618,0.011907055478812654,0.007380069445650813,0.9952022921809215,0.003944952842799133,0.0024451071040594817,0.9776577869623566,0.011297902434389776,0.007002512477106417,274.6696911917883,7.729857474001826,4.791015298839024
UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,linear,0,FakeKolkataV2,6,10,0.012177777777777777,29.0,0.9949999999999999,0.0026897152082022546,0.0016671027577621735,0.9853499853131394,0.00698055448244766,0.004326592493104765,0.9950059470504066,0.002670509752254846,0.001655199092840189,0.9711724736972371,0.015360509088826965,0.009520542169120528,0.9971723928245668,0.004370320140470906,0.002708752486607035,0.9852564674740778,0.007063354545295639,0.004377912503749687,124.93212588750757,6.406844319280031,3.971003249955042
UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,linear,0,ideal,6,10,,25.0,0.9949333333333333,0.0025180827509716126,0.0015607238586511616,0.9846875305976266,0.006389845959687065,0.003960467557526174,0.9949363145496385,0.0025029397480633014,0.0015513381282094177,0.9707410064173494,0.014420243425927105,0.008937759473439846,0.997366671648175,0.003985944022672307,0.0024705137005653507,0.9845883175181648,0.006471316218967741,0.00401096334738089,145.15210955840303,13.648175796174785,8.459226998769683
UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,linear,3,FakeKolkataV2,6,10,0.012177777777777777,29.0,0.9949999999999999,0.0026897152082022546,0.0016671027577621735,0.9853499853131394,0.00698055448244766,0.004326592493104765,0.9950059470504066,0.002670509752254846,0.001655199092840189,0.9711724736972371,0.015360509088826965,0.009520542169120528,0.9971723928245668,0.004370320140470906,0.002708752486607035,0.9852564674740778,0.007063354545295639,0.004377912503749687,135.73556427811272,36.44621532997151,22.58959829698842
UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,linear,3,ideal,6,10,,25.0,0.9949333333333333,0.0025180827509716126,0.0015607238586511616,0.9846875305976266,0.006389845959687065,0.003960467557526174,0.9949363145496385,0.0025029397480633014,0.0015513381282094177,0.9707410064173494,0.014420243425927105,0.008937759473439846,0.997366671648175,0.003985944022672307,0.0024705137005653507,0.9845883175181648,0.006471316218967741,0.00401096334738089,145.33766831412214,25.480974270397187,15.793271476142047
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,full,0,FakeKolkataV2,6,10,0.012177777777777777,139.0,0.9953999999999998,0.0022542141605183703,0.001397176411884322,0.988699104874492,0.006115401135612085,0.003790364893246429,0.9954148606477637,0.00223428799023574,0.0013848260435893771,0.973603842274129,0.012799254570276348,0.007933060171701013,0.9995805226461085,0.0004379597883091776,0.00027145028910594823,0.9886458390902119,0.006173485194185845,0.0038263657657310124,336.9072123287362,13.84815619128988,8.583176131814728
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,full,0,ideal,6,10,,126.0,0.9955333333333332,0.0022454343251678485,0.0013917346135552953,0.9887727968420673,0.006147833912969929,0.00381046693691643,0.9955461648603006,0.0022273084651080696,0.0013805000890969733,0.9743449978205827,0.0127757314284766,0.00791848037736219,0.9995583635229914,0.0004575895414323585,0.00028361693614205503,0.9887191491936436,0.00620595744766481,0.0038464922769543765,375.96467941778246,62.36427009649228,38.65377507129351
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,full,3,FakeKolkataV2,6,10,0.012177777777777777,138.0,0.9954666666666666,0.00230512044086933,0.001428728451335079,0.9887359508582796,0.0061379091395192585,0.0038043154986008338,0.9954810080269458,0.0022848564719929244,0.001416168713302575,0.9739835846149315,0.013087675914394824,0.008111825572852444,0.9995686700918831,0.00045936584256684327,0.0002847178989915364,0.9886824602522406,0.006195874806017452,0.0038402429909167395,329.06374962375264,11.855256319584448,7.347963994138412
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,full,3,ideal,6,10,,126.0,0.9955333333333332,0.0022454343251678485,0.0013917346135552953,0.9887727968420673,0.006147833912969929,0.00381046693691643,0.9955461648603006,0.0022273084651080696,0.0013805000890969733,0.9743449978205827,0.0127757314284766,0.00791848037736219,0.9995578481945468,0.00045860564290117577,0.0002842467223572149,0.9887191491936436,0.00620595744766481,0.0038464922769543765,350.5428563448833,51.15101553619288,31.703727890105572
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,linear,0,FakeKolkataV2,6,10,0.012177777777777777,33.0,0.9937333333333334,0.0025570044202031248,0.0015848477591721875,0.9887163683773853,0.004334268760643578,0.0026864076098899793,0.9937876460435124,0.0025045245617986607,0.001552320405939305,0.9645540275063473,0.014024296191848569,0.008692348835225171,0.999469727030523,0.0005968050732774221,0.00036990361673726747,0.9886855184183434,0.004367256021932568,0.002706853326261064,193.2321317109163,17.257278862515378,10.696172254756759
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,linear,0,ideal,6,10,,27.0,0.9935999999999998,0.0026703678019199466,0.0016551111111110996,0.9880170676780846,0.005441887786346386,0.0033729169944776405,0.9936510316404241,0.002624688764281259,0.0016267989502595883,0.9637060568636437,0.014810560334679495,0.009179680399862843,0.9994666350598556,0.0006057307803068111,0.0003754358272695555,0.9879797474947309,0.005480839757064423,0.003397059676054592,248.80580371784745,50.038672030166396,31.01429024227555
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,linear,3,FakeKolkataV2,6,10,0.012177777777777777,33.0,0.9937333333333334,0.0025570044202031248,0.0015848477591721875,0.9887163683773853,0.004334268760643578,0.0026864076098899793,0.9937876460435124,0.0025045245617986607,0.001552320405939305,0.9645540275063473,0.014024296191848569,0.008692348835225171,0.9994686963736339,0.0005965677060123341,0.0003697564949821375,0.9886855184183434,0.004367256021932568,0.002706853326261064,202.7031051618047,84.8817149622811,52.61023199247231
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,linear,3,ideal,6,10,,27.0,0.9935999999999998,0.0026703678019199466,0.0016551111111110996,0.9880170676780846,0.005441887786346386,0.0033729169944776405,0.9936510316404241,0.002624688764281259,0.0016267989502595883,0.9637060568636437,0.014810560334679495,0.009179680399862843,0.9994666350598556,0.0006057307803068413,0.0003754358272695742,0.9879797474947309,0.005480839757064423,0.003397059676054592,253.75902619151165,48.89728581172202,30.30685173479425
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,full,0,FakeKolkataV2,6,10,0.012177777777777777,199.0,0.9957333333333332,0.0017270541535755928,0.001070439254479609,0.981063225646866,0.008261924633695157,0.005120793941029287,0.9957019863451189,0.0017494138205149416,0.001084297919628826,0.9751136583630498,0.01015467112672294,0.006293930371476992,0.9991296102570975,0.0009690685593002526,0.000600634915824362,0.98086031339794,0.008448054343187943,0.005236158330184929,758.6659125290928,22.286141282730878,13.81309347510828
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,full,0,ideal,6,10,,186.0,0.9956666666666667,0.001968893905185476,0.001220333085475503,0.9804007709313531,0.009934755858158575,0.006157625475858432,0.9956296888535505,0.002005817265991803,0.001243218421602675,0.9746961194090364,0.01161675412682233,0.0072001388035481395,0.9991296102570972,0.0007539640446833679,0.00046731175639419195,0.9801689574780509,0.010195120788525443,0.006319001331605359,788.672637718753,92.32463986688391,57.22340464229104
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,full,3,FakeKolkataV2,6,10,0.012177777777777777,209.0,0.9957333333333332,0.0017554149029450153,0.0010880174290542944,0.9810632256468661,0.008263750246172125,0.005121925467365486,0.9957021875351802,0.0017766867581721299,0.0011012018615190024,0.97511742438111,0.010306920484789912,0.006388295501259864,0.9990425197499626,0.0009935518156290186,0.0006158097953135421,0.9808602999052214,0.008449794797714396,0.005237237075076568,796.7164699715679,50.260165689819516,31.15157343482639
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,full,3,ideal,6,10,,181.0,0.9956666666666667,0.001968893905185476,0.001220333085475503,0.9804007709313531,0.009934755858158575,0.006157625475858432,0.9956296888535505,0.002005817265991803,0.001243218421602675,0.9746961194090364,0.01161675412682233,0.0072001388035481395,0.9991296102570975,0.0007546681617098289,0.0004677481726486046,0.9801689574780509,0.010195120788525443,0.006319001331605359,833.508380678331,46.99080913342933,29.12520524735244
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,linear,0,FakeKolkataV2,6,10,0.012177777777777777,48.0,0.9950666666666667,0.0019676394329936646,0.0012195555555555592,0.9850740269310647,0.00598148841364484,0.0037073649282649145,0.9950686340196112,0.0019494989019249371,0.0012083119379116829,0.9715277013358634,0.011144554196391095,0.006907466254485531,0.9976052687180174,0.004216741663537734,0.0026135635604160982,0.9849754764100795,0.00607400162952243,0.003764705213529562,366.9763424995588,26.69038286939355,16.54287069188791
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,linear,0,ideal,6,10,,42.0,0.9949999999999999,0.001943650631615106,0.0012046871424196074,0.9847243765814142,0.005866217110054748,0.0036359190340974337,0.9950012345817901,0.0019252210386069947,0.0011932643623295204,0.9711334468074508,0.011005786119969945,0.006821456909635348,0.997682567984705,0.004039679110243254,0.002503819052895939,0.9846218579019765,0.005956835771873452,0.003692085062590707,483.40399142412934,40.306262828266334,24.982080523313545
