dataset,config,feature_map,reps,entanglement,optimization,optimization_level,optimization_name,optimization_description,run,seed,gpu_id,accuracy,f1_score,mcc,training_time,circuit_depth,total_gates,two_qubit_gates
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,16,12288,0,0.996,0.9959615546218488,0.9766394448969591,272.0205723270774,124,204,150
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,16,12288,1,0.996,0.9959615546218488,0.9766394448969591,280.9555454500951,124,196,142
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,17,13312,2,0.9946666666666667,0.994615406162465,0.968759465082397,278.97911034710705,124,204,150
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,17,13312,0,0.9946666666666667,0.994615406162465,0.968759465082397,267.5006861600559,124,196,142
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,18,14336,1,0.9933333333333333,0.9932247972929835,0.9608674205030172,290.1967974160798,124,204,150
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,18,14336,2,0.9933333333333333,0.9932247972929835,0.9608674205030172,288.97020856197923,124,196,142
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,19,15360,0,0.9973333333333333,0.9973163830309103,0.9844649139608554,267.96713334403466,124,204,150
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,19,15360,1,0.9973333333333333,0.9973163830309103,0.9844649139608554,281.1368975179503,124,196,142
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,20,16384,2,0.9946666666666667,0.9945977654320335,0.9687739754174306,281.3034141450189,124,204,150
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,20,16384,0,0.9946666666666667,0.9945977654320335,0.9687739754174306,268.89879313798156,124,196,142
