dataset,config,feature_map,reps,entanglement,unopt_optimization_name,opt_optimization_name,unopt_acc_mean,opt_acc_mean,unopt_acc_std,opt_acc_std,acc_change,p_value,t_stat,cohens_d,depth_reduction_pct,gate_reduction_pct,nisq_score_improvement,significant,n_runs
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,ZZ,2,full,L0,L3,0.9701333333333333,0.9701333333333333,0.0041311822359545785,0.0041311822359545785,0.0,1.0,0.0,0,17.72151898734177,1.9867549668874174,3.542129146018091,False,10
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,ZZ,3,full,L0,L3,0.9626666666666667,0.9626666666666667,0.0049090493409721155,0.0049090493409721155,0.0,1.0,0.0,0,21.891891891891895,13.225806451612904,5.031852297365475,False,10
UNSW_2018_IoT_Botnet_Final_10_Best,10q_2p5k,Pauli,2,full,L0,L3,0.9701333333333333,0.9701333333333333,0.0041311822359545785,0.0041311822359545785,0.0,1.0,0.0,0,17.72151898734177,1.9867549668874174,3.542129146018091,False,10
