dataset,config,method,model,run,seed,gpu_id,circuit_depth,total_gates,two_qubit_gates,accuracy,f1_score,precision,recall,mcc,training_time
UNSW_NB15,6q_5k,none (baseline),QSVC_Precomputed_GPU,29,25600,1,124,204,150,0.84,0.8418710744670664,0.8476696748943872,0.84,0.6662543858183851,187.79372653691098
UNSW_NB15,6q_5k,none (baseline),QSVC_Precomputed_GPU,30,26624,2,124,204,150,0.8686666666666667,0.8695882749964906,0.8717237131434282,0.8686666666666667,0.720734626130475,187.74917190987617
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,1,42,0,124,196,142,0.8513333333333334,0.8531508988660372,0.8595192519393136,0.8513333333333334,0.69156738358268,274.99466391606256
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,2,123,1,124,196,142,0.866,0.8669346881284481,0.869078430307582,0.866,0.7152366980897982,277.2726299469359
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,3,456,2,124,196,142,0.87,0.8706987871894653,0.8720733823806829,0.87,0.7219850140760168,277.13157274993137
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,4,789,0,124,196,142,0.842,0.8437057143838474,0.8486290488109214,0.842,0.6689472224372437,263.3489672909491
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,5,1024,1,124,196,142,0.882,0.8779883524351422,0.8880711866205592,0.882,0.7439252184215775,274.901362801902
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,6,2048,2,124,196,142,0.84,0.8429026117694226,0.861254041467019,0.84,0.6854792101608954,275.3187770880759
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,7,3072,0,124,196,142,0.8533333333333334,0.8553542293684637,0.8635839264882976,0.8533333333333334,0.6986250392624257,235.58023694483563
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,8,4096,1,124,196,142,0.8506666666666667,0.8522984424660661,0.8572848778681956,0.8506666666666667,0.6875497649158131,277.5599174159579
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,9,5120,2,124,196,142,0.8446666666666667,0.8466870118074479,0.853939907504976,0.8446666666666667,0.6786644351442488,278.944155276753
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,10,6144,0,124,196,142,0.8913333333333333,0.8869336170810926,0.9017556896354806,0.8913333333333333,0.7685826740333161,228.22613139497116
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,11,7168,1,124,196,142,0.87,0.8712541446283778,0.8750832223146605,0.87,0.7269830053436579,274.55935554299504
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,12,8192,2,124,196,142,0.86,0.8609150239820235,0.8628539293352435,0.86,0.7016892974595773,270.2243448290974
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,13,9216,0,124,196,142,0.8566666666666667,0.8528732494917044,0.8579804173813608,0.8566666666666667,0.683984458163434,233.92228880990297
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,14,10240,1,124,196,142,0.8633333333333333,0.8645351852070563,0.8677858489928747,0.8633333333333333,0.7116771416608624,278.57217268506065
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,15,11264,2,124,196,142,0.844,0.8458886056971514,0.8521694882915412,0.844,0.6758356825939024,278.2965612132102
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,16,12288,0,124,196,142,0.8786666666666667,0.879214378962658,0.8802316091682048,0.8786666666666667,0.7398586855893711,231.7648287359625
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,17,13312,1,124,196,142,0.8406666666666667,0.8428304204573717,0.8509668629564313,0.8406666666666667,0.6718615251869926,272.50548431277275
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,18,14336,2,124,196,142,0.8686666666666667,0.8691869259820836,0.870062311661937,0.8686666666666667,0.7181460662023482,273.0122661162168
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,19,15360,0,124,196,142,0.886,0.882982910060844,0.8892829331046312,0.886,0.7510696603253354,232.01699112169445
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,20,16384,1,124,196,142,0.872,0.8728316109422491,0.8747031952502833,0.872,0.7275685525511774,277.42031761910766
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,21,17408,2,124,196,142,0.882,0.8776448494533765,0.8894396509286193,0.882,0.7449140326745637,279.52015110617504
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,22,18432,0,124,196,142,0.86,0.8615661574618096,0.8667345964663972,0.86,0.7077670809771981,246.0451792650856
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,23,19456,1,124,196,142,0.8573333333333333,0.8594023517410964,0.8688521317829457,0.8573333333333333,0.7091777236102729,271.78629954205826
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,24,20480,2,124,196,142,0.8693333333333333,0.8701873557165553,0.8720781166579981,0.8693333333333333,0.7216645650485666,280.3034201548435
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,25,21504,0,124,196,142,0.8533333333333334,0.8548972741358245,0.8596292226480139,0.8533333333333334,0.6927868215411191,272.0243177157827
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,26,22528,1,124,196,142,0.856,0.856894185329772,0.8586976263219743,0.856,0.6927861005948214,248.2015299652703
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,27,23552,2,124,196,142,0.8833333333333333,0.8838365661346347,0.8847737131859985,0.8833333333333333,0.7499389002358935,279.12120476318523
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,28,24576,0,124,196,142,0.8606666666666667,0.8620962021642825,0.8664351172902993,0.8606666666666667,0.7077438249977396,278.9012797139585
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,29,25600,1,124,196,142,0.838,0.8400698604354645,0.8470825319162962,0.838,0.6641047317144095,181.7258564857766
UNSW_NB15,6q_5k,qiskit_level3,QSVC_Precomputed_GPU,30,26624,2,124,196,142,0.8573333333333333,0.8589658038720539,0.8643994140666951,0.8573333333333333,0.7025383319899775,161.42749214777723
