dataset,config,model,entanglement,optimization_level,optimization_name,optimization_description,noise_level,two_qubit_error,circuit_depth,total_gates,two_qubit_gates,component_count,aggregate_circuit_depth,aggregate_total_gates,aggregate_two_qubit_gates,accuracy_mean,accuracy_std,accuracy_ci95,accuracy_median,accuracy_min,accuracy_max,f1_mean,f1_std,mcc_mean,mcc_std,avg_kernel_time,kernel_time_std,avg_classifier_time,classifier_time_std,avg_time,time_std,kernel_fraction_of_total,classifier_fraction_of_total,n_runs,num_qubits
UNSW_NB15,10q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0,0.0,237,604,474,1,237,604,474,0.8754888888888888,0.008989876525788,0.0033568750634268,0.8733333333333333,0.8593333333333333,0.8973333333333333,0.8769058118866322,0.008729058946574,0.7413555044320803,0.0172023974081975,633.4359741119667,5.806565711959824,0.4071168284708013,0.3748217700308046,633.8430909404376,5.576253994746614,0.999357700929,0.0006422990709999,30,10
UNSW_NB15,10q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,0.0009,237,604,474,1,237,604,474,0.8714222222222223,0.0084377065274378,0.0031506913975091,0.869,0.8553333333333333,0.8913333333333333,0.8729579660023243,0.0082694039706468,0.734158928468144,0.0172347840090964,4466.829778949435,368.5831401321848,0.0924787580501288,0.0368673933766885,4466.922257707485,368.5778595491072,0.999979296985102,2.070301489813498e-05,30,10
UNSW_NB15,10q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,0.0015,237,604,474,1,237,604,474,0.8697777777777778,0.0078498033425025,0.0029311647404346,0.8686666666666667,0.8586666666666667,0.8853333333333333,0.8713446205722634,0.0077790573970605,0.7309551525632485,0.016840102028973,4357.404974126443,283.8356647461101,0.0913472672613958,0.0303891172432201,4357.496321393704,283.8230016977108,0.9999790367540156,2.0963245984377397e-05,30,10
UNSW_NB15,10q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,0.003,237,604,474,1,237,604,474,0.8602444444444443,0.0086542498732388,0.0032315500117053,0.8593333333333333,0.8446666666666667,0.8766666666666667,0.8620918608006501,0.0083272320308034,0.7134230542314159,0.015164798734823,4370.589117712093,363.617290934339,0.1210043758774797,0.1372076595118272,4370.71012208797,363.5760021041509,0.9999723147103108,2.7685289689189832e-05,30,10
UNSW_NB15,10q_5k,QSVC,full,0,L0,baseline_unoptimized,0.002,0.006,237,604,474,1,237,604,474,0.7991999999999998,0.0167079030099083,0.0062388335162589,0.7986666666666666,0.766,0.842,0.8029091464079435,0.0162507964875635,0.6170601956835853,0.0253408165666373,4328.014333424903,306.09308700221004,0.1228575612728794,0.1358146280357145,4328.137190986176,306.037267799224,0.9999716142174216,2.838578257841361e-05,30,10
UNSW_NB15,10q_5k,QSVC,full,0,L0,baseline_unoptimized,0.005,0.015,237,604,474,1,237,604,474,0.7669999999999999,0.0333846731070926,0.0124660418118514,0.7623333333333333,0.69,0.8393333333333334,0.7661708607729995,0.0329592612816817,0.5261392866031339,0.0616228783726447,4503.166157283199,350.6144464252268,0.1252570090194543,0.1394958892051063,4503.291414292219,350.572438940685,0.9999721854533724,2.7814546627367423e-05,30,10
UNSW_NB15,10q_5k,QSVC,full,0,L0,baseline_unoptimized,0.008,0.024,237,604,474,1,237,604,474,0.6390888888888888,0.0003267550119023,0.0001220123266607,0.6393333333333333,0.6386666666666667,0.6393333333333333,0.4983679031570244,0.0004102367698507,0.0,0.0,4451.167349339525,350.6967013854528,0.0946569230097035,0.0382590731375178,4451.262006262535,350.69490413776714,0.9999787348120878,2.1265187912221205e-05,30,10
UNSW_NB15,10q_5k,QSVC,full,0,L0,baseline_unoptimized,0.01,0.03,237,604,474,1,237,604,474,0.6390888888888888,0.0003267550119023,0.0001220123266607,0.6393333333333333,0.6386666666666667,0.6393333333333333,0.4983679031570244,0.0004102367698507,0.0,0.0,4303.257755042458,349.620569407572,0.1016076114960014,0.045749297358218,4303.359362653953,349.5965791804833,0.9999763887691144,2.361123088575581e-05,30,10
UNSW_NB15,10q_5k,QSVC,full,0,L0,baseline_unoptimized,0.02,0.06,237,604,474,1,237,604,474,0.6390888888888888,0.0003267550119023,0.0001220123266607,0.6393333333333333,0.6386666666666667,0.6393333333333333,0.4983679031570244,0.0004102367698507,0.0,0.0,4534.955589850774,331.3031464054667,0.104855776236703,0.0574694717764135,4535.060445627011,331.2970241548292,0.9999768788580672,2.312114193269717e-05,30,10
UNSW_NB15,10q_5k,QSVC,full,0,L0,baseline_unoptimized,0.05,0.15,237,604,474,1,237,604,474,0.6390888888888888,0.0003267550119023,0.0001220123266607,0.6393333333333333,0.6386666666666667,0.6393333333333333,0.4983679031570244,0.0004102367698507,0.0,0.0,4446.743643136788,261.2990975568964,0.1420229807806511,0.1984530524976772,4446.885666117569,261.1574537426603,0.9999680623718612,3.193762813889632e-05,30,10
UNSW_NB15,10q_5k,QSVC,full,3,L3,qiskit_heavy,0.0,0.0,195,592,372,1,195,592,372,0.8739333333333332,0.0097577555361593,0.0036436057981872,0.872,0.8586666666666667,0.8973333333333333,0.8753525599860247,0.0094540609429193,0.7379683527609693,0.0184673080356579,648.9473033250309,7.72970418235339,0.4774005367420614,0.430949080114716,649.424703861773,7.47438897772343,0.9992648870086044,0.0007351129913956,30,10
UNSW_NB15,10q_5k,QSVC,full,3,L3,qiskit_heavy,0.0003,0.0009,195,592,372,1,195,592,372,0.8749333333333333,0.0094841670845338,0.0035414461914041,0.8736666666666667,0.86,0.8986666666666666,0.8763634978115743,0.0092542943868314,0.7406272746876699,0.0187951996609673,4536.707800271207,324.47229066774185,0.1151514029130339,0.138131841239574,4536.82295167412,324.38030868368907,0.9999746184931304,2.53815068693704e-05,30,10
