dataset,model,entanglement,optimization_level,device,num_qubits,n_runs,mean_readout_error,aggregate_depth,accuracy_mean,accuracy_std,accuracy_ci95,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_ci95,f1_score_mean,f1_score_std,f1_score_ci95,mcc_mean,mcc_std,mcc_ci95,roc_auc_mean,roc_auc_std,roc_auc_ci95,g_mean_mean,g_mean_std,g_mean_ci95,total_time_mean,total_time_std,total_time_ci95,zz_reps,layout
IoT_Original_Distribution,QWE,full,0,FakeSherbrooke,6.0,10,0.0309244791666666,563.0,0.9534666666666668,0.0054956773136532,0.0034062560889061,0.93395644482019,0.012639437199335,0.0078340043389414,0.956266907048005,0.0048220714585988,0.0029887508544554,0.7700993155873797,0.0227593919880855,0.0141064173012158,0.9646699961903568,0.0089531376223314,0.0055492121899362,0.9335435731676276,0.0129789847812877,0.0080444581106041,2489.767514142487,343.7517622139027,213.0595495853373,2,best_healthy_path
IoT_Original_Distribution,QWE,full,0,ideal,6.0,10,,186.0,0.9536,0.0040999849442662,0.0025411969960708,0.9340300283374824,0.0105866143785853,0.0065616515726586,0.956376860898084,0.0033935696479725,0.0021033562592577,0.7706033492573606,0.0137406670968231,0.0085165537008345,0.9641961392137522,0.0106527347770887,0.0066026334202361,0.9336067759526608,0.0109394761923235,0.006780357590678,996.8535660233698,17.743329007118987,10.997429255501071,2,best_healthy_path
UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,full,0,FakeCairoV2,6.0,10,0.05445,135.0,0.9916666666666668,0.0032546263368615,0.0020172383028215,0.9672418590988968,0.0170159636504302,0.0105466035367265,0.9915745877789852,0.003358853762019,0.0020818391302194,0.9511247767070644,0.0197317696379863,0.0122298775270714,0.9947451958505754,0.0066552979098711,0.0041249963808215,0.9666161077705356,0.0176633654894453,0.0109478673537697,313.8563484638988,50.54233391376519,31.326463111940978,2,best_healthy_path
UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,full,0,FakeKolkataV2,6.0,10,0.00655,135.0,0.9954,0.0021875066137466,0.0013558306460398,0.9790021695327517,0.0115505746161405,0.0071591203178629,0.9953550054148372,0.0022410781212788,0.001389034610412,0.9731143579475344,0.0129522198470694,0.0080278690325075,0.9961659563722938,0.0040864841648852,0.0025328291263166,0.9787236581472872,0.011903772898716,0.0073780348814281,346.9746298183803,37.87243630335116,23.473579214614507,2,best_healthy_path
UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,full,0,FakeSherbrooke,6.0,10,0.0309244791666666,381.0,0.9953333333333332,0.0022879178091082,0.0014180661497046,0.9786525191831013,0.0118708114825516,0.0073576051840313,0.9952864997229522,0.0023425469392767,0.0014519256353782,0.972714874879416,0.0135523524448137,0.0083998350702767,0.9955800279308016,0.0039845957864162,0.0024696780550762,0.9783635267367776,0.0122285495968172,0.0075793335644301,917.1161658385884,174.63842523947346,108.24201738538744,2,best_healthy_path
UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,full,0,ideal,6.0,10,,124.0,0.9952,0.0020073937405575,0.0012441955306616,0.9779532184838006,0.0109509743233632,0.0067874842061304,0.9951521105317936,0.0020605357720359,0.0012771333030178,0.9719420047566618,0.0119070554788126,0.0073800694456508,0.9952033228378104,0.0039435357844132,0.0024442288021724,0.9776577869623566,0.0112979024343897,0.0070025124771064,345.9971082241915,13.093928564593265,8.115701005596163,2,best_healthy_path
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,full,0,FakeCairoV2,6.0,10,0.05445,139.0,0.9929333333333332,0.0029346798256389,0.0018189334006635,0.9873358034743444,0.0065030956014313,0.0040306604126997,0.9929981735845456,0.0028719985173217,0.0017800831232672,0.960070767937901,0.0160041435847814,0.0099194709627431,0.9994403533091816,0.0004735990211332,0.0002935397144638,0.987291810888204,0.0065683333501679,0.0040710951882838,474.5624018778035,121.79473260054456,75.48915735766116,2,best_healthy_path
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,full,0,FakeKolkataV2,6.0,10,0.00655,139.0,0.9953999999999998,0.0022542141605183,0.0013971764118843,0.988699104874492,0.006115401135612,0.0037903648932464,0.9954148606477636,0.0022342879902357,0.0013848260435893,0.973603842274129,0.0127992545702763,0.007933060171701,0.999580007317664,0.0004420374734443,0.0002739776645371,0.988645839090212,0.0061734851941858,0.003826365765731,401.98142908659065,59.348391097498336,36.78451390157276,2,best_healthy_path
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,full,0,FakeSherbrooke,6.0,10,0.0309244791666666,385.0,0.9954666666666666,0.0023051204408693,0.001428728451335,0.9887359508582796,0.0061379091395192,0.0038043154986008,0.9954810080269458,0.0022848564719929,0.0014161687133025,0.9739835846149316,0.0130876759143948,0.0081118255728524,0.9995794919892192,0.0004388885628724,0.0002720259495443,0.9886824602522406,0.0061958748060174,0.0038402429909167,932.0770307261264,123.47569196461023,76.53102676560977,2,best_healthy_path
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,full,0,ideal,6.0,10,,126.0,0.9955333333333332,0.0022454343251678,0.0013917346135552,0.9887727968420672,0.0061478339129699,0.0038104669369164,0.9955461648603006,0.002227308465108,0.0013805000890969,0.9743449978205828,0.0127757314284766,0.0079184803773621,0.9995583635229914,0.0004575895414323,0.000283616936142,0.9887191491936436,0.0062059574476648,0.0038464922769543,496.6871681664954,76.75254416498261,47.57171973170624,2,best_healthy_path
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,full,0,FakeCairoV2,6.0,10,0.05445,199.0,0.995,0.0018121673811444,0.0011231929794722,0.980345115459338,0.0081420470419581,0.0050464930398895,0.9949751280563138,0.0018164034151106,0.0011258185005257,0.9709490601665378,0.010514389472422,0.0065168861120341,0.998429794229352,0.0017653675522428,0.0010941861449989,0.980138132088682,0.0083163296716081,0.0051545145328838,757.1900922748143,140.22642008861786,86.91323561987804,2,best_healthy_path
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,full,0,FakeKolkataV2,6.0,10,0.00655,199.0,0.9956666666666668,0.0017568209223157,0.0010888888888888,0.9810263796630784,0.0082281219710364,0.0050998428336532,0.9956362478709918,0.0017766420570448,0.0011011741554732,0.9747400867355523,0.0103071329755907,0.0063884272044226,0.9991579533215496,0.0009352456464761,0.0005796712572657,0.980823795358768,0.0084145069738591,0.0052153654552541,688.1439064481121,7.068721218279173,4.381238802126398,2,best_healthy_path
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,full,0,FakeSherbrooke,6.0,10,0.0309244791666666,563.0,0.9956666666666668,0.0017568209223157,0.0010888888888888,0.9810263796630784,0.0082281219710364,0.0050998428336532,0.9956362478709918,0.0017766420570448,0.0011011741554732,0.9747400867355523,0.0103071329755907,0.0063884272044226,0.9990152073423996,0.0010250631359329,0.0006353407139844,0.980823795358768,0.0084145069738591,0.0052153654552541,1852.7457117815327,261.5931630954018,162.137122279037,2,best_healthy_path
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,full,0,ideal,6.0,10,,186.0,0.9956666666666668,0.0019688939051854,0.0012203330854755,0.9804007709313532,0.0099347558581585,0.0061576254758584,0.9956296888535504,0.0020058172659918,0.0012432184216026,0.9746961194090364,0.0116167541268223,0.0072001388035481,0.9991296102570972,0.0007539640446833,0.0004673117563941,0.9801689574780508,0.0101951207885254,0.0063190013316053,908.1030579282844,83.78355913099072,51.92958795654836,2,best_healthy_path
UNSW_NB15,QSVC,full,0,FakeCairoV2,6.0,10,0.05445,135.0,0.8368666666666666,0.0103377529377746,0.0064074056536071,0.8475720527208574,0.0074304601682893,0.0046054469262106,0.8395555554884853,0.0098637417985023,0.0061136105056743,0.6726520323892841,0.0170031437004562,0.0105386576494107,0.9391677862730016,0.0053693481970728,0.0033279564912406,0.8465790137384843,0.0076078636794474,0.0047154027616041,256.5161353800155,5.325812956731558,3.300973069720272,2,best_healthy_path
UNSW_NB15,QSVC,full,0,FakeKolkataV2,6.0,10,0.00655,135.0,0.8588000000000001,0.018246054875466,0.0113090219769029,0.8535522302212473,0.0089193752789451,0.0055282860727041,0.8593625987548779,0.0160039199676242,0.0099193323633931,0.7050691740923136,0.0339808725214424,0.021061562993327,0.9509314328714468,0.003927602852384,0.002434353468589,0.8514326003364607,0.0103412859852838,0.0064095954591403,260.10870932990804,4.270080871616733,2.6466235440954797,2,best_healthy_path
UNSW_NB15,QSVC,full,0,FakeSherbrooke,6.0,10,0.0309244791666666,381.0,0.8572666666666666,0.0191741853207913,0.0118842831868059,0.8521923319408987,0.0082476709475334,0.0051119594148177,0.8578743123264051,0.0168028931247595,0.0104145410567062,0.702383537571649,0.0358403472160414,0.0222140773494573,0.9510218852190452,0.0036706112223497,0.0022750684060495,0.8500226028053677,0.0093588337866462,0.0058006652777131,701.820116278797,80.12408307164463,49.6614211960317,2,best_healthy_path
UNSW_NB15,QSVC,full,0,ideal,6.0,10,,124.0,0.858,0.0173674877178488,0.0107644804109867,0.8532495092179839,0.0064069627148262,0.0039710766322748,0.8585792393673192,0.0148766069445075,0.0092206165127455,0.704497316332874,0.0317247053684772,0.0196631761041832,0.9507566438384638,0.003695099175777,0.0022902461968306,0.8509164874007225,0.008422289198679,0.0052201889281702,276.8024012622889,16.345739433442436,10.13119426326444,2,best_healthy_path
UNSW_NB15,QVE,full,0,FakeCairoV2,6.0,10,0.05445,139.0,0.8794000000000001,0.0104394787249834,0.0064704559497403,0.8403015175430051,0.0148536264918504,0.0092063730806221,0.8741726669620531,0.0113649534201334,0.007044071108631,0.7427378310372529,0.0224937315457516,0.0139417592531472,0.9386664390744104,0.005050365966737,0.0031302492565683,0.8277970483258128,0.0194123145976622,0.0120318772417321,333.2945184030279,95.95331531862097,59.47248098842881,2,best_healthy_path
UNSW_NB15,QVE,full,0,FakeKolkataV2,6.0,10,0.00655,139.0,0.8905333333333333,0.0070818843833935,0.0043893974163901,0.8563345898319416,0.011808262580831,0.0073188369730937,0.8866764097726157,0.0080204364735985,0.0049711180287109,0.7645028450761835,0.0146507110461695,0.0090806047843892,0.9445486135116662,0.003884366406441,0.0024075552417554,0.8472123076482149,0.0144950268440724,0.00898411071622,306.535208120232,17.994197161149007,11.152918948291887,2,best_healthy_path
UNSW_NB15,QVE,full,0,FakeSherbrooke,6.0,10,0.0309244791666666,385.0,0.8905333333333333,0.0051620648562612,0.0031994809455578,0.8546431201846959,0.0068178231754973,0.0042257305840953,0.8864087883590646,0.0055499448207085,0.0034398914382519,0.7652995529583531,0.0114809564564047,0.007115970535413,0.9442743039885648,0.0025031963077573,0.0015514971455552,0.8448027142660027,0.0079964410249042,0.004956245495526,722.8005455484032,62.31953485777326,38.62604788307291,2,best_healthy_path
UNSW_NB15,QVE,full,0,ideal,6.0,10,,126.0,0.8880666666666667,0.0054835331495732,0.0033987290580269,0.8544851865999078,0.0107884922212491,0.0066867767558786,0.8842632078875885,0.0063125091291041,0.0039125336933207,0.7588400301050201,0.0110557697033007,0.006852437055548,0.9445251781051396,0.0050239008387965,0.0031138460003278,0.8455119502286568,0.0139869395418134,0.0086691949436516,398.3593454813061,70.9655058891339,43.9848762474881,2,best_healthy_path
UNSW_NB15,QWE,full,0,FakeCairoV2,6.0,10,0.05445,199.0,0.8461333333333334,0.0140538646325881,0.0087106755446661,0.8502413264950892,0.0070713134772377,0.0043828455008748,0.8480213367383879,0.012658901002503,0.0078460681291297,0.6847691084137532,0.0234891495382949,0.0145587257168956,0.944206562632479,0.0049988638285918,0.0030983279006304,0.8492845514210747,0.0067942147870728,0.004211097953351,755.7576089491253,140.1386936313741,86.85886219835231,2,best_healthy_path
UNSW_NB15,QWE,full,0,FakeKolkataV2,6.0,10,0.00655,199.0,0.8593333333333332,0.0202258848941915,0.0125361333357756,0.8534485662441316,0.0090715286980127,0.0056225917388791,0.8598165413114248,0.0178853314511752,0.0110854432821806,0.706262295574011,0.0374648291486941,0.0232209416827523,0.9512467417204548,0.0038994667899509,0.0024169145564203,0.8511665302829956,0.0101156910649539,0.0062697702788862,692.1213477727899,18.850859901720348,11.68388401586613,2,best_healthy_path
UNSW_NB15,QWE,full,0,FakeSherbrooke,6.0,10,0.0309244791666666,563.0,0.8588000000000001,0.0200685245848404,0.0124386004055674,0.8531919798860368,0.0087528959295329,0.0054251011029091,0.8593078801409583,0.0177061234571315,0.0109743690167074,0.7054171538350447,0.036355729734987,0.0225335147441735,0.95045770478324,0.0029458788397179,0.0018258746215029,0.8508881600427444,0.0099432685903446,0.0061629017219309,1867.991679303773,263.65587275909564,163.41560297406383,2,best_healthy_path
UNSW_NB15,QWE,full,0,ideal,6.0,10,,186.0,0.8590666666666668,0.0182227642195817,0.0112945862788274,0.8535625037514946,0.009149586903896,0.0056709727161281,0.8595887814111199,0.0160281397058959,0.0099343439126984,0.7053544166017747,0.0333577974821171,0.0206753770829435,0.9514942907401254,0.0042044169502579,0.0026059246239834,0.8514190621377142,0.0107604378204806,0.006669388458134,829.5178684139916,23.01773343823155,14.266538990928344,2,best_healthy_path
