dataset,config,model,entanglement,noise_level,num_qubits,paired_runs,accuracy_mean_l0,accuracy_mean_l3,accuracy_delta_l3_minus_l0,accuracy_t_stat,accuracy_p_value,accuracy_cohens_d_paired,f1_score_mean_l0,f1_score_mean_l3,f1_score_delta_l3_minus_l0,f1_score_t_stat,f1_score_p_value,f1_score_cohens_d_paired,mcc_mean_l0,mcc_mean_l3,mcc_delta_l3_minus_l0,mcc_t_stat,mcc_p_value,mcc_cohens_d_paired,kernel_time_mean_l0,kernel_time_mean_l3,kernel_time_delta_l3_minus_l0,kernel_time_t_stat,kernel_time_p_value,kernel_time_cohens_d_paired,classifier_time_mean_l0,classifier_time_mean_l3,classifier_time_delta_l3_minus_l0,classifier_time_t_stat,classifier_time_p_value,classifier_time_cohens_d_paired,total_time_mean_l0,total_time_mean_l3,total_time_delta_l3_minus_l0,total_time_t_stat,total_time_p_value,total_time_cohens_d_paired,accuracy_p_value_holm,accuracy_significant_holm,f1_score_p_value_holm,f1_score_significant_holm,mcc_p_value_holm,mcc_significant_holm,kernel_time_p_value_holm,kernel_time_significant_holm,classifier_time_p_value_holm,classifier_time_significant_holm,total_time_p_value_holm,total_time_significant_holm
IoT_Original_Distribution,6q_5k,QVE,full,0.0,6,30,0.9519555555555554,0.9522888888888889,0.00033333333333333365,0.29451618063873114,0.7704614813421984,0.05377105189536645,0.9551087831980996,0.9553866210358258,0.0002778378377261396,0.2863335738365809,0.7766582848701463,0.05227711912045548,0.7673838138859949,0.7684172975766124,0.0010334836906177166,0.2544189038786974,0.8009673831301451,0.04645032423670039,379.65359194629514,376.33682327810675,-3.316768668188403,-2.0383698143082025,0.05072361456690769,-0.3721537092780731,4.283035357362436,4.2625254160297725,-0.0205099413326631,-0.1434786722062811,0.8869045086895186,-0.02619550176275656,383.9366273036576,380.5993486941365,-3.337278609521066,-2.1028508361724962,0.04427291311903496,-0.383926279346759,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
IoT_Original_Distribution,6q_5k,QVE,full,0.0003,6,30,0.9518222222222222,0.9512888888888889,-0.0005333333333333301,-0.683228223091644,0.4998852184895284,-0.12473983657048847,0.9549842078247358,0.9545424781470381,-0.00044172967769768126,-0.6656986329607099,0.5108644579697662,-0.12153938592431096,0.7667280088284179,0.7651835611491205,-0.0015444476792974041,-0.575533436003954,0.5693699656535751,-0.10507754849927384,260.98666751378136,259.8696908966987,-1.116976617082643,-0.7544000534543029,0.4566917215917119,-0.1377339755533416,1.6441455450374634,1.3990856121682251,-0.24505993286923816,-1.6964057379405864,0.10051960630958119,-0.30971989645041886,262.63081305881883,261.26877650886695,-1.3620365499518812,-0.9731832002023252,0.3385103116578474,-0.17767813044529324,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
IoT_Original_Distribution,6q_5k,QVE,full,0.0005,6,30,0.9519999999999998,0.9517333333333333,-0.0002666666666666669,-0.26696004068348583,0.7913892039720005,-0.04874001207828069,0.9551699825323653,0.9549460476067932,-0.00022393492557210015,-0.2620318026700022,0.7951492401468296,-0.04784024303536754,0.7680757849919361,0.7671017081913155,-0.0009740768006204714,-0.27031446559015027,0.7888328329082682,-0.04935244347455977,260.3574018130545,260.4460925422687,0.08869072921418895,0.08799447316311121,0.9304859085985934,0.01606551929573966,1.5195146087906324,1.627407595057351,0.10789298626671856,0.7223544711664276,0.47586176357990906,0.1318832794575225,261.87691642184507,262.073500137326,0.1965837154809075,0.20773950689799167,0.8368843669477515,0.0379278713376767,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
IoT_Original_Distribution,6q_5k,QVE,full,0.001,6,30,0.9504888888888889,0.9506444444444444,0.00015555555555556063,0.199060843959565,0.8436042461394653,0.03634337151755658,0.9538606624932108,0.953998847594774,0.00013818510156327068,0.20526059244419317,0.8388025338836693,0.037475285549519684,0.7623838955946776,0.7629955432602448,0.0006116476655672795,0.21129189407051516,0.8341373354369883,0.038576445533471074,261.45682541577844,257.4741181735221,-3.9827072422563408,-3.1507303495019814,0.003762236932635154,-0.5752420283461238,1.6330082407065978,1.583452138522019,-0.049556102184578774,-0.4243208553981435,0.6744631807642771,-0.07747003470715032,263.08983365648504,259.0575703120441,-4.03226334444092,-3.3291129534781034,0.0023808439631650418,-0.6078100870342013,1.0,False,1.0,False,1.0,False,0.19187408356439284,False,1.0,False,0.12380388608458218,False
IoT_Original_Distribution,6q_5k,QVE,full,0.002,6,30,0.9496444444444444,0.9502444444444443,0.0005999999999999968,0.8546848316783074,0.39973150263426194,0.15604338728923833,0.953168864104541,0.9536777897421432,0.000508925637602083,0.8523974688205447,0.4009785984600186,0.15562577387777293,0.7599889921457926,0.7620173399377809,0.0020283477919881016,0.8214809146308326,0.41807498913214414,0.14998120916776086,261.05775144369886,258.3906574011082,-2.667094042590664,-2.167045519580372,0.038585075779301495,-0.395646571404891,1.4636034401948563,1.5245674029147873,0.06096396271993096,0.3721075002524045,0.7125182221545547,0.06793722390170043,262.5213548838937,259.91522480402296,-2.606130079870733,-2.2790798069270073,0.030206139863258902,-0.4161011402028136,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
IoT_Original_Distribution,6q_5k,QVE,full,0.005,6,30,0.9449555555555555,0.945688888888889,0.0007333333333333303,0.7430381769581311,0.46343578509860983,0.13565959020249463,0.9492360917987267,0.9498284187286612,0.000592326929934824,0.7109126842082861,0.48281736767083794,0.12979430451914167,0.744779674609038,0.7466695394982025,0.0018898648891646755,0.5606139679302847,0.5793666607951391,0.10235363876263158,261.2458961916156,258.52829441240755,-2.717601779208053,-2.442734430229714,0.02090323488494156,-0.44598024981044787,1.4473902282964748,1.6169325868637923,0.16954235856731734,1.2695795337853146,0.21432837131443064,0.231792449733703,262.6932864199121,260.14522699927136,-2.5480594206407354,-2.479084745372505,0.019230919623935028,-0.45261687900249076,1.0,False,1.0,False,1.0,False,0.9615488047073117,False,1.0,False,0.8846223027010113,False
IoT_Original_Distribution,6q_5k,QVE,full,0.008,6,30,0.9331555555555553,0.9350444444444446,0.0018888888888888807,1.6215473550933286,0.11572400264573056,0.2960526881491519,0.9395228621674154,0.9410403485588975,0.001517486391482085,1.6431957625285976,0.11114270275874195,0.30000512851127165,0.7093028508343974,0.7143942572663915,0.005091406431993994,1.75731678530772,0.08941780670785571,0.3208406813318338,261.0542315032139,259.5875459436017,-1.4666855596122332,-1.14207006494922,0.26276723735413576,-0.20851251227469264,1.639789743096723,1.445271542070744,-0.19451820102597897,-1.3347870037810534,0.19233140631910192,-0.24369765047853878,262.6940212463106,261.0328174856724,-1.6612037606382122,-1.333648670839069,0.192699855757125,-0.2434898202684468,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
IoT_Original_Distribution,6q_5k,QVE,full,0.01,6,30,0.9178666666666667,0.9152222222222223,-0.0026444444444444493,-1.6167595247600417,0.11675804118195315,-0.29517855392413567,0.9274542049873524,0.9253144363848598,-0.0021397686024926493,-1.6679481610734423,0.1060901568927429,-0.30452427752306155,0.6729757225478059,0.6656087990312748,-0.007366923516531261,-1.8925252750240011,0.06844187019226022,-0.34552626125977126,260.8916209200475,257.81788127255857,-3.073739647488886,-2.3544329817466116,0.02553487814052797,-0.4298586847455894,1.6869219947024248,1.668080079202385,-0.018841915500039854,-0.15138591929495585,0.8807195023296206,-0.02763916096216796,262.5785429147499,259.485961351761,-3.0925815629889257,-2.4639507213027425,0.019911644937078466,-0.44985379687954563,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.8960240221685309,False
IoT_Original_Distribution,6q_5k,QVE,full,0.02,6,30,0.9632,0.9547111111111111,-0.008488888888888902,-4.114628015849401,0.0002928087661849112,-0.7512248600078136,0.9640256471743807,0.9571534146506022,-0.006872232523778391,-4.037207522395355,0.00036158492476770824,-0.737089876448493,0.7958199907603186,0.7713556389258295,-0.024464351834489213,-3.8290682512753254,0.0006350603032616507,-0.6990890184834517,262.0836435112326,259.0707292993941,-3.012914211838506,-3.2819092983833964,0.002689499829505341,-0.5991919181368465,1.4378507379791698,1.4519966325101754,0.014145894531005372,0.10075089601924903,0.9204415447201876,0.01839451281286671,263.5214942492118,260.5227259319043,-2.998768317307501,-3.625446939480806,0.0010944455309807868,-0.6619130232639014,0.01727571720490976,True,0.021333510561294785,True,0.037468557892437394,True,0.1398539911342777,False,1.0,False,0.05910005867296249,False
IoT_Original_Distribution,6q_5k,QVE,full,0.05,6,30,0.9677777777777778,0.9677999999999999,2.2222222222219774e-05,0.03354673176908181,0.973468436641717,0.006124767240167099,0.9671508589505995,0.9671552170783665,4.358127767004986e-06,0.0068223409995932,0.9946033180723841,0.0012455833534898465,0.8048899621968697,0.80496744381699,7.74816201202381e-05,0.020522579635737673,0.9837670557142668,0.003746893268229893,262.16152876615524,260.5499379812274,-1.6115907849278301,-1.5563499868684856,0.13047206216671173,-0.2841493317269129,1.4091970728361047,1.541387608088553,0.13219053525244817,0.728885506550706,0.4719175208871935,0.13307567792546707,263.57072583899134,262.09132558931594,-1.479400249675382,-1.618383440750692,0.11640646787667829,-0.2954750390639932,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
