dataset,config,optimization_level,optimization_name,optimization_description,run,seed,gpu_id,circuit_depth,total_gates,two_qubit_gates,accuracy,f1_score,mcc,training_time
IoT_Original_Distribution,6q_5k,2,L2,qiskit_medium,26,22528,1,124,196,142,0.9446666666666667,0.9484935622077233,0.7336234824377313,213.00390532100573
IoT_Original_Distribution,6q_5k,2,L2,qiskit_medium,27,23552,2,124,196,142,0.9653333333333334,0.9661613420831697,0.8077555487096469,272.58933260000776
IoT_Original_Distribution,6q_5k,2,L2,qiskit_medium,28,24576,0,124,196,142,0.9553333333333334,0.956462556293408,0.7527044313772395,268.68733012105804
IoT_Original_Distribution,6q_5k,2,L2,qiskit_medium,29,25600,1,124,196,142,0.954,0.9568809969513825,0.7750222281710959,203.78066460799892
IoT_Original_Distribution,6q_5k,2,L2,qiskit_medium,30,26624,2,124,196,142,0.948,0.9507188432835819,0.734096900298577,101.76928248396143
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,1,42,0,124,196,142,0.9546666666666667,0.9575561457269323,0.7795008184186926,269.64452173304744
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,2,123,1,124,196,142,0.96,0.9621857416538717,0.7993956907456233,276.9525344060967
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,3,456,2,124,196,142,0.9613333333333334,0.9632625047486387,0.8027363297881122,276.73546436300967
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,4,789,0,124,196,142,0.9546666666666667,0.9573529970495248,0.7754009734327173,253.79607293696608
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,5,1024,1,124,196,142,0.9546666666666667,0.9569284538432317,0.7673304473147916,261.60250420693774
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,6,2048,2,124,196,142,0.9573333333333334,0.9588164839803776,0.7701949411529486,260.639961021021
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,7,3072,0,124,196,142,0.9613333333333334,0.9626774386072172,0.7920982952477333,248.4739403380081
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,8,4096,1,124,196,142,0.954,0.9558966469324232,0.756821928708788,271.6707042210037
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,9,5120,2,124,196,142,0.9466666666666667,0.9495809888718288,0.7292646491487936,268.56891243800055
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,10,6144,0,124,196,142,0.9493333333333334,0.9527833215788977,0.7563495715972772,188.1893152409466
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,11,7168,1,124,196,142,0.9486666666666667,0.9507832146927042,0.7279961077714888,268.13111849699635
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,12,8192,2,124,196,142,0.9593333333333334,0.9614111283512563,0.7930530351829883,267.6282120710239
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,13,9216,0,124,196,142,0.9626666666666667,0.9638652194283929,0.7977266593203619,180.96372571703978
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,14,10240,1,124,196,142,0.9686666666666667,0.9692817694789937,0.8243248278795551,262.01611785404384
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,15,11264,2,124,196,142,0.9653333333333334,0.9666291271878196,0.8156167850857873,263.0237362999469
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,16,12288,0,124,196,142,0.9446666666666667,0.9486105873320623,0.7359341918993468,207.9198188239243
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,17,13312,1,124,196,142,0.95,0.9527904833167758,0.7478659806542033,253.41556271596346
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,18,14336,2,124,196,142,0.9686666666666667,0.9697970150625762,0.8330112268534177,268.10496921499725
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,19,15360,0,124,196,142,0.9446666666666667,0.948725949722807,0.7382501928382417,253.90591110102832
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,20,16384,1,124,196,142,0.962,0.9635667952920018,0.8000606601147365,237.30990737793036
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,21,17408,2,124,196,142,0.9433333333333334,0.9472524432247766,0.7268157963603983,270.19583401002456
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,22,18432,0,124,196,142,0.958,0.9597317211122125,0.7784412944117622,269.7231633309275
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,23,19456,1,124,196,142,0.9573333333333334,0.9591465201465201,0.7757780903879318,203.4330420489423
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,24,20480,2,124,196,142,0.9526666666666667,0.9555251186688496,0.7660250597507845,272.4669060949236
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,25,21504,0,124,196,142,0.946,0.9498488864324945,0.7427122477486998,270.03294101089705
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,26,22528,1,124,196,142,0.9446666666666667,0.9484935622077233,0.7336234824377313,195.67028717906214
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,27,23552,2,124,196,142,0.952,0.9545097014925372,0.7552374027358045,269.00709856604226
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,28,24576,0,124,196,142,0.9553333333333334,0.956462556293408,0.7527044313772395,263.7238303470658
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,29,25600,1,124,196,142,0.9393333333333334,0.9436573909303333,0.708821968501935,215.63560395594686
IoT_Original_Distribution,6q_5k,3,L3,qiskit_heavy,30,26624,2,124,196,142,0.9686666666666667,0.9693709720213604,0.8257094905011013,89.90348531899508
