dataset,config,model,entanglement,noise_level,num_qubits,paired_runs,accuracy_mean_l0,accuracy_mean_l3,accuracy_delta_l3_minus_l0,accuracy_t_stat,accuracy_p_value,accuracy_cohens_d_paired,f1_score_mean_l0,f1_score_mean_l3,f1_score_delta_l3_minus_l0,f1_score_t_stat,f1_score_p_value,f1_score_cohens_d_paired,mcc_mean_l0,mcc_mean_l3,mcc_delta_l3_minus_l0,mcc_t_stat,mcc_p_value,mcc_cohens_d_paired,kernel_time_mean_l0,kernel_time_mean_l3,kernel_time_delta_l3_minus_l0,kernel_time_t_stat,kernel_time_p_value,kernel_time_cohens_d_paired,classifier_time_mean_l0,classifier_time_mean_l3,classifier_time_delta_l3_minus_l0,classifier_time_t_stat,classifier_time_p_value,classifier_time_cohens_d_paired,total_time_mean_l0,total_time_mean_l3,total_time_delta_l3_minus_l0,total_time_t_stat,total_time_p_value,total_time_cohens_d_paired,accuracy_p_value_holm,accuracy_significant_holm,f1_score_p_value_holm,f1_score_significant_holm,mcc_p_value_holm,mcc_significant_holm,kernel_time_p_value_holm,kernel_time_significant_holm,classifier_time_p_value_holm,classifier_time_significant_holm,total_time_p_value_holm,total_time_significant_holm
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0.0,6,30,0.9960222222222221,0.9960222222222221,0.0,0.0,1.0,0.0,0.9960378575234415,0.9960378575234415,0.0,0.0,1.0,0.0,0.9772278800188072,0.9772278800188072,0.0,0.0,1.0,0.0,379.1439191104456,374.6343649342385,-4.509554176207166,-2.4822225766683452,0.019092485820886622,-0.4531897659966165,3.560820453427732,3.0439212267597515,-0.5168992266679804,-1.2029914871416496,0.23870925985767372,-0.21963519133138915,382.7047395638734,377.6782861609982,-5.026453402875147,-3.117737952210198,0.004090544777060311,-0.5692184682718296,1.0,False,1.0,False,1.0,False,0.7636994328354649,False,1.0,False,0.184074514967714,False
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0.0003,6,30,0.9959111111111111,0.9959333333333333,2.2222222222219774e-05,1.0,0.32558198801619365,0.18257418583505536,0.9959273197524113,0.9959493688788055,2.2049126394059944e-05,0.9999999999999999,0.32558198801619365,0.18257418583505533,0.9765928864112229,0.9767194671914903,0.00012658078026756375,1.0000000000000004,0.3255819880161934,0.18257418583505544,262.17200921536426,259.7321204922007,-2.439888723163555,-2.2570864572394744,0.031708358982339625,-0.4120857222898265,1.509748475548501,1.4224475630714248,-0.08730091247707605,-0.5301119949025249,0.6000700915102175,-0.09678476587072553,263.6817576909127,261.1545680552721,-2.527189635640631,-2.493057395960609,0.018621494547134538,-0.4551679243075715,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.7076167927911124,False
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0.0005,6,30,0.9958888888888888,0.9958888888888888,0.0,0.0,1.0,0.0,0.9959054732005274,0.9959046942929752,-7.789075520311014e-07,-0.024129752665651347,0.9809143849840765,-0.004405469947332551,0.9764695964520581,0.9764620513386544,-7.5451134037433455e-06,-0.040225115987665844,0.9681893130804504,-0.007344067801568761,263.13925389993625,258.9225489445613,-4.216704955374977,-4.561953498328732,8.554827758122609e-05,-0.8328949457747509,1.2890232600659752,1.5550122773818051,0.2659890173158298,1.9138318843414508,0.06555767919364748,0.3494162981088103,264.4282771600022,260.47756122194306,-3.9507159380591474,-4.598246468143525,7.737166736764898e-05,-0.8395211051902229,1.0,False,1.0,False,1.0,False,0.0046196069893862084,True,1.0,False,0.004100698370485396,True
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0.001,6,30,0.995822222222222,0.9958666666666666,4.444444444444325e-05,0.9999999999999568,0.3255819880162142,0.1825741858350475,0.9958389473831016,0.995882913234152,4.396585105043889e-05,0.9999604057327803,0.3256008240273771,0.18256695694395406,0.9760876360569285,0.9763399743829937,0.00025233832606521195,1.0069651844537386,0.3222800737636381,0.1838458487158877,260.4758002437069,258.1163690982076,-2.3594311454993053,-2.450133262714023,0.02055240345503929,-0.4473310856274006,1.5251934530873161,1.588890010669517,0.06369655758220082,0.43326170585502743,0.6680303361714717,0.07910240319998889,262.00099369679424,259.7052591088771,-2.2957345879171043,-2.599243946390605,0.014540291039531077,-0.47455484729896097,1.0,False,1.0,False,1.0,False,0.8015437347465324,False,1.0,False,0.567071350541712,False
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0.002,6,30,0.9957777777777778,0.995822222222222,4.444444444444325e-05,1.000000000000043,0.3255819880161731,0.18257418583506324,0.9957952567120915,0.9958398911907393,4.463447864786474e-05,1.0092775059802528,0.32118899564275033,0.18426801893597988,0.9758410863122403,0.9761048192580791,0.0002637329458389015,1.0350220303039515,0.30921289462853446,0.18896830450408994,261.16571854009527,258.49146682126445,-2.674251718830783,-3.555674076148543,0.001316482637984374,-0.649174299547633,1.4096244727028533,1.422747323778458,0.013122851075604559,0.08191784728604022,0.9352748286262877,0.014956084273609194,262.5753430127981,259.91421414504293,-2.6611288677551785,-3.8221067699523177,0.0006470644637548448,-0.6978180316986977,1.0,False,1.0,False,1.0,False,0.06450764926123433,False,1.0,False,0.031706158723987396,True
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0.005,6,30,0.9953777777777779,0.9954666666666666,8.88888888888828e-05,1.6820428926405737,0.1032997091124888,0.3070976116634942,0.9954048146266606,0.9954918176598544,8.700303319367034e-05,1.6857546899028708,0.10257515085669636,0.30777529002664294,0.9736776394868762,0.9741607898590046,0.0004831503721284047,1.6932024475296978,0.10113414605620387,0.3091350583116577,261.44731695103303,258.83207008734655,-2.6152468636864796,-2.899250106233122,0.007059369577874061,-0.5293282276777102,1.5401481803429002,1.6199967629741878,0.07984858263128748,0.6344090440933234,0.5307871434002901,0.11582671471173425,262.9874651313759,260.45206685032076,-2.5353982810551923,-3.052941056960364,0.004816568071920075,-0.557388227876952,1.0,False,1.0,False,1.0,False,0.31767163100433277,False,1.0,False,0.20711242709256322,False
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0.008,6,30,0.9936666666666667,0.9937777777777778,0.00011111111111110998,0.7756672940361206,0.44422533876968573,0.1416168246875252,0.9937165873051176,0.9938333891800899,0.00011680187497226842,0.831510904110902,0.4124796165828497,0.1518124263310187,0.9641176193861024,0.964870191151436,0.000752571765333565,0.957372214006241,0.3462932170573505,0.17479145251329384,261.7606424648936,259.3217120867688,-2.4389303781247387,-2.788170043644442,0.009260324091940407,-0.5090478756880747,1.339344400446862,1.4168093838263303,0.07746498337946832,0.5255978039397978,0.6031638404590067,0.09596059113100165,263.09998686534044,260.7385214705952,-2.3614653947452706,-3.0018979892478894,0.005473206651687013,-0.5480690813468233,1.0,False,1.0,False,1.0,False,0.4074542600453779,False,1.0,False,0.22987467937085454,False
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0.01,6,30,0.9928444444444448,0.9928666666666666,2.2222222222223477e-05,0.137719442585017,0.8914139379342818,0.025144015103617134,0.9929112636940746,0.9929368892764587,2.5625582384133e-05,0.16152702226942134,0.8727984338741775,0.029490664581200452,0.9596248648735839,0.9598092077452978,0.0001843428717140642,0.2060012651602777,0.838229300265485,0.03761051326762906,261.02154896722254,260.02581090903067,-0.9957380581918793,-1.190553965514987,0.2434833207205271,-0.21736442094659533,1.413102165943322,1.5103986514577021,0.09729648551438004,0.6441279957889655,0.5245547361699111,0.11760114440473635,262.43465113316586,261.5362095604884,-0.8984415726774994,-1.1939985265766198,0.24215413203877634,-0.21799330887798213,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0.02,6,30,0.9748222222222223,0.9739555555555556,-0.0008666666666666749,-2.358600558547122,0.02529679266645124,-0.4306195766868476,0.9761519850019427,0.97538688952458,-0.0007650954773625947,-2.3114908836873798,0.028109467780313483,-0.4220185661543761,0.8775271219846411,0.8742437393526504,-0.003283382631990809,-2.182823972955553,0.03729107584953413,-0.39852730968360106,260.9486570005266,260.3696085988699,-0.5790484016567158,-0.7048922304737296,0.48650049649512195,-0.12869512508019737,1.2028537693006607,1.3586193184213091,0.15576554912064847,1.02004977649433,0.3161395510248027,0.18623475745468251,262.15151076982727,261.72822791729124,-0.42328285253606734,-0.5541569703121957,0.5837198633716394,-0.10117475767957008,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0.05,6,30,0.9626666666666668,0.9627111111111113,4.444444444444325e-05,0.8118441408859887,0.4234950884933465,0.1482217830472194,0.9654270947103458,0.9654651511438178,3.805643347210008e-05,0.8106166976565989,0.4241885454759108,0.1479976835989548,0.831504516605643,0.8316548157752989,0.00015029916965606516,0.8036685890819997,0.4281271078105908,0.14672913833285378,262.2815712206648,259.05687863680845,-3.2246925838563283,-3.233672816117295,0.003044464074640819,-0.5903851816595659,1.4323670620603177,1.505927588332755,0.07356052627243723,0.5877162587057178,0.5612717068794657,0.10730181743522117,263.7139382827251,260.5628062251412,-3.151132057583891,-3.317397043373056,0.0024541081587663065,-0.6056710642854555,1.0,False,1.0,False,1.0,False,0.14004534743347766,False,1.0,False,0.11534308346201641,False
