dataset,config,model,entanglement,optimization_level,optimization_name,optimization_description,noise_level,two_qubit_error,circuit_depth,total_gates,two_qubit_gates,component_count,aggregate_circuit_depth,aggregate_total_gates,aggregate_two_qubit_gates,accuracy_mean,accuracy_std,accuracy_ci95,accuracy_median,accuracy_min,accuracy_max,f1_mean,f1_std,mcc_mean,mcc_std,avg_kernel_time,kernel_time_std,avg_classifier_time,classifier_time_std,avg_time,time_std,kernel_fraction_of_total,classifier_fraction_of_total,n_runs,num_qubits
UNSW_NB15,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.0,0.0,124,204,150,2,126,216,150,0.8873777777777777,0.006912553594026874,0.002581189932678894,0.8883333333333334,0.86,0.896,0.8833530069933613,0.007404674627192895,0.7574237972584643,0.01567510695259357,380.6985001133289,7.976825553318054,4.592063039261848,0.68078427262951,385.2905631525908,7.813499007073151,0.9880815584952616,0.011918441504738343,30,6
UNSW_NB15,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.0003,0.0009,124,204,150,2,126,216,150,0.8874666666666666,0.007950806605024298,0.002968879978492907,0.8886666666666667,0.8593333333333333,0.8993333333333333,0.883393820060263,0.008579628578481314,0.7578003381165814,0.01769504732278443,261.91233457437096,4.317475823204321,1.615811983589083,0.6119424871709234,263.52814655796004,3.8744667535958413,0.9938685411608065,0.006131458839193495,30,6
UNSW_NB15,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.0005,0.0015,124,204,150,2,126,216,150,0.8877333333333334,0.008149183726134716,0.0030429552129079417,0.89,0.8606666666666667,0.8993333333333333,0.8836168054827375,0.008794833825615031,0.7585104856759806,0.018144412128023712,261.4234709565993,6.219019599611455,1.5444748018868268,0.5813713397812724,262.96794575848617,6.1857224550466166,0.9941267564096754,0.005873243590324489,30,6
UNSW_NB15,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.001,0.003,124,204,150,2,126,216,150,0.8889999999999999,0.008342753296547245,0.003115235278389609,0.89,0.86,0.9006666666666666,0.8850875101117788,0.008942911393849154,0.7609147522858365,0.018665741911847587,261.9561258844255,3.833230131346546,1.5329921875769894,0.7073485921505206,263.4891180720025,3.5102485104524113,0.9941819525648946,0.005818047435105367,30,6
UNSW_NB15,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.002,0.006,124,204,150,2,126,216,150,0.8887777777777778,0.0074424140880827655,0.0027790430927850424,0.889,0.87,0.9,0.8845778539197848,0.008185026975397585,0.7612568133713259,0.01614402571731117,261.2556465163051,4.881359379958672,1.4456237090441089,0.5288563820933351,262.7012702253492,4.631441623604392,0.9944970813890468,0.005502918610953158,30,6
UNSW_NB15,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.005,0.015,124,204,150,2,126,216,150,0.8824444444444446,0.0071015261072788225,0.0026517534288057728,0.8833333333333333,0.866,0.8933333333333333,0.8777903974207326,0.007692908096167429,0.7480526725274714,0.015691174363351133,259.6906060049776,6.222872761518997,1.4429025614013276,0.6953110348938373,261.1335085663789,6.009693539308964,0.9944744641569639,0.005525535843036201,30,6
UNSW_NB15,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.008,0.024,124,204,150,2,126,216,150,0.8698666666666667,0.009356948777323508,0.0034939420947837974,0.87,0.8513333333333334,0.8873333333333333,0.8635593017152173,0.010353419081404438,0.7215267339167302,0.020999662707987317,261.84085228838956,3.7280915133505284,1.4915748602555443,0.5462130706547681,263.33242714864514,3.451353274676621,0.9943357721781313,0.005664227821868609,30,6
UNSW_NB15,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.01,0.03,124,204,150,2,126,216,150,0.8501333333333333,0.01690668552158201,0.006313060125998041,0.8543333333333334,0.8206666666666667,0.8846666666666667,0.8446578348441125,0.015836190022086357,0.6734361220387978,0.04158936727756042,262.1457515494122,5.05880437033861,1.470510033890605,0.6999407642714136,263.6162615833028,4.890968394794697,0.9944217779849445,0.0055782220150554845,30,6
UNSW_NB15,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.02,0.06,124,204,150,2,126,216,150,0.8531777777777779,0.007935918314167819,0.002963320599321258,0.8533333333333334,0.8393333333333334,0.8706666666666667,0.842170294206474,0.009425943520660188,0.6935225176588609,0.016459054127644864,261.6701215483093,3.8587255919761185,1.5684234611379604,0.6120156969446829,263.23854500944725,3.545534143270216,0.9940418168582352,0.005958183141764713,30,6
UNSW_NB15,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.05,0.15000000000000002,124,204,150,2,126,216,150,0.8401111111111111,0.00601169571027171,0.002244804070537801,0.84,0.83,0.8533333333333334,0.8264084858731445,0.007266620144637918,0.6667086928607872,0.012772281061446896,260.486558923296,4.3598244747982715,1.5514691144538422,0.48794982029976103,262.0380280377498,4.170567040780876,0.9940792215310431,0.005920778468956932,30,6
UNSW_NB15,6q_5k,QVE,full,3,L3,qiskit_heavy,0.0,0.0,124,196,142,2,126,208,142,0.8879333333333335,0.006926765235544853,0.0025864966468351134,0.889,0.8593333333333333,0.898,0.8839442326389404,0.007320353744885832,0.7588455689889343,0.015992644666923326,375.87993800053374,7.852711356781951,4.323747196296851,0.6664485451602326,380.2036851968306,7.755166367478444,0.9886278135519427,0.011372186448057327,30,6
UNSW_NB15,6q_5k,QVE,full,3,L3,qiskit_heavy,0.0003,0.0009,124,196,142,2,126,208,142,0.8884222222222221,0.007569819755889429,0.002826617151001815,0.889,0.8593333333333333,0.8993333333333333,0.8844362362282701,0.008142002126851554,0.7598236306249605,0.016844802911624317,256.7482574285008,6.09997876180231,1.5710744585841894,0.6575528384556474,258.319331887085,5.831991218804722,0.9939180918164074,0.006081908183592423,30,6
UNSW_NB15,6q_5k,QVE,full,3,L3,qiskit_heavy,0.0005,0.0015,124,196,142,2,126,208,142,0.8876000000000002,0.007052295080353843,0.002633370261233082,0.8876666666666666,0.8606666666666667,0.8986666666666666,0.8835435281989886,0.0076342024089094355,0.7580551987567812,0.015629522143647715,260.21374191444676,3.6073241509041933,1.6750074532659103,0.6833173287045105,261.8887493677127,3.271061836244851,0.993604125960699,0.006395874039300811,30,6
UNSW_NB15,6q_5k,QVE,full,3,L3,qiskit_heavy,0.001,0.003,124,196,142,2,126,208,142,0.888,0.007976978369536043,0.0029786526759713805,0.8883333333333333,0.8626666666666667,0.8986666666666666,0.8839566085108763,0.008823780272278722,0.7589155017896234,0.017098463376537677,259.2201991950627,5.121087321023428,1.4323030868234734,0.5267877130383948,260.6525022818862,4.828064124176581,0.9945049325278509,0.005495067472149144,30,6
UNSW_NB15,6q_5k,QVE,full,3,L3,qiskit_heavy,0.002,0.006,124,196,142,2,126,208,142,0.887222222222222,0.006990049486685282,0.0026101273745710906,0.886,0.866,0.8986666666666666,0.8829243859704741,0.007771709862295661,0.7578519261018133,0.015064326857831113,259.4162856079017,6.054936987080967,1.4179982254902521,0.6614184164670724,260.83428383339196,5.678284527516264,0.994563604888704,0.005436395111296026,30,6
UNSW_NB15,6q_5k,QVE,full,3,L3,qiskit_heavy,0.005,0.015,124,196,142,2,126,208,142,0.8846888888888886,0.006598463383953445,0.002463906720741835,0.885,0.8673333333333333,0.894,0.8801371199724188,0.007254386201375132,0.7526912524919342,0.01450844301860947,260.78500752618226,4.1409384348235445,1.3947382362559437,0.5871095258227491,262.1797457624382,3.9007417663722044,0.9946802212649954,0.005319778735004648,30,6
UNSW_NB15,6q_5k,QVE,full,3,L3,qiskit_heavy,0.008,0.024,124,196,142,2,126,208,142,0.8687333333333332,0.013549229099672143,0.005059365294159003,0.8703333333333334,0.8153333333333334,0.8886666666666667,0.862668564538253,0.013205165799476526,0.7198347813916595,0.028335359742295414,260.21030111677635,4.370123074420969,1.4940780073714752,0.6240121694663854,261.7043791241478,4.016228610886808,0.9942909705509257,0.005709029449074338,30,6
UNSW_NB15,6q_5k,QVE,full,3,L3,qiskit_heavy,0.01,0.03,124,196,142,2,126,208,142,0.8522,0.017700055198303432,0.006609309232003608,0.8546666666666667,0.816,0.8853333333333333,0.8467119199814384,0.01624635533248896,0.6794791894489179,0.04311608562549129,258.45258372672834,4.0091052938282274,1.6029911890315514,0.5171539441206598,260.0555749157599,3.8787686106128847,0.9938359668330478,0.0061640331669521415,30,6
UNSW_NB15,6q_5k,QVE,full,3,L3,qiskit_heavy,0.02,0.06,124,196,142,2,126,208,142,0.8566444444444443,0.012005724475382536,0.004483011195334758,0.8553333333333333,0.838,0.8753333333333333,0.8465239127815049,0.014421267933758959,0.6995636011826669,0.02435085485410161,259.66285050480315,4.335838755420994,1.5222062360184887,0.5403005075042057,261.18505674082166,4.12416421549175,0.9941719244775591,0.005828075522440779,30,6
UNSW_NB15,6q_5k,QVE,full,3,L3,qiskit_heavy,0.05,0.15000000000000002,124,196,142,2,126,208,142,0.8405555555555554,0.005729759199592334,0.002139527247273956,0.8406666666666667,0.8293333333333334,0.8533333333333334,0.8269120800365588,0.006934848208805179,0.667787729458883,0.012127649020897148,260.7993716106905,4.610357094862245,1.6011517276832212,0.646851109554462,262.4005233383738,4.43527436232156,0.9938980619881671,0.006101938011832718,30,6
