dataset,model,entanglement,optimization_level,device,num_qubits,n_runs,mean_readout_error,aggregate_depth,accuracy_mean,accuracy_std,accuracy_ci95,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_ci95,f1_score_mean,f1_score_std,f1_score_ci95,mcc_mean,mcc_std,mcc_ci95,roc_auc_mean,roc_auc_std,roc_auc_ci95,g_mean_mean,g_mean_std,g_mean_ci95,total_time_mean,total_time_std,total_time_ci95
UNSW_NB15,QSVC,full,0,FakeKolkataV2,10,10,0.012177777777777777,251.0,0.8754666666666667,0.014486434693307293,0.008978785246002229,0.8782295526504326,0.016678617248102753,0.010337514070330171,0.8767722094844785,0.014372265998862151,0.008908022756063073,0.7406590847643096,0.031458639702406734,0.01949826689584054,0.9496367740295357,0.01384322065787441,0.00858011705651082,0.8779771692815205,0.016581881998217002,0.010277556941275925,1632.7759744863956,215.04874817007777,133.28859502834086
UNSW_NB15,QSVC,full,0,FakeSherbrooke,10,10,0.04147699311023622,727.0,0.6386666666666667,0.0,0.0,0.5,0.0,0.0,0.4978378085164089,5.851389114294502e-17,3.6267285471088446e-17,0.0,0.0,0.0,0.5043429192120731,0.14398625037737378,0.08924360257619686,0.0,0.0,0.0,2523.236154283327,200.06304201902051,124.00035812680696
UNSW_NB15,QSVC,full,0,ideal,10,10,,237.0,0.8741333333333333,0.01517893276880823,0.009408000000000005,0.8748622976835196,0.017013577558895834,0.01054512462187152,0.8752874373867255,0.015055675601350587,0.009331604416127045,0.7360349903560379,0.032330314041244985,0.02003853624841599,0.9474462479489094,0.012319489109878698,0.007635698458583979,0.8746489513492672,0.017088208554926793,0.010591381392446463,344.2016403876711,65.08923424588471,40.34272534915266
UNSW_NB15,QSVC,full,3,FakeKolkataV2,10,10,0.012177777777777777,245.0,0.8742666666666666,0.014794727122096034,0.009169866873032334,0.8758479766426058,0.017775390515194136,0.011017301184085592,0.8754840394352325,0.014781533211587447,0.009161689202575828,0.737040727739772,0.03281476736810225,0.020338803531267328,0.9471958801007634,0.014829518081890624,0.009191430533319448,0.875610843991782,0.017789728080467755,0.011026187699109322,1623.8145857451018,202.9834600562054,125.81045197940608
UNSW_NB15,QSVC,full,3,FakeSherbrooke,10,10,0.04147699311023622,505.0,0.6386666666666667,0.0,0.0,0.5,0.0,0.0,0.4978378085164089,5.851389114294502e-17,3.6267285471088446e-17,0.0,0.0,0.0,0.8008477840519532,0.052718357779055786,0.03267517667675251,0.0,0.0,0.0,2418.157990658353,171.50206170066093,106.29807912420853
UNSW_NB15,QSVC,full,3,ideal,10,10,,195.0,0.8749333333333335,0.01773104969980036,0.010989818461974728,0.8754084847737831,0.018963767381165692,0.011753864796649655,0.8760756695664969,0.01749078425557394,0.010840900396804352,0.7373069022784093,0.03725013677949005,0.023087873973695588,0.9474801439037355,0.012942652209431317,0.00802193894926186,0.8752806884507274,0.018917921305980363,0.011725449104854123,354.683354440867,72.84821310161253,45.15179026738528
UNSW_NB15,QVE,full,0,FakeKolkataV2,10,10,0.012177777777777777,255.0,0.8866666666666667,0.01585115955566844,0.009824650479128347,0.8676093337133789,0.019213711436526452,0.011908781727151263,0.8853571312642009,0.016170326740802734,0.010022472349972514,0.7520169908717653,0.035369086109344305,0.021921986689373642,0.9553763606529595,0.012059257463452443,0.007474405213079313,0.8646151603798409,0.02030449568270004,0.012584856807283978,2322.373179485579,281.1926743650605,174.28502522013596
UNSW_NB15,QVE,full,0,FakeSherbrooke,10,10,0.04147699311023622,731.0,0.8365333333333334,0.011386801976817715,0.007057612984362153,0.7739609734301937,0.015818872779309618,0.00980463892781507,0.8218389799453603,0.014118328133078705,0.00875063043621566,0.6599570635663479,0.023683298799638045,0.014679060675784844,0.9216691446663946,0.013057013144034133,0.00809282059088519,0.7400553751351999,0.021648560890587025,0.01341791705390325,3344.963477766607,250.3710688168752,155.18159618372854
UNSW_NB15,QVE,full,0,ideal,10,10,,239.0,0.8862666666666665,0.014980481127614527,0.009284998398452168,0.8678570052923911,0.019524731557308304,0.012101553995194282,0.8850078183105758,0.015463366118225347,0.009584293616427054,0.7514899687713413,0.0335391131228443,0.020787757681365208,0.9552480952784477,0.010638439134340552,0.006593772889062887,0.8648974069533418,0.0210768331369511,0.013063556520911106,378.37557393959725,65.6309954581782,40.67851242739383
UNSW_NB15,QVE,full,3,FakeKolkataV2,10,10,0.012177777777777777,249.0,0.8844000000000001,0.015422286263075471,0.009558832058415267,0.8666359805560477,0.01914743098432798,0.011867700677265816,0.8832676264149265,0.01573913710271193,0.009755218243445708,0.7473590029194678,0.03462624144528703,0.021461566796493414,0.9536241708972414,0.013397856806392335,0.008304077681505912,0.8639379285472977,0.020232378120092962,0.012540157878884899,2412.4862077874595,258.7048745860449,160.34694251410195
UNSW_NB15,QVE,full,3,FakeSherbrooke,10,10,0.04147699311023622,509.0,0.8464,0.012645987017798227,0.007838063958483885,0.7876141099615589,0.017510146560750374,0.010852901277885676,0.8338129182023858,0.015329065233005859,0.00950105306536925,0.6804357777494232,0.02621581633241131,0.016248731304888075,0.9217577363665075,0.012609721275519032,0.007815586218542656,0.758230953114858,0.02328909166302172,0.014434728561151097,3260.817324155709,194.33788925740896,120.45187168170423
UNSW_NB15,QVE,full,3,ideal,10,10,,197.0,0.8868,0.013762715781378785,0.008530219617105383,0.8696365429207529,0.017406982286372635,0.010788959398168005,0.8857520486313287,0.014093287857398688,0.008735110312555734,0.7526515340367281,0.03080374118692033,0.01909235659058132,0.9556563874615781,0.01062188324412566,0.006583511441995819,0.8671362206316724,0.018489363091546775,0.011459825971607464,384.22393694347704,65.611164794793,40.66622125488718
