dataset,model,composition,n_maps,noise_level,num_qubits,n_runs,accuracy_mean,accuracy_std,accuracy_ci95,f1_score_mean,f1_score_std,f1_score_ci95,mcc_mean,mcc_std,mcc_ci95,total_time_mean,total_time_std,total_time_ci95
IoT_Original_Distribution,QWE,4map,4,0.002,6,10,0.9506,0.004791453296376609,0.0029697735208988906,0.9541109098887451,0.004075666111520658,0.0025261240273743517,0.7659729736963039,0.017821500776190418,0.011045880619943195,846.4642853264995,27.89461300021335,17.28926025980496
IoT_Original_Distribution,QWE,4map,4,0.01,6,10,0.9367333333333334,0.004054566089341678,0.0025130460981362857,0.9425402278412044,0.003343284828320794,0.0020721894051390294,0.7219484478293113,0.014118906818395421,0.008750989109090926,855.0015663249011,23.02397590754796,14.270408113496005
IoT_Original_Distribution,QWE,4map,4,0.05,6,10,0.9433333333333334,0.006020540970730696,0.003731569953918545,0.9477480087416426,0.005021218537399268,0.003112183492697646,0.73681224212642,0.02069215709979004,0.01282513184292267,858.4423945199,18.669948609678404,11.57175403535603
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,2map,2,0.0,6,10,0.9955333333333332,0.0022454343251678485,0.0013917346135552953,0.9955461648603006,0.0022273084651080696,0.0013805000890969733,0.9743449978205827,0.0127757314284766,0.00791848037736219,368.8807865420007,74.92490583371934,46.43893775800527
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,2map,2,0.002,6,10,0.9953333333333333,0.0023934065809486657,0.0014834487678762535,0.995349740424919,0.0023713160505057142,0.0014697569152557345,0.9732374060920856,0.013581242032798984,0.008417741022421363,270.83788956689966,21.085064234066785,13.068658207758519
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,2map,2,0.01,6,10,0.9912666666666666,0.002023320824904894,0.0012540672398142396,0.9913582312488229,0.0019627572732093214,0.0012165295615709569,0.9508372501989797,0.010755613360436334,0.006666398226818808,258.07495235459936,18.615522256795284,11.53802023234607
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,2map,2,0.05,6,10,0.9674000000000001,0.004348406831853334,0.0026951704772118974,0.9695036880540957,0.0038366688846745165,0.0023779920114799934,0.8479007168698676,0.01646378834259427,0.010204361735195183,275.60662981879943,82.33267844338855,51.030322789697436
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,3map,3,0.0,6,10,0.9960000000000001,0.0017213259316477233,0.001066888865745551,0.9959838619314351,0.0017243091505038783,0.0010687378839490166,0.9767678774806147,0.0100028297755853,0.006199818127008893,544.9790785486009,49.637052957636065,30.76536416216735
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,3map,3,0.002,6,10,0.9960000000000001,0.0017213259316477233,0.001066888865745551,0.9959838619314351,0.0017243091505038783,0.0010687378839490166,0.9767678774806147,0.0100028297755853,0.006199818127008893,405.42444307120167,43.31072346620341,26.844264519529464
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,3map,3,0.01,6,10,0.9934,0.0022976101378778292,0.00142407351731434,0.993416043231783,0.0022701474083386035,0.0014070519411969486,0.9621131500603258,0.012971987306605474,0.00804012103086259,377.9955172728005,35.4699658865447,21.984512623071144
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,3map,3,0.05,6,10,0.09533333333333335,1.4628472785736255e-17,9.066821367772112e-18,0.016594846824913773,0.0,0.0,0.0,0.0,0.0,408.8725485801013,58.64440646708043,36.34817970707776
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,4map,4,0.0,6,10,0.9954666666666666,0.0024904756846438805,0.0015436128216654108,0.9954851738672652,0.0024675080049622457,0.0015293773063142359,0.9740299604415327,0.014127469256335257,0.008756296163108815,709.5478784557024,92.96846605677656,57.622452249047484
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,4map,4,0.002,6,10,0.9954666666666666,0.002549267626613322,0.0015800524448242356,0.9954868417844975,0.002526738203083785,0.001566088563450346,0.9740475441298576,0.014470974975990935,0.008969203213936629,489.73739587829766,11.956146662216257,7.410496476358148
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,4map,4,0.01,6,10,0.9931333333333331,0.0026303076851422855,0.0016302815934905518,0.9932087091125121,0.0025853529295168064,0.0016024183472817266,0.961420400858507,0.014553494046237792,0.009020349063563011,483.1416923850964,18.692509482819762,11.585737409401277
UNSW_2018_IoT_Botnet_Final_10_Best,QVE,4map,4,0.05,6,10,0.13199999999999998,0.0786986752206254,0.04877794425686598,0.07799329459961063,0.13109423043403132,0.08125304583058657,0.03071566023934489,0.06519985462073724,0.04041128856782315,474.40894071049263,33.20757320263766,20.582267109873012
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,2map,2,0.0,6,10,0.9956666666666667,0.001968893905185476,0.001220333085475503,0.9956296888535505,0.002005817265991803,0.001243218421602675,0.9746961194090364,0.01161675412682233,0.0072001388035481395,800.9754775774912,70.99412387910179,44.002613861437574
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,2map,2,0.002,6,10,0.9956666666666667,0.0018121673811444501,0.0011231929794722705,0.9956378892757914,0.001830025808176448,0.0011342617472226812,0.9747648547203738,0.010604883122145128,0.006572974657227821,623.5155943731909,45.35053797585037,28.10855465105927
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,2map,2,0.01,6,10,0.9917333333333334,0.002418039201552966,0.0014987162243025366,0.9916498048333,0.002468251078870054,0.0015298378682938652,0.951645317475921,0.014406870900907908,0.008929471096562709,604.7748000647,20.072499859395144,12.441064306263247
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,2map,2,0.05,6,10,0.09533333333333335,1.4628472785736255e-17,9.066821367772112e-18,0.016594846824913773,0.0,0.0,0.0,0.0,0.0,634.6579313908921,100.47981272143285,62.27803314511036
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,3map,3,0.0,6,10,0.9960000000000001,0.0014054567378526163,0.000871111111111113,0.9959926246448367,0.0014002492267762017,0.000867883462306476,0.9768147483729337,0.008103504663485216,0.005022604226216277,971.0571692319136,65.92978557622408,40.863704461207426
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,3map,3,0.002,6,10,0.9955999999999999,0.0015776212754932532,0.0009778197970769372,0.995598953099625,0.0015612055400320958,0.0009676452188262229,0.9745805522773164,0.008923166794685855,0.005530636078507106,704.3740202691945,85.99661756910638,53.30125578741041
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,3map,3,0.01,6,10,0.9943333333333335,0.0022277708506403746,0.0013807866786190552,0.9943466833101242,0.0022019780380592366,0.0013648001277554796,0.9674236916251852,0.012548593847847126,0.007777699046348372,683.246558190696,14.054226913613304,8.710900088771883
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,3map,3,0.05,6,10,0.9881333333333332,0.0021268419758231918,0.001318230313903395,0.9884240464931405,0.0020425154492219075,0.001265964191222151,0.936365158772249,0.010950056017827947,0.006786915034462849,728.1970247386969,96.24823450242158,59.65527379234042
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,4map,4,0.0,6,10,0.9954666666666666,0.0024904756846438805,0.0015436128216654108,0.9954851738672652,0.0024675080049622457,0.0015293773063142359,0.9740299604415327,0.014127469256335257,0.008756296163108815,1262.8510084301058,173.59231883269558,107.59363391700612
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,4map,4,0.002,6,10,0.9954666666666666,0.002549267626613322,0.0015800524448242356,0.9954868417844975,0.002526738203083785,0.001566088563450346,0.9740475441298576,0.014470974975990935,0.008969203213936629,855.3007788833013,28.0289023950536,17.37249368905192
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,4map,4,0.01,6,10,0.9935333333333333,0.002704363186946905,0.001676181669048536,0.99359769570681,0.0026570647407194703,0.0016468657883548603,0.9635459799362408,0.0149420890707503,0.009261202755077235,847.1231684044803,29.68695804868225,18.400167230197933
UNSW_2018_IoT_Botnet_Final_10_Best,QWE,4map,4,0.05,6,10,0.9879333333333333,0.0022760155785012154,0.001410689070745562,0.9882378066377108,0.002186260404704109,0.0013550582376728707,0.9354679079997457,0.01173275569892118,0.00727203732282669,866.399243019885,18.63586167960487,11.550626737210878
UNSW_NB15,QVE,2map,2,0.0,6,10,0.889,0.004653420353638222,0.002884219816625866,0.8851079596750369,0.0049056515096331695,0.003040554306786914,0.7614511315079937,0.011041904219176077,0.006843843139451817,371.19574088800437,73.43589940813148,45.51604201393046
UNSW_NB15,QVE,2map,2,0.002,6,10,0.8909333333333332,0.0062869647625802575,0.003896701130918776,0.8869749285245753,0.007081686816631591,0.004389274963242429,0.7659505357040592,0.013341183963610729,0.008268951489631277,273.2577494142999,16.928088776788663,10.492138125764427
