dataset,config,model,entanglement,optimization_level,optimization_name,optimization_description,noise_level,two_qubit_error,circuit_depth,total_gates,two_qubit_gates,component_count,aggregate_circuit_depth,aggregate_total_gates,aggregate_two_qubit_gates,accuracy_mean,accuracy_std,accuracy_ci95,accuracy_median,accuracy_min,accuracy_max,f1_mean,f1_std,mcc_mean,mcc_std,avg_kernel_time,kernel_time_std,avg_classifier_time,classifier_time_std,avg_time,time_std,kernel_fraction_of_total,classifier_fraction_of_total,n_runs,num_qubits
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QSVC,full,3,L3,qiskit_heavy,0.008,0.024,124,196,142,1,124,196,142,0.9853555555555554,0.0032682535827994507,0.0012203859442989618,0.986,0.9773333333333334,0.992,0.9849209167872085,0.003451721276818784,0.9126363344125427,0.020146376482029243,222.42746902477617,5.065645007818489,0.5652470874794138,0.5492416559273172,222.99271611225558,4.76800948311451,0.9974651769020345,0.0025348230979655214,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QSVC,full,3,L3,qiskit_heavy,0.01,0.03,124,196,142,1,124,196,142,0.9758000000000001,0.01382778589779467,0.005163380112013642,0.9786666666666667,0.9086666666666666,0.9873333333333333,0.9756546553143142,0.011870058228281511,0.8621465428913312,0.05066393293815395,219.73616605365726,6.730842919246502,0.7232191516901366,0.5827039663424131,220.4593852053474,6.445374252052681,0.9967194902996918,0.0032805097003082563,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QSVC,full,3,L3,qiskit_heavy,0.02,0.06,124,196,142,1,124,196,142,0.09533333333333337,2.823006427041851e-17,1.0541279239649844e-17,0.09533333333333334,0.09533333333333334,0.09533333333333334,0.016594846824913766,7.057516067604627e-18,0.0,0.0,220.3371195117555,5.898078444762279,0.7139169521358174,0.6017755581920415,221.0510364638913,5.576821290409172,0.9967703523875925,0.0032296476124075344,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QSVC,full,3,L3,qiskit_heavy,0.05,0.15000000000000002,124,196,142,1,124,196,142,0.09533333333333337,2.823006427041851e-17,1.0541279239649844e-17,0.09533333333333334,0.09533333333333334,0.09533333333333334,0.016594846824913766,7.057516067604627e-18,0.0,0.0,221.55007777155066,4.835092222246764,0.6856618408036108,0.6544670064552648,222.23573961235428,4.448367817503695,0.9969147093892295,0.003085290610770394,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.0,0.0,124,204,150,2,126,216,150,0.9960222222222221,0.0021689790195455172,0.0008099100763978629,0.9966666666666667,0.99,0.9986666666666667,0.9960378575234415,0.002151926052549093,0.9772278800188072,0.012297263922246717,379.1439191104456,6.918703029468884,3.560820453427732,1.1992514253246624,382.7047395638734,6.396753249903397,0.9906956457934499,0.00930435420654996,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.0003,0.0009,124,204,150,2,126,216,150,0.9959111111111111,0.0021494601181434327,0.0008026215988315483,0.9966666666666667,0.99,0.9986666666666667,0.9959273197524113,0.002131956357185507,0.9765928864112229,0.01217936946306251,262.17200921536426,2.9770348227581316,1.509748475548501,0.5806268694555833,263.6817576909127,2.6947293806211543,0.9942743537180218,0.005725646281978389,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.0005,0.0015,124,204,150,2,126,216,150,0.9958888888888888,0.0021661508375065163,0.000808854015868631,0.9966666666666667,0.99,0.9986666666666667,0.9959054732005274,0.0021484387679655795,0.9764695964520581,0.012274080591283855,263.13925389993625,3.630510000753946,1.2890232600659752,0.6134037498828766,264.4282771600022,3.4079363062494954,0.9951252442669511,0.004874755733048942,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.001,0.003,124,204,150,2,126,216,150,0.995822222222222,0.0022620191253893292,0.0008446518228845655,0.9966666666666667,0.99,0.9986666666666667,0.9958389473831016,0.002246359752056733,0.9760876360569285,0.012849266830964264,260.4758002437069,3.1347874630704626,1.5251934530873161,0.4818599006164103,262.00099369679424,2.851510820326589,0.9941786730211702,0.0058213269788296145,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.002,0.006,124,204,150,2,126,216,150,0.9957777777777778,0.0022916361892783552,0.0008557110162934844,0.9966666666666667,0.99,0.9986666666666667,0.9957952567120915,0.002275259763844896,0.9758410863122403,0.013014696880118306,261.16571854009527,2.9988024666457567,1.4096244727028533,0.5966727936346552,262.5753430127981,2.639858239496876,0.9946315428686915,0.005368457131308583,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.005,0.015,124,204,150,2,126,216,150,0.9953777777777779,0.0026081706766268894,0.0009739069363650062,0.996,0.988,0.998,0.9954048146266606,0.0025756686055009386,0.9736776394868762,0.01457781416459302,261.44731695103303,2.93029364703051,1.5401481803429002,0.45204952178785857,262.9874651313759,2.5915473305616787,0.9941436441483114,0.005856355851688658,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.008,0.024,124,204,150,2,126,216,150,0.9936666666666667,0.002854048680336734,0.001065719291844093,0.9943333333333333,0.9873333333333333,0.9986666666666667,0.9937165873051176,0.0028018117714083595,0.9641176193861024,0.015681235420437083,261.7606424648936,3.515381614959219,1.339344400446862,0.5969073232548543,263.09998686534044,3.15518031682668,0.9949093710858589,0.005090628914141162,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.01,0.03,124,204,150,2,126,216,150,0.9928444444444448,0.0024443747813131665,0.0009127445438790748,0.9933333333333333,0.988,0.998,0.9929112636940746,0.002404024760019708,0.9596248648735839,0.013507783679718804,261.02154896722254,3.374180211339646,1.413102165943322,0.6301785354301309,262.43465113316586,3.035687072989992,0.994615413171082,0.00538458682891795,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.02,0.06,124,204,150,2,126,216,150,0.9748222222222223,0.005696495752386757,0.002127106471957665,0.9756666666666667,0.9566666666666667,0.9853333333333333,0.9761519850019427,0.005107143097783811,0.8775271219846411,0.022877178463367114,260.9486570005266,2.1343970122903855,1.2028537693006607,0.6052869210689248,262.15151076982727,1.7838228987409588,0.9954116084787443,0.004588391521255749,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,0,L0,baseline_unoptimized,0.05,0.15000000000000002,124,204,150,2,126,216,150,0.9626666666666668,0.009315253424365509,0.0034783727941149855,0.964,0.9393333333333334,0.9793333333333333,0.9654270947103458,0.008060565126234848,0.831504516605643,0.032804513592761646,262.2815712206648,2.3892621746785982,1.4323670620603177,0.5420310857374117,263.7139382827251,1.9758745074874606,0.9945684817746542,0.005431518225345719,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,3,L3,qiskit_heavy,0.0,0.0,124,196,142,2,126,208,142,0.9960222222222221,0.0021689790195455172,0.0008099100763978629,0.9966666666666667,0.99,0.9986666666666667,0.9960378575234415,0.002151926052549093,0.9772278800188072,0.012297263922246717,374.6343649342385,6.668112094903051,3.0439212267597515,1.6640641995949335,377.6782861609982,5.877913783425535,0.9919404388912575,0.008059561108742631,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,3,L3,qiskit_heavy,0.0003,0.0009,124,196,142,2,126,208,142,0.9959333333333333,0.002160956223704292,0.0008069143151967919,0.9966666666666667,0.99,0.9986666666666667,0.9959493688788055,0.00214331236666849,0.9767194671914903,0.012243550439923194,259.7321204922007,4.2627431649147525,1.4224475630714248,0.5361153533989994,261.1545680552721,4.044057584002959,0.9945532349915842,0.0054467650084159,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,3,L3,qiskit_heavy,0.0005,0.0015,124,196,142,2,126,208,142,0.9958888888888888,0.0022289171181979085,0.0008322913302602782,0.9966666666666667,0.99,0.9986666666666667,0.9959046942929752,0.0022135714098230844,0.9764620513386544,0.012663131592416492,258.9225489445613,3.5176462144064655,1.5550122773818051,0.6153509617482239,260.47756122194306,3.0929214000068623,0.9940301488155565,0.0059698511844436305,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,3,L3,qiskit_heavy,0.001,0.003,124,196,142,2,126,208,142,0.9958666666666666,0.0022516064933212243,0.0008407636821705308,0.9966666666666667,0.99,0.9986666666666667,0.995882913234152,0.0022357796581243036,0.9763399743829937,0.012788464836302452,258.1163690982076,3.308252803244429,1.588890010669517,0.5371403576593352,259.7052591088771,3.074611625498175,0.9938819490366833,0.006118050963316847,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,3,L3,qiskit_heavy,0.002,0.006,124,196,142,2,126,208,142,0.995822222222222,0.002241601325088517,0.0008370276909531407,0.9966666666666667,0.99,0.9986666666666667,0.9958398911907393,0.0022242370557506615,0.9761048192580791,0.012705953665811426,258.49146682126445,2.9476361343282464,1.422747323778458,0.556557818842056,259.91421414504293,2.7433719182308294,0.9945260888156562,0.005473911184343715,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,3,L3,qiskit_heavy,0.005,0.015,124,196,142,2,126,208,142,0.9954666666666666,0.0025091403788176166,0.0009369284154380416,0.996,0.9886666666666667,0.998,0.9954918176598544,0.0024821885245740996,0.9741607898590046,0.01409379611941269,258.83207008734655,3.6627610679852083,1.6199967629741878,0.5001508287939537,260.45206685032076,3.374304769855718,0.9937800579486082,0.006219942051391683,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,3,L3,qiskit_heavy,0.008,0.024,124,196,142,2,126,208,142,0.9937777777777778,0.0032769172193274024,0.0012236209993451404,0.9946666666666667,0.9853333333333333,0.9986666666666667,0.9938333891800899,0.0032124376812249535,0.964870191151436,0.01794324548034599,259.3217120867688,3.693205870665803,1.4168093838263303,0.6723102248959083,260.7385214705952,3.18058125104418,0.9945661677613442,0.005433832238655657,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,3,L3,qiskit_heavy,0.01,0.03,124,196,142,2,126,208,142,0.9928666666666666,0.002802024446033358,0.0010462931234950712,0.9933333333333333,0.9866666666666667,0.998,0.9929368892764587,0.002753700799701292,0.9598092077452978,0.01545921885583587,260.02581090903067,3.3160449030918575,1.5103986514577021,0.6448966069857763,261.5362095604884,3.040704067259687,0.9942248966061108,0.005775103393889233,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,3,L3,qiskit_heavy,0.02,0.06,124,196,142,2,126,208,142,0.9739555555555556,0.006714616830663597,0.0025072791305490102,0.974,0.9533333333333334,0.986,0.97538688952458,0.006001919624760774,0.8742437393526504,0.02666572327054552,260.3696085988699,3.0816947663105645,1.3586193184213091,0.503630400815644,261.72822791729124,3.0364021413787783,0.9948090455155235,0.005190954484476342,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QVE,full,3,L3,qiskit_heavy,0.05,0.15000000000000002,124,196,142,2,126,208,142,0.9627111111111113,0.009277225991346148,0.0034641731172603985,0.9643333333333333,0.94,0.9793333333333333,0.9654651511438178,0.008030424062963558,0.8316548157752989,0.03271207621440973,259.05687863680845,4.419396925027524,1.505927588332755,0.5434004566809977,260.5628062251412,4.295365764421246,0.9942204813873876,0.005779518612612528,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QWE,full,0,L0,baseline_unoptimized,0.0,0.0,124,204,150,2,186,306,225,0.9961777777777776,0.00175890364087404,0.0006567854134685317,0.996,0.992,0.9993333333333333,0.9961460273914134,0.0017843882282015911,0.9776995082270722,0.010321491033540613,809.5973371797862,14.677328840143975,5.343885499370905,0.3544444112410227,814.9412226791571,14.724086241247123,0.9934426123619042,0.006557387638095706,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QWE,full,0,L0,baseline_unoptimized,0.0003,0.0009,124,204,150,2,186,306,225,0.9961999999999999,0.0017781129952156537,0.0006639583042628511,0.996,0.9926666666666667,0.9993333333333333,0.9961693639196976,0.0018011655654642262,0.9778362351041924,0.01041864688043956,599.6635199371337,17.955506213052473,4.472224748910715,0.8233651593397406,604.1357446860444,17.624380596882407,0.992597318089108,0.00740268191089211,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QWE,full,0,L0,baseline_unoptimized,0.0005,0.0015,124,204,150,2,186,306,225,0.9962444444444444,0.0017374251731914518,0.0006487652218276926,0.996,0.9926666666666667,0.9993333333333333,0.9962149811522417,0.0017583113746263497,0.978099125201314,0.010173228144779839,602.5237107644789,12.7388917224559,4.248292726006669,0.9014235783933571,606.7720034904855,12.325371059812458,0.9929985353616051,0.007001464638394913,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QWE,full,0,L0,baseline_unoptimized,0.001,0.003,124,204,150,2,186,306,225,0.9962888888888888,0.0017998155148824984,0.0006720621582895643,0.996,0.9926666666666667,0.9993333333333333,0.996259707254412,0.0018209812473167159,0.9783580391683764,0.010535836272220168,601.041670164396,13.431190004509064,4.2277881074308725,0.9103575397166191,605.2694582718269,13.19462351891653,0.9930150314877904,0.006984968512209599,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QWE,full,0,L0,baseline_unoptimized,0.002,0.006,124,204,150,2,186,306,225,0.9962666666666666,0.0018076042017520263,0.0006749705017639331,0.996,0.9926666666666667,0.9993333333333333,0.9962398423993364,0.0018244202120874125,0.9782512012767445,0.010543385744252391,598.805751341721,17.85219212047967,4.271004626752498,0.7673443979158413,603.0767559684735,17.74482023460247,0.9929179750595862,0.00708202494041367,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QWE,full,0,L0,baseline_unoptimized,0.005,0.015,124,204,150,2,186,306,225,0.9958666666666666,0.0019838427820540725,0.0007407790691822525,0.996,0.992,0.9993333333333333,0.9958371782129298,0.001997271618812984,0.9759292270326173,0.011540915291789139,597.8839306967876,17.411306083834912,4.297461283494098,0.8879568513072502,602.1813919802818,16.99456794215086,0.9928635103297332,0.0071364896702666904,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QWE,full,0,L0,baseline_unoptimized,0.008,0.024,124,204,150,2,186,306,225,0.9941333333333334,0.0022103899553674467,0.0008253731739626671,0.9943333333333333,0.9893333333333333,0.998,0.9940744632336108,0.00223639207416531,0.9657202327482356,0.012927299642930908,600.751957540835,19.88631178294457,4.283755283732899,0.7779271645162673,605.0357128245679,19.55892246658016,0.9929198306927461,0.007080169307253748,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QWE,full,0,L0,baseline_unoptimized,0.01,0.03,124,204,150,2,186,306,225,0.9927111111111111,0.002172156322799276,0.0008110965009311579,0.9933333333333333,0.9873333333333333,0.996,0.9926384241553382,0.0022054410766414816,0.9573461560261597,0.012796495697194455,602.0135549337681,11.628931880807915,4.53562402263439,0.9637396169213903,606.5491789564024,11.105592831353082,0.9925222485167021,0.007477751483297946,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QWE,full,0,L0,baseline_unoptimized,0.02,0.06,124,204,150,2,186,306,225,0.9808444444444445,0.005483331295344856,0.0020475095555595106,0.9823333333333333,0.958,0.9873333333333333,0.9808152146882015,0.005051431885165774,0.8897938339568973,0.025547837726222187,600.3615468341935,14.4895868518427,4.473726047746216,0.8001732420423456,604.8352728819397,14.202786755899917,0.9926033975723182,0.007396602427681928,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QWE,full,0,L0,baseline_unoptimized,0.05,0.15000000000000002,124,204,150,2,186,306,225,0.09533333333333337,2.823006427041851e-17,1.0541279239649844e-17,0.09533333333333334,0.09533333333333334,0.09533333333333334,0.016594846824913766,7.057516067604627e-18,0.0,0.0,598.9344536972465,14.60177478749008,4.265866951101149,0.8945168970516892,603.2003206483477,14.420701286361744,0.9929279431640288,0.00707205683597117,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QWE,full,3,L3,qiskit_heavy,0.0,0.0,124,196,142,2,181,310,193,0.9961777777777776,0.00175890364087404,0.0006567854134685317,0.996,0.992,0.9993333333333333,0.9961460273914134,0.0017843882282015911,0.9776995082270722,0.010321491033540613,829.0314625183198,12.61386811800405,4.76533167186814,0.44830754465136224,833.7967941901879,12.550635650491046,0.9942847805303733,0.0057152194696267625,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QWE,full,3,L3,qiskit_heavy,0.0003,0.0009,124,196,142,2,181,310,193,0.9962666666666665,0.0017647028773169566,0.0006589508839448279,0.996,0.9926666666666667,0.9993333333333333,0.9962373797954656,0.001785774665922384,0.9782287402764338,0.010332038568398172,623.0904777481763,11.56370277398249,4.255606273065011,0.7338079227883731,627.3460840212414,11.224566681596116,0.9932164934452338,0.00678350655476622,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QWE,full,3,L3,qiskit_heavy,0.0005,0.0015,124,196,142,2,181,310,193,0.9962888888888888,0.0017391884603568937,0.0006494236440761355,0.996,0.9926666666666667,0.9993333333333333,0.9962602238895285,0.0017591934900947138,0.9783603426898407,0.010179452875378093,612.8270203947167,20.496778087842742,4.308185718573319,0.6459954935103299,617.13520611329,20.437213014914473,0.9930190569653184,0.006980943034681525,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QWE,full,3,L3,qiskit_heavy,0.001,0.003,124,196,142,2,181,310,193,0.9962666666666665,0.0017296158189684988,0.0006458491610367242,0.996,0.9926666666666667,0.9993333333333333,0.9962380390914028,0.0017495855023878122,0.9782301552164318,0.010123509134819617,613.6577987034727,21.538917851148362,4.17601592548502,0.9283189077691364,617.8338146289577,21.104407130522684,0.9932408750919648,0.006759124908035247,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QWE,full,3,L3,qiskit_heavy,0.002,0.006,124,196,142,2,181,310,193,0.9962666666666665,0.0017559968406049545,0.000655699996409725,0.9963333333333333,0.9926666666666667,0.9993333333333333,0.996239522048569,0.0017736772905303068,0.9782425972454651,0.010258254007850857,620.4740709565347,17.843977629731462,4.265422547166236,0.8779744903863924,624.7394935037009,17.504564650910808,0.9931724781424579,0.006827521857541999,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QWE,full,3,L3,qiskit_heavy,0.005,0.015,124,196,142,2,181,310,193,0.9959999999999999,0.0019495554066311911,0.0007279759527860196,0.996,0.992,0.9993333333333333,0.9959718454687222,0.0019656256226280176,0.9766979369718114,0.01136477537081446,619.2170324815282,16.72683698317501,3.9723062769897903,0.9116345054237386,623.189338758518,16.48251792003852,0.9936258436562744,0.006374156343725633,30,6
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,QWE,full,3,L3,qiskit_heavy,0.008,0.024,124,196,142,2,181,310,193,0.9948444444444444,0.0023353576331227974,0.0008720368717329238,0.9953333333333333,0.9886666666666667,0.9986666666666667,0.994793647128994,0.002372411291122957,0.9698867700223543,0.01373470157022148,626.531375686413,14.710763867655498,3.8408874640551707,0.9226348938794962,630.3722631504681,14.505222384653518,0.9939069535755599,0.0060930464244400954,30,6
