dataset,config,model,entanglement,optimization_level,optimization_name,optimization_description,noise_level,num_qubits,run_idx,seed,gpu_id,accuracy,f1_score,mcc,kernel_time,classifier_time,total_time
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,24,21504,0,0.848,0.8498521881487231,0.6840943654972539,225.2173383431509,0.7117218198254704,225.92906016297638
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,25,22528,1,0.8466666666666667,0.8481765704584041,0.6773824452256568,228.1670985110104,0.05205481173470616,228.21915332274511
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,26,23552,2,0.886,0.8858842267721427,0.7525264782928202,222.86745063215494,1.4987313761375844,224.36618200829253
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,27,24576,0,0.8613333333333333,0.8626599539269967,0.7081732477605379,219.63503851089627,0.7343777013011277,220.3694162121974
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,28,25600,1,0.8366666666666667,0.8390024783234088,0.6647249839027991,225.2571992110461,0.05284728668630123,225.3100464977324
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,6,29,26624,2,0.8726666666666667,0.8734363827399857,0.7283220494847554,206.72946656309068,1.2939508520066738,208.02341741509736
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,0,42,0,0.8386666666666667,0.8409418383251426,0.6688836852633704,223.31974557088688,0.7257410911843181,224.0454866620712
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,1,123,1,0.868,0.8690631962519523,0.7207130954059983,229.32020868360996,0.08505138987675309,229.40526007348672
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,2,456,2,0.87,0.8706987871894653,0.7219850140760168,229.0568477776833,0.38333476427942514,229.4401825419627
UNSW_NB15,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,6,3,789,0,0.846,0.8474949707007524,0.6757598458521146,227.4694889280945,0.0992626347579062,227.5687515628524
