dataset,config,feature_map,reps,entanglement,unopt_optimization_name,opt_optimization_name,unopt_acc_mean,opt_acc_mean,unopt_acc_std,opt_acc_std,acc_change,p_value,t_stat,cohens_d,depth_reduction_pct,gate_reduction_pct,nisq_score_improvement,significant,n_runs
IoT_Original_Distribution,10q_2p5k,ZZ,2,full,L0,L3,0.9613333333333334,0.9616,0.004354648431614538,0.005889517786125303,0.0002666666666666373,0.8472585919066514,0.19824558013653829,0.06608186004551275,17.72151898734177,1.9867549668874174,3.542129146018091,False,10
IoT_Original_Distribution,10q_2p5k,ZZ,3,full,L0,L3,0.9565333333333333,0.9568,0.003621608673326839,0.004669840190778226,0.0002666666666666373,0.8934363885738683,0.1377945636523776,0.0459315212174592,21.891891891891895,13.225806451612904,5.031852297365475,False,10
IoT_Original_Distribution,10q_2p5k,Pauli,2,full,L0,L3,0.9601333333333333,0.9616,0.005123656102028311,0.00547226452324314,0.0014666666666667272,0.22743273269391923,1.2953633087651135,0.4317877695883712,17.72151898734177,1.9867549668874174,3.542129146018091,False,10
