dataset,config,feature_map,reps,entanglement,optimization,optimization_level,optimization_name,optimization_description,run,seed,gpu_id,accuracy,f1_score,mcc,training_time,circuit_depth,total_gates,two_qubit_gates
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,6,2048,2,0.9606666666666667,0.9616610570344936,0.7824708896908884,372.52872500102967,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,7,3072,0,0.9546666666666667,0.9561220521630485,0.7536849953596507,311.51791813399177,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,7,3072,1,0.9613333333333334,0.9622568815543048,0.7853680591387877,363.74642380001023,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,8,4096,2,0.9493333333333334,0.9519824626865672,0.7411437344443195,365.56204707198776,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,8,4096,0,0.9533333333333334,0.9550776712143726,0.750252400962868,339.08936421002727,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,9,5120,1,0.946,0.9490137219821181,0.7268765900359848,358.30350656609517,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,9,5120,2,0.946,0.9486288548884142,0.7201938090312203,361.6638790019788,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,10,6144,0,0.9633333333333334,0.9647513285926119,0.8055662290104325,342.3549676890252,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,10,6144,1,0.9693333333333334,0.9699791699984008,0.8287662468823891,352.63469661201816,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,11,7168,2,0.9573333333333334,0.9583524210254398,0.7629805695679285,351.0938908039825,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,11,7168,0,0.9573333333333334,0.9583524210254398,0.7629805695679285,358.8839638849022,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,12,8192,1,0.9613333333333334,0.9629765338827838,0.7973422572352512,355.0771309209522,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,12,8192,2,0.9673333333333334,0.968511781660984,0.8257294055759831,358.817338355002,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,13,9216,0,0.9646666666666667,0.9654608833432362,0.8032587176662758,358.5233647059649,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,13,9216,1,0.9646666666666667,0.9654608833432362,0.8032587176662758,357.81188863608986,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,14,10240,2,0.9706666666666667,0.9710279679348517,0.8324415645826458,357.2366582090035,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,14,10240,0,0.958,0.9596242491151736,0.776591111068902,371.22663223498967,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,15,11264,1,0.9593333333333334,0.9610100791721422,0.7856477496460871,368.5049660879886,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,15,11264,2,0.9613333333333334,0.9625746915508355,0.7903863819935767,362.29025373305194,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,16,12288,0,0.9446666666666667,0.9483748450362625,0.7313182280180555,362.5853986609727,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,16,12288,1,0.9446666666666667,0.9483748450362625,0.7313182280180555,363.9005690088961,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,17,13312,2,0.9533333333333334,0.9556616436621502,0.7602492708201275,356.9652155019576,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,17,13312,0,0.9546666666666667,0.9568183516006715,0.765341786163904,362.831250684103,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,18,14336,1,0.9546666666666667,0.9570369402985075,0.7693310710272895,367.0383054460399,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,18,14336,2,0.9673333333333334,0.968511781660984,0.8257294055759831,359.6380010499852,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,19,15360,0,0.9473333333333334,0.9506318660747713,0.7405240519295935,356.4464523429051,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,19,15360,1,0.9473333333333334,0.9506318660747713,0.7405240519295935,374.1701229560422,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,20,16384,2,0.964,0.9653456320796588,0.8083540757387963,361.75214386801235,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,20,16384,0,0.9566666666666667,0.9585625975736923,0.7731368502972973,351.14122970798053,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,21,17408,1,0.9493333333333334,0.9519824626865672,0.7411437344443195,367.2055717629846,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,21,17408,2,0.9493333333333334,0.9519824626865672,0.7411437344443195,363.8446612789994,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,22,18432,0,0.9693333333333334,0.9699791699984008,0.8287662468823891,341.71378741494846,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,22,18432,1,0.9693333333333334,0.9699791699984008,0.8287662468823891,368.63219518901315,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,23,19456,2,0.964,0.9648598552402148,0.8002930521860272,368.2654220520053,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,23,19456,0,0.964,0.9648598552402148,0.8002930521860272,360.76324384997133,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,24,20480,1,0.9593333333333334,0.9614111283512563,0.7930530351829883,361.91928643302526,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,24,20480,2,0.9593333333333334,0.9614111283512563,0.7930530351829883,363.3403044390725,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,25,21504,0,0.9546666666666667,0.9570369402985075,0.7693310710272895,359.71077400504146,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,25,21504,1,0.9553333333333334,0.9576155016317076,0.7718612520787291,347.5994131710613,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,26,22528,2,0.9466666666666667,0.9498270553523821,0.7337164842238981,356.6593173400033,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,26,22528,0,0.948,0.9505944029378244,0.7319245648414711,369.2194866760401,181,323,200
IoT_Original_Distribution,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,27,23552,1,0.952,0.9541599328435719,0.7490619520845443,346.74625337298494,179,306,225
IoT_Original_Distribution,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,27,23552,2,0.9686666666666667,0.9687162597491777,0.8166302246362793,364.806854526978,181,323,200
