status,dataset,model,device,entanglement,optimization_level,num_qubits,run_idx,seed,gpu_id,aggregate_depth,aggregate_two_qubit_gates,mean_readout_error,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,g_mean,kernel_time,classifier_time,total_time
success,IoT_Original_Distribution,QSVC,ideal,linear,0,6,4,1024,2,25,20,,0.9426666666666667,0.9333990888168711,0.9472778878865362,0.7364198046565366,0.9616530719813797,0.9333293074787199,151.0487175140297,2.315829358994961,153.36454687302466
success,IoT_Original_Distribution,QSVC,ideal,linear,0,6,5,2048,0,25,20,,0.95,0.9151989103377014,0.9526734414082532,0.7457311205449889,0.9380619875899573,0.9141948346843074,149.80304570903536,2.0101459010038525,151.8131916100392
success,IoT_Original_Distribution,QSVC,ideal,linear,0,6,6,3072,1,25,20,,0.946,0.9161695865232571,0.9493820398994491,0.733624416681293,0.9476774223850453,0.9154327429489827,161.5375106210122,0.09233999706339091,161.62985061807558
success,IoT_Original_Distribution,QSVC,ideal,linear,0,6,7,4096,2,25,20,,0.9633333333333334,0.9416263522928311,0.9649375825623552,0.8089859883220626,0.9654731524535668,0.941246805145815,161.77719695994165,0.24243381794076413,162.0196307778824
success,IoT_Original_Distribution,QSVC,ideal,linear,0,6,8,5120,0,25,20,,0.958,0.938683011601146,0.9602456907829326,0.7879104825667643,0.9566640051351901,0.9383815114195935,120.21390019392129,1.1107603359268978,121.32466052984819
success,IoT_Original_Distribution,QSVC,ideal,linear,0,6,9,6144,1,25,20,,0.9533333333333334,0.9361075884959216,0.9562039944501242,0.7705303644616922,0.9729828461686993,0.9358671832337763,119.34952324407641,1.1500576110556722,120.49958085513208
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,0,6,0,42,2,29,20,0.012177777777777777,0.9533333333333334,0.94564213360888,0.9565109540858268,0.7768176362817549,0.9672109759470616,0.9455946951902281,138.8909447089536,0.04937798099126667,138.94032268994488
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,0,6,1,123,0,29,20,0.012177777777777777,0.96,0.946143127769167,0.9621857416538717,0.7993956907456233,0.9851006424206367,0.9459892177626344,118.8798528740881,1.129856468993239,120.00970934308134
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,0,6,2,456,1,29,20,0.012177777777777777,0.9593333333333334,0.9616661187043039,0.962058621050747,0.806534217510525,0.9757226579827679,0.9616618274508513,111.8712748879334,1.9204816750716418,113.79175656300504
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,0,6,3,789,2,29,20,0.012177777777777777,0.9513333333333334,0.9381820174408593,0.9545947432246645,0.7655073141509962,0.9559960129214743,0.9380422063507712,123.09613984101452,0.05064862291328609,123.1467884639278
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,0,6,4,1024,0,29,20,0.012177777777777777,0.9413333333333334,0.9326632536439496,0.9461665366411817,0.7321749345450101,0.9613295132528612,0.9326021322164112,119.4737823070027,0.9677211159141734,120.44150342291687
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,0,6,5,2048,1,29,20,0.012177777777777777,0.9486666666666667,0.9144630751647802,0.9515315628718899,0.7408695171147972,0.954206002536283,0.9134924182650522,120.31971418892499,1.4271274600178003,121.74684164894279
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,0,6,6,3072,2,29,20,0.012177777777777777,0.946,0.9129914048189376,0.9492610508757298,0.731368310513082,0.9429231965514902,0.9120859625913904,122.23730378702749,0.06573055300395936,122.30303434003145
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,0,6,7,4096,0,29,20,0.012177777777777777,0.9633333333333334,0.9416263522928311,0.9649375825623552,0.8089859883220626,0.9653687786701737,0.941246805145815,121.14856537198648,0.22334286000113934,121.37190823198762
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,0,6,8,5120,1,29,20,0.012177777777777777,0.9586666666666667,0.9390509291876066,0.9608277985074628,0.7904715734645169,0.955505456139527,0.9387401514141205,117.9195607820293,1.3657945380546153,119.28535532008391
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,0,6,9,6144,2,29,20,0.012177777777777777,0.9553333333333334,0.9403895229596231,0.9580307457860975,0.7798877594458655,0.964805160239851,0.9402094226542048,119.20467481797095,1.4601644029607996,120.66483922093175
success,IoT_Original_Distribution,QSVC,ideal,linear,3,6,0,42,0,25,20,,0.9533333333333334,0.94564213360888,0.9565109540858268,0.7768176362817549,0.9667152004759444,0.9455946951902281,152.5724708060734,2.2320530760334805,154.80452388210688
success,IoT_Original_Distribution,QSVC,ideal,linear,3,6,1,123,1,25,20,,0.9606666666666667,0.9496892270599471,0.9628618468758638,0.8038376889694526,0.9846831472870643,0.9495929992613881,157.68232193693984,0.09478664409834892,157.7771085810382
success,IoT_Original_Distribution,QSVC,ideal,linear,3,6,2,456,2,25,20,,0.954,0.9555445963082994,0.9573745847093215,0.7854925900835309,0.9774500440979235,0.9555427029299779,157.33220132894348,0.24764124501962215,157.5798425739631
success,IoT_Original_Distribution,QSVC,ideal,linear,3,6,3,789,0,25,20,,0.9513333333333334,0.9381820174408593,0.9545947432246645,0.7655073141509962,0.9554950187611876,0.9380422063507712,150.9780644250568,2.035158507991582,153.01322293304838
success,IoT_Original_Distribution,QSVC,ideal,linear,3,6,4,1024,1,25,20,,0.9426666666666667,0.9333990888168711,0.9472778878865362,0.7364198046565366,0.9616530719813797,0.9333293074787199,162.6639006800251,0.24407411296851933,162.90797479299363
success,IoT_Original_Distribution,QSVC,ideal,linear,3,6,5,2048,2,25,20,,0.95,0.9151989103377014,0.9526734414082532,0.7457311205449889,0.9380619875899573,0.9141948346843074,162.4257336750161,0.09326371503993869,162.51899739005603
success,IoT_Original_Distribution,QSVC,ideal,linear,3,6,6,3072,0,25,20,,0.946,0.9161695865232571,0.9493820398994491,0.733624416681293,0.9476774223850453,0.9154327429489827,149.82321313000284,2.20486226095818,152.02807539096102
success,IoT_Original_Distribution,QSVC,ideal,linear,3,6,7,4096,1,25,20,,0.9633333333333334,0.9416263522928311,0.9649375825623552,0.8089859883220626,0.9654731524535668,0.941246805145815,162.25785221799742,0.0906967610353604,162.34854897903278
success,IoT_Original_Distribution,QSVC,ideal,linear,3,6,8,5120,2,25,20,,0.9546666666666667,0.9304870602602038,0.9571438405410545,0.7713432741068915,0.9722991978874745,0.9300104566792066,162.46166317292955,0.2419766620732844,162.70363983500283
success,IoT_Original_Distribution,QSVC,ideal,linear,3,6,9,6144,0,25,20,,0.932,0.9275124074335008,0.9384827280000334,0.7039901696309935,0.965937615789666,0.9274959421613799,92.46060113306157,1.523735765949823,93.9843368990114
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,3,6,0,42,1,29,20,0.012177777777777777,0.952,0.9417281167316394,0.9552684099168505,0.7699949480535957,0.9631560544622403,0.9416431493662896,131.5546087899711,0.2476382489548996,131.802247038926
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,3,6,1,123,2,29,20,0.012177777777777777,0.96,0.946143127769167,0.9621857416538717,0.7993956907456233,0.9851006424206367,0.9459892177626344,131.87849231890868,0.07538954610936344,131.95388186501805
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,3,6,2,456,0,29,20,0.012177777777777777,0.9593333333333334,0.9616661187043039,0.962058621050747,0.806534217510525,0.9757226579827679,0.9616618274508513,121.50105674599763,0.051465734955854714,121.55252248095348
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,3,6,3,789,1,29,20,0.012177777777777777,0.9513333333333334,0.9381820174408593,0.9545947432246645,0.7655073141509962,0.9559960129214743,0.9380422063507712,118.93094130395912,1.2886622829828411,120.21960358694196
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,3,6,4,1024,2,29,20,0.012177777777777777,0.9413333333333334,0.9326632536439496,0.9461665366411817,0.7321749345450101,0.9613295132528612,0.9326021322164112,111.27493814600166,1.9513336139498278,113.22627175995149
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,3,6,5,2048,0,29,20,0.012177777777777777,0.95,0.9151989103377014,0.9526734414082532,0.7457311205449889,0.9378454119894164,0.9141948346843074,118.95560030790512,1.6072729179868475,120.56287322589196
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,3,6,6,3072,1,29,20,0.012177777777777777,0.946,0.9129914048189376,0.9492610508757298,0.731368310513082,0.9429231965514902,0.9120859625913904,118.76244857802521,1.1964202270610258,119.95886880508624
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,3,6,7,4096,2,29,20,0.012177777777777777,0.9633333333333334,0.9416263522928311,0.9649375825623552,0.8089859883220626,0.9653687786701737,0.941246805145815,121.65681031497661,0.05330295593012124,121.71011327090673
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,3,6,8,5120,0,29,20,0.012177777777777777,0.96,0.9366085826562084,0.9618985455300044,0.7938063807213714,0.9577338364149692,0.9361654684910545,204.5668031189125,2.0383468279615045,206.605149946874
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,linear,3,6,9,6144,1,29,20,0.012177777777777777,0.9586666666666667,0.9390509291876066,0.9608277985074628,0.7904715734645169,0.9648886592665654,0.9387401514141205,211.26362717000302,0.22856725403107703,211.4921944240341
success,IoT_Original_Distribution,QVE,ideal,full,0,6,0,42,2,126,150,,0.942,0.9393875346390494,0.9469454753124061,0.7390818032083202,0.9646590369431005,0.939382025096923,211.36675436305813,1.800045226002112,213.16679958906025
