status,dataset,model,device,entanglement,optimization_level,num_qubits,run_idx,seed,gpu_id,aggregate_depth,aggregate_two_qubit_gates,mean_readout_error,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,g_mean,kernel_time,classifier_time,total_time
success,IoT_Original_Distribution,QVE,FakeCairoV2,full,3,6,8,5120,0,138,142,0.026325925925925926,0.9513333333333334,0.9318256540322202,0.9543813446007381,0.7612229576744949,0.9642467604986981,0.9315159073342606,430.8502709569875,2.4700538269244134,433.32032478391193
success,IoT_Original_Distribution,QVE,FakeCairoV2,full,3,6,9,6144,1,138,142,0.026325925925925926,0.9473333333333334,0.9423308753307345,0.9514119543403146,0.7562815475469323,0.9672161946362313,0.9423107368794813,430.3747842879966,2.606252492056228,432.9810367800528
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,6,0,42,2,315,144,0.04147699311023622,0.942,0.9393875346390494,0.9469454753124061,0.7390818032083202,0.9649773769824495,0.939382025096923,476.6801512551028,2.326498208916746,479.0066494640196
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,6,1,123,0,315,144,0.04147699311023622,0.962,0.959959607345827,0.9642948135792173,0.8145445086835679,0.9903245502794608,0.9599563185778653,821.9115953099681,1.9091073460876942,823.8207026560558
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,6,2,456,1,315,144,0.04147699311023622,0.9433333333333334,0.9464797332206096,0.9482721259087469,0.7480405974141004,0.9726279753051628,0.9464718013379219,811.7192286120262,2.588651653029956,814.3078802650562
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,6,3,789,2,315,144,0.04147699311023622,0.9486666666666667,0.9335321653906972,0.9522169191565624,0.7540465406697309,0.9654209655618701,0.9333460817583823,825.8708177109947,0.9507248069858178,826.8215425179806
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,6,4,1024,0,315,144,0.04147699311023622,0.956,0.9439356222504032,0.9587066233386886,0.7843612123097239,0.9695124178708792,0.9438186851486957,814.7181402969873,1.7543056679423898,816.4724459649296
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,6,5,2048,1,315,144,0.04147699311023622,0.948,0.9140951575783195,0.9509622986214916,0.7384668422404976,0.9504537650233014,0.9131410074352514,818.6452063079923,1.277226826059632,819.922433134052
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,6,6,3072,2,315,144,0.04147699311023622,0.9586666666666667,0.9295163840746481,0.9605266088375203,0.7848207956792541,0.9513826916954998,0.9288228808626016,803.9340378880734,2.274551643873565,806.2085895319469
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,6,7,4096,0,315,144,0.04147699311023622,0.9533333333333334,0.9424639519045606,0.9564101081989126,0.7747126855960206,0.9639701699727061,0.9423688860053232,785.4353420201223,2.2146890689618886,787.6500310890842
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,6,8,5120,1,315,144,0.04147699311023622,0.95,0.9310898188592989,0.9532419329461342,0.7564924503461042,0.9645442257813683,0.9307985287855473,765.3371424240759,2.144209112972021,767.4813515370479
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,3,6,9,6144,2,315,144,0.04147699311023622,0.9553333333333334,0.9435677046639426,0.9581308231267048,0.7819218634193963,0.9718608279972236,0.9434564442276008,816.5830201830249,1.3442885659169406,817.9273087489419
success,IoT_Original_Distribution,QWE,ideal,full,0,6,0,42,0,186,225,,0.956,0.9471138039547227,0.9588044943820224,0.7863848004242623,0.9690270797781013,0.9470505770303285,809.4039233599324,4.910482887877151,814.3144062478095
success,IoT_Original_Distribution,QWE,ideal,full,0,6,1,123,1,186,225,,0.9573333333333334,0.9446714574233244,0.9598616442819057,0.7892958031689904,0.9841925905051169,0.9445427502227002,833.8411378250457,5.925530491862446,839.7666683169082
success,IoT_Original_Distribution,QWE,ideal,full,0,6,2,456,2,186,225,,0.9433333333333334,0.9369451881076512,0.947946547380976,0.7409271226482088,0.9629107760712664,0.9369121586854037,833.7134630829096,5.502587912022136,839.2160509949317
success,IoT_Original_Distribution,QWE,ideal,full,0,6,3,789,0,186,225,,0.9533333333333334,0.9361075884959216,0.9562039944501242,0.7705303644616922,0.9630986488813741,0.9358671832337763,831.166536704055,3.291408503195271,834.4579452072503
success,IoT_Original_Distribution,QWE,ideal,full,0,6,4,1024,1,186,225,,0.956,0.9344010771374446,0.9584043158192588,0.7783563782665744,0.9620392549799343,0.9340223932608794,831.1919366138754,2.7845428000437096,833.9764794139192
success,IoT_Original_Distribution,QWE,ideal,full,0,6,5,2048,2,186,225,,0.9566666666666667,0.9188780862023077,0.9584533630522828,0.7712348391774375,0.9477609214117597,0.9176988522615374,817.5758400867926,5.788169343024492,823.3640094298171
success,IoT_Original_Distribution,QWE,ideal,full,0,6,6,3072,0,186,225,,0.96,0.9238958558389304,0.9614951467551764,0.7865659476978232,0.9548374639258111,0.9228253212070409,821.2553040350322,4.999413394136354,826.2547174291685
success,IoT_Original_Distribution,QWE,ideal,full,0,6,7,4096,1,186,225,,0.9533333333333334,0.9297512250872826,0.9559918064551846,0.7663867213399324,0.9581461128593721,0.929297531732208,853.0422176698921,5.280585915781558,858.3228035856737
success,IoT_Original_Distribution,QWE,ideal,full,0,6,8,5120,2,186,225,,0.9453333333333334,0.9158016689367965,0.9488177051413007,0.7313129443797038,0.9551401478976511,0.9150792257537382,852.2253974978812,6.665785763994791,858.891183261876
success,IoT_Original_Distribution,QWE,ideal,full,0,6,9,6144,0,186,225,,0.974,0.9506912153805207,0.9746573088872077,0.8568870354750107,0.9826269837542205,0.9502577476796993,649.3876979730558,5.29675181384664,654.6844497869024
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,0,6,0,42,1,199,225,0.026325925925925926,0.946,0.9257041316362156,0.9497346811906696,0.7404311685150645,0.9588819480322932,0.9253666266478207,748.8847987239715,2.1824928808491677,751.0672916048206
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,0,6,1,123,2,199,225,0.026325925925925926,0.9573333333333334,0.9446714574233244,0.9598616442819057,0.7892958031689904,0.9842134652617957,0.9445427502227002,744.6565139839659,6.208430181024596,750.8649441649904
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,0,6,2,456,0,199,225,0.026325925925925926,0.9493333333333334,0.9497909914987553,0.9533078593443541,0.7674357500576353,0.9674405982705264,0.9497908242694566,699.6174512889702,4.056888692080975,703.6743399810512
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,0,6,3,789,1,199,225,0.026325925925925926,0.9533333333333334,0.9361075884959216,0.9562039944501242,0.7705303644616922,0.9630725554355256,0.9358671832337763,682.8586167140165,5.70006400893908,688.5586807229556
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,0,6,4,1024,2,199,225,0.026325925925925926,0.9506666666666667,0.9314577364457595,0.9538110997616617,0.7588488724019831,0.9773456703145303,0.9311572871449028,695.9930263968417,3.4577348278835416,699.4507612247253
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,0,6,5,2048,0,199,225,0.026325925925925926,0.952,0.9131244813927637,0.9542782546360052,0.7511094888851704,0.9509965086969454,0.9118685117819177,699.5721347499639,3.270249610999599,702.8423843609635
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,0,6,6,3072,1,199,225,0.026325925925925926,0.9546666666666667,0.9177743334429258,0.9567066032411514,0.7633654895224282,0.9345211069883467,0.9166490534215047,691.1592809470603,4.555463947006501,695.7147448940668
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,0,6,7,4096,2,199,225,0.026325925925925926,0.96,0.9366085826562084,0.9618985455300044,0.7938063807213714,0.9654940272102454,0.9361654684910545,682.3999000510667,5.673591352067888,688.0734914031345
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,0,6,8,5120,0,199,225,0.026325925925925926,0.9453333333333334,0.9158016689367965,0.9488177051413007,0.7313129443797038,0.9551244918301423,0.9150792257537382,1129.5309558719164,4.2761683880817145,1133.807124259998
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,0,6,9,6144,1,199,225,0.026325925925925926,0.9646666666666667,0.9518967325787109,0.9663867815936538,0.8195739671927591,0.9682547137809925,0.9517668128636367,1116.8077920648502,6.412314897985198,1123.2201069628354
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,0,6,0,42,2,563,225,0.04147699311023622,0.9453333333333334,0.925336214049755,0.9491721364221365,0.7381745702795046,0.9585531706146049,0.9250084433068818,1214.7169391290518,4.798193559981883,1219.5151326890336
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,0,6,1,123,0,563,225,0.04147699311023622,0.9573333333333334,0.9446714574233244,0.9598616442819057,0.7892958031689904,0.984370025936885,0.9445427502227002,2253.3995881909505,4.747985048103146,2258.1475732390536
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,0,6,2,456,1,563,225,0.04147699311023622,0.944,0.9404912873984312,0.9486135122484006,0.7454219345005928,0.9633648020290263,0.9404813607862621,2259.362737476011,4.007712536957115,2263.370450012968
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,0,6,3,789,2,563,225,0.04147699311023622,0.9526666666666667,0.935739670909461,0.9556311707760604,0.7681225929227954,0.9626759350586319,0.9355074418469568,2259.9098080419935,3.0198836280032992,2262.929691669997
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,0,6,4,1024,0,563,225,0.04147699311023622,0.9546666666666667,0.9336652419645233,0.9572491834136079,0.773366691114791,0.9603118688647786,0.9333069413035293,2234.435579910176,5.228514155955054,2239.664094066131
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,0,6,5,2048,1,563,225,0.04147699311023622,0.9566666666666667,0.9188780862023077,0.9584533630522828,0.7712348391774375,0.9505737948742035,0.9176988522615374,2240.9537354331696,2.879745962098241,2243.833481395268
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,0,6,6,3072,2,563,225,0.04147699311023622,0.9586666666666667,0.9231600206660091,0.9603182156133828,0.7811267847728178,0.9548635573716593,0.9221238195311972,2237.780704524135,5.595018920022994,2243.375723444158
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,0,6,7,4096,0,563,225,0.04147699311023622,0.9533333333333334,0.9297512250872826,0.9559918064551846,0.7663867213399324,0.9590959142882491,0.929297531732208,2265.694100388093,3.2113235590513796,2268.9054239471443
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,0,6,8,5120,1,563,225,0.04147699311023622,0.952,0.9290153899143613,0.954844349817144,0.7615061436964442,0.9682494950918228,0.9285840594337607,2264.2913842978887,4.202482335967943,2268.4938666338567
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,0,6,9,6144,2,563,225,0.04147699311023622,0.952,0.9480844801402784,0.955471447814741,0.7742903761920127,0.9773874198278876,0.9480722172574301,2257.3610991198802,3.5105674708029255,2260.871666590683
success,IoT_Original_Distribution,QWE,ideal,full,3,6,0,42,0,181,193,,0.946,0.9257041316362156,0.9497346811906696,0.7404311685150645,0.9588715106539539,0.9253666266478207,830.2388428599807,5.1807312379824,835.419574097963
success,IoT_Original_Distribution,QWE,ideal,full,3,6,1,123,1,181,193,,0.9573333333333334,0.9446714574233244,0.9598616442819057,0.7892958031689904,0.9841978091942866,0.9445427502227002,860.8274881549878,6.706224046763964,867.5337122017518
success,IoT_Original_Distribution,QWE,ideal,full,3,6,2,456,2,181,193,,0.9613333333333334,0.9564135080550468,0.963624615130477,0.8101380477733999,0.9693297637499411,0.9563943162439121,862.2909416239709,5.227511252858676,867.5184528768295
success,IoT_Original_Distribution,QWE,ideal,full,3,6,3,789,0,181,193,,0.9626666666666667,0.9380802530020509,0.9642532051282051,0.8045303128510244,0.9699142569369426,0.9375914639382862,851.4504433160182,4.421151125920005,855.8715944419382
success,IoT_Original_Distribution,QWE,ideal,full,3,6,4,1024,1,181,193,,0.956,0.9344010771374446,0.9584043158192588,0.7783563782665744,0.9620288176015949,0.9340223932608794,826.8239968181588,5.2218557831365615,832.0458526012953
success,IoT_Original_Distribution,QWE,ideal,full,3,6,5,2048,2,181,193,,0.952,0.9131244813927637,0.9542782546360052,0.7511094888851704,0.9508921349135524,0.9118685117819177,849.9656308329431,5.243337583146058,855.2089684160892
success,IoT_Original_Distribution,QWE,ideal,full,3,6,6,3072,0,181,193,,0.9546666666666667,0.9177743334429258,0.9567066032411514,0.7633654895224282,0.9345524191233646,0.9166490534215047,861.1491031670012,6.299871094990522,867.4489742619917
success,IoT_Original_Distribution,QWE,ideal,full,3,6,7,4096,1,181,193,,0.9533333333333334,0.9297512250872826,0.9559918064551846,0.7663867213399324,0.958146112859372,0.929297531732208,833.5547000919469,5.164470288902521,838.7191703808494
success,IoT_Original_Distribution,QWE,ideal,full,3,6,8,5120,2,181,193,,0.9453333333333334,0.9158016689367965,0.9488177051413007,0.7313129443797038,0.9551349292084814,0.9150792257537382,862.5950334927766,5.479582758038305,868.0746162508149
success,IoT_Original_Distribution,QWE,ideal,full,3,6,9,6144,0,181,193,,0.9646666666666667,0.9518967325787109,0.9663867815936538,0.8195739671927591,0.9682703698485015,0.9517668128636367,697.849586035125,4.073314161854796,701.9229001969798
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,3,6,0,42,1,209,193,0.026325925925925926,0.946,0.9257041316362156,0.9497346811906696,0.7404311685150645,0.9588610732756147,0.9253666266478207,796.5577201090055,5.506247372948565,802.063967481954
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,3,6,1,123,2,209,193,0.026325925925925926,0.9573333333333334,0.9446714574233244,0.9598616442819057,0.7892958031689904,0.9842395587076439,0.9445427502227002,800.6602623689687,2.896572155994363,803.556834524963
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,3,6,2,456,0,209,193,0.026325925925925926,0.9493333333333334,0.9497909914987553,0.9533078593443541,0.7674357500576353,0.967445816959696,0.9497908242694566,774.5764541110257,3.0097345209214836,777.5861886319472
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,3,6,3,789,1,209,193,0.026325925925925926,0.9533333333333334,0.9361075884959216,0.9562039944501242,0.7705303644616922,0.963036024611338,0.9358671832337763,775.7126530039823,3.4930377858690917,779.2056907898514
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,3,6,4,1024,2,209,193,0.026325925925925926,0.956,0.9344010771374446,0.9584043158192588,0.7783563782665744,0.9619766307098981,0.9340223932608794,744.421387467999,4.676498564891517,749.0978860328905
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,3,6,5,2048,0,209,193,0.026325925925925926,0.952,0.9131244813927637,0.9542782546360052,0.7511094888851704,0.9510173834536241,0.9118685117819177,765.1766056399792,2.824752736953087,768.0013583769323
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,3,6,6,3072,1,209,193,0.026325925925925926,0.96,0.9238958558389304,0.9614951467551764,0.7865659476978232,0.9549053068850167,0.9228253212070409,748.3206026061671,3.590154071105644,751.9107566772727
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,3,6,7,4096,2,209,193,0.026325925925925926,0.9533333333333334,0.9297512250872826,0.9559918064551846,0.7663867213399324,0.9581930810618989,0.929297531732208,762.6411438970827,4.263167897006497,766.9043117940892
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,3,6,8,5120,0,209,193,0.026325925925925926,0.9446666666666667,0.9154337513503359,0.9482544057937221,0.7290186006876295,0.9549888059117312,0.9147255719334755,1050.835114754038,4.370914724073373,1055.2060294781113
success,IoT_Original_Distribution,QWE,FakeCairoV2,full,3,6,9,6144,1,209,193,0.026325925925925926,0.9493333333333334,0.9402564463857968,0.9529976393600043,0.7607635269721875,0.9640275755535724,0.9401899954921694,1096.5214541900204,3.0949192290427163,1099.6163734190632
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,3,6,0,42,2,426,195,0.04147699311023622,0.956,0.9471138039547227,0.9588044943820224,0.7863848004242623,0.9691992965206998,0.9470505770303285,1141.3976808307925,5.148166804108769,1146.5458476349013
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,3,6,1,123,0,426,195,0.04147699311023622,0.9566666666666667,0.9474817215411833,0.959380649302027,0.7888214986676968,0.9828096378751585,0.9474141979218342,1873.2938659160864,2.7119243069319054,1876.0057902230183
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,3,6,2,456,1,426,195,0.04147699311023622,0.944,0.9404912873984312,0.9486135122484006,0.7454219345005928,0.9631403983947312,0.9404813607862621,1869.6422616350465,5.6912942049093544,1875.3335558399558
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,3,6,3,789,2,426,195,0.04147699311023622,0.952,0.9353717533230004,0.9550594484167518,0.7657328544075529,0.963171710529749,0.9351475620714368,1860.4699693151051,5.170966546982527,1865.6409358620876
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,3,6,4,1024,0,426,195,0.04147699311023622,0.9506666666666667,0.9314577364457595,0.9538110997616617,0.7588488724019831,0.9769333938701278,0.9311572871449028,1861.4684539370937,4.875742378993891,1866.3441963160876
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,3,6,5,2048,1,426,195,0.04147699311023622,0.9566666666666667,0.9188780862023077,0.9584533630522828,0.7712348391774375,0.949357840297674,0.9176988522615374,1874.3089133490575,3.7505803430685773,1878.0594936921261
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,3,6,6,3072,2,426,195,0.04147699311023622,0.9586666666666667,0.9231600206660091,0.9603182156133828,0.7811267847728178,0.955051430181767,0.9221238195311972,1873.2510546529666,4.709700832958333,1877.960755485925
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,3,6,7,4096,0,426,195,0.04147699311023622,0.9533333333333334,0.9297512250872826,0.9559918064551846,0.7663867213399324,0.9590541647748919,0.929297531732208,1860.2423863332951,4.1707291710190475,1864.4131155043142
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,3,6,8,5120,1,426,195,0.04147699311023622,0.946,0.9193477682275766,0.9495012875818251,0.7358870631022482,0.9560847306373585,0.9187616520031698,1857.409346939181,5.082394455792382,1862.4917413949734
success,IoT_Original_Distribution,QWE,FakeSherbrooke,full,3,6,9,6144,2,426,195,0.04147699311023622,0.95,0.9406243639722575,0.9535637837337912,0.7630464152967588,0.9643876651062785,0.9405534944407948,1867.4170618040953,3.907909353147261,1871.3249711572425
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,6,0,42,0,124,150,,0.9966666666666667,0.9825174825174825,0.9966400755284308,0.9805571131969575,0.9926204966735548,0.9823619317924351,277.9953964059241,1.287001885008067,279.2823982909322
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,6,1,123,1,124,150,,0.996,0.9884051099968565,0.996,0.976810219993713,0.9989641898263859,0.9883605615127131,287.33279335603584,0.32234747300390154,287.65514082903974
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,6,2,456,2,124,150,,0.996,0.979020979020979,0.9959615546218488,0.9766394448969591,0.999804175191058,0.9787961779869995,287.33044841804076,0.09063233598135412,287.4210807540221
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,6,3,789,0,124,150,,0.9973333333333333,0.986013986013986,0.9973163830309103,0.9844649139608554,0.995186832327584,0.9859147894356651,281.13646692200564,0.3751516059273854,281.511618527933
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,6,4,1024,1,124,150,,0.9953333333333333,0.9880366501589788,0.995340603358116,0.9730368435381365,0.9952280586031507,0.9879955160481791,279.6813259529881,1.5643871430074796,281.2457130959956
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,6,5,2048,2,124,150,,0.9926666666666667,0.970922592514339,0.9926081661625477,0.9569943361344565,0.9905849493174474,0.9705508043659427,281.1373904850334,0.3771780669922009,281.5145685520256
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,6,6,3072,0,124,150,,0.996,0.979020979020979,0.9959615546218488,0.9766394448969591,0.992161854357875,0.9787961779869995,284.4168097829679,0.32490283297374845,284.74171261594165
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,6,7,4096,1,124,150,,0.9906666666666667,0.951048951048951,0.9904504197573457,0.9449265089561836,0.9990775620841944,0.9497883459476127,281.38937175192405,1.2439752370119095,282.63334698893595
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,6,8,5120,2,124,150,,0.9953333333333333,0.9755244755244755,0.9952807936150397,0.9727117770954385,0.9891832559481786,0.9752173865600178,284.4146200119285,0.09260260208975524,284.50722261401825
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,0,6,9,6144,0,124,150,,0.996,0.979020979020979,0.9959615546218488,0.9766394448969591,0.9992218540486779,0.9787961779869995,238.85650223307312,1.3895135509083048,240.24601578398142
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeCairoV2,full,0,6,0,42,1,135,150,0.026325925925925926,0.9966666666666667,0.9825174825174825,0.9966400755284308,0.9805571131969575,0.9926204966735548,0.9823619317924351,262.6678428580053,0.052535564987920225,262.72037842299324
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeCairoV2,full,0,6,1,123,2,135,150,0.026325925925925926,0.996,0.9884051099968565,0.996,0.976810219993713,0.9989693431108317,0.9883605615127131,252.97979597607628,0.8335316389566287,253.8133276150329
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeCairoV2,full,0,6,2,456,0,135,150,0.026325925925925926,0.996,0.979020979020979,0.9959615546218488,0.9766394448969591,0.9998093284755039,0.9787961779869995,246.01491275406443,1.145865011960268,247.1607777660247
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeCairoV2,full,0,6,3,789,1,135,150,0.026325925925925926,0.9973333333333333,0.986013986013986,0.9973163830309103,0.9844649139608554,0.9951919856120299,0.9859147894356651,248.22354252799414,0.31621108995750546,248.53975361795165
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeCairoV2,full,0,6,4,1024,2,135,150,0.026325925925925926,0.9953333333333333,0.9880366501589788,0.995340603358116,0.9730368435381365,0.9952332118875965,0.9879955160481791,248.20938929205295,0.07841036200989038,248.28779965406284
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeCairoV2,full,0,6,5,2048,0,135,150,0.026325925925925926,0.9926666666666667,0.970922592514339,0.9926081661625477,0.9569943361344565,0.9905797960330016,0.9705508043659427,248.68317303503864,0.795105918077752,249.4782789531164
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeCairoV2,full,0,6,6,3072,1,135,150,0.026325925925925926,0.996,0.979020979020979,0.9959615546218488,0.9766394448969591,0.9921567010734291,0.9787961779869995,251.8827539050253,0.05025499395560473,251.93300889898092
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeCairoV2,full,0,6,7,4096,2,135,150,0.026325925925925926,0.9906666666666667,0.951048951048951,0.9904504197573457,0.9449265089561836,0.9990981752219777,0.9497883459476127,241.62330225296319,1.2719436309998855,242.89524588396307
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeCairoV2,full,0,6,8,5120,0,135,150,0.026325925925925926,0.9953333333333333,0.9755244755244755,0.9952807936150397,0.9727117770954385,0.9892090223704078,0.9752173865600178,417.1586258150637,0.8137383710127324,417.97236418607645
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeCairoV2,full,0,6,9,6144,1,135,150,0.026325925925925926,0.996,0.979020979020979,0.9959615546218488,0.9766394448969591,0.9992270073331238,0.9787961779869995,442.8723648940213,0.08507270598784089,442.95743760000914
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,6,0,42,2,381,150,0.04147699311023622,0.9966666666666667,0.9825174825174825,0.9966400755284308,0.9805571131969575,0.9934089491937687,0.9823619317924351,442.8701653799508,0.08916606195271015,442.9593314419035
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,6,1,123,0,381,150,0.04147699311023622,0.996,0.9884051099968565,0.996,0.976810219993713,0.999154861350882,0.9883605615127131,813.7624726209324,0.8058748280163854,814.5683474489488
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,6,2,456,1,381,150,0.04147699311023622,0.9966666666666667,0.9825174825174825,0.9966400755284308,0.9805571131969575,0.9998814744577456,0.9823619317924351,824.8512838900788,0.8026624700287357,825.6539463601075
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,6,3,789,2,381,150,0.04147699311023622,0.998,0.9895104895104896,0.997990503452285,0.9883629768056863,0.9955321023854554,0.9894548898363074,831.0642205660697,0.051250164047814906,831.1154707301175
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,6,4,1024,0,381,150,0.04147699311023622,0.9953333333333333,0.9880366501589788,0.995340603358116,0.9730368435381365,0.9951765257586923,0.9879955160481791,830.1170200479683,0.050195097108371556,830.1672151450766
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,6,5,2048,1,381,150,0.04147699311023622,0.992,0.9674260890178356,0.9919231092436975,0.9529995054532726,0.9886988472102695,0.9669494902608454,824.335132031003,0.8153304570587352,825.1504624880617
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,6,6,3072,2,381,150,0.04147699311023622,0.996,0.979020979020979,0.9959615546218488,0.9766394448969591,0.9929812265847637,0.9787961779869995,813.2799763130024,0.8198039149865508,814.099780227989
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,6,7,4096,0,381,150,0.04147699311023622,0.9906666666666667,0.951048951048951,0.9904504197573457,0.9449265089561836,0.9995928905287785,0.9497883459476127,812.8042016399559,0.8115042550489306,813.6157058950048
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,6,8,5120,1,381,150,0.04147699311023622,0.9953333333333333,0.9755244755244755,0.9952807936150397,0.9727117770954385,0.9923525258823711,0.9752173865600178,829.7863035050686,0.05029435805045068,829.8365978631191
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,FakeSherbrooke,full,0,6,9,6144,2,381,150,0.04147699311023622,0.996,0.979020979020979,0.9959615546218488,0.9766394448969591,0.9991703212042194,0.9787961779869995,823.6568698689807,0.8393106370931491,824.4961805060739
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,3,6,0,42,0,124,142,,0.9966666666666667,0.9825174825174825,0.9966400755284308,0.9805571131969575,0.9926204966735548,0.9823619317924351,274.4777325009927,0.107662144000642,274.58539464499336
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,3,6,1,123,1,124,142,,0.996,0.9884051099968565,0.996,0.976810219993713,0.9989641898263859,0.9883605615127131,274.47839612397365,0.11007752909790725,274.58847365307156
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,3,6,2,456,2,124,142,,0.996,0.979020979020979,0.9959615546218488,0.9766394448969591,0.9998093284755039,0.9787961779869995,271.88064919493627,1.361786360037513,273.2424355549738
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,3,6,3,789,0,124,142,,0.9973333333333333,0.986013986013986,0.9973163830309103,0.9844649139608554,0.9951919856120299,0.9859147894356651,277.80470155505463,0.3257105080410838,278.1304120630957
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,ideal,full,3,6,4,1024,1,124,142,,0.9953333333333333,0.9880366501589788,0.995340603358116,0.9730368435381365,0.9952229053187048,0.9879955160481791,274.3710932700196,1.2855474600801244,275.65664073009975
