dataset,config,model,entanglement,noise_level,num_qubits,paired_runs,accuracy_mean_l0,accuracy_mean_l3,accuracy_delta_l3_minus_l0,accuracy_t_stat,accuracy_p_value,accuracy_cohens_d_paired,f1_score_mean_l0,f1_score_mean_l3,f1_score_delta_l3_minus_l0,f1_score_t_stat,f1_score_p_value,f1_score_cohens_d_paired,mcc_mean_l0,mcc_mean_l3,mcc_delta_l3_minus_l0,mcc_t_stat,mcc_p_value,mcc_cohens_d_paired,kernel_time_mean_l0,kernel_time_mean_l3,kernel_time_delta_l3_minus_l0,kernel_time_t_stat,kernel_time_p_value,kernel_time_cohens_d_paired,classifier_time_mean_l0,classifier_time_mean_l3,classifier_time_delta_l3_minus_l0,classifier_time_t_stat,classifier_time_p_value,classifier_time_cohens_d_paired,total_time_mean_l0,total_time_mean_l3,total_time_delta_l3_minus_l0,total_time_t_stat,total_time_p_value,total_time_cohens_d_paired,accuracy_p_value_holm,accuracy_significant_holm,f1_score_p_value_holm,f1_score_significant_holm,mcc_p_value_holm,mcc_significant_holm,kernel_time_p_value_holm,kernel_time_significant_holm,classifier_time_p_value_holm,classifier_time_significant_holm,total_time_p_value_holm,total_time_significant_holm
UNSW_NB15,6q_5k,QSVC,linear,0.05,6,30,0.8605777777777778,0.8566666666666669,-0.003911111111111106,-1.6496289640908002,0.10981067518432101,-0.3011796650488036,0.8555743438263052,0.8521503432630314,-0.00342400056327391,-1.629022344260249,0.11412476648006542,-0.29741742821042827,0.7001231739050172,0.6946526794496887,-0.005470494455328582,-1.612997975767758,0.11757577708299324,-0.2944917921793908,86.16864091524234,85.52384876829261,-0.6447921469497184,-0.33561979929318725,0.7395736153499233,-0.061275511606078345,0.6746868480462581,0.6865608705828588,0.01187402253660063,0.06378628759290392,0.949578048248097,0.011645729524715124,86.8433277632886,86.21040963887548,-0.6329181244131178,-0.3593719921798186,0.7219204599922217,-0.06561204888415227,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_NB15,6q_5k,QVE,full,0.0,6,30,0.8873777777777777,0.8879333333333335,0.0005555555555555647,0.9383472206154532,0.35581599391574015,0.17131797983445346,0.8833530069933613,0.8839442326389404,0.0005912256455792038,0.9161171683679347,0.3671611908462552,0.16725934614429203,0.7574237972584643,0.7588455689889343,0.0014217717304697637,1.103718677494047,0.27878975997821165,0.20151053893441973,380.6985001133289,375.87993800053374,-4.818562112795189,-2.404903886207502,0.022784338877739257,-0.4390733690358954,4.592063039261848,4.323747196296851,-0.2683158429649969,-1.5156944608237721,0.14042194481203882,-0.2767266821596034,385.2905631525908,380.2036851968306,-5.086877955760186,-2.557899219126857,0.016019400395100792,-0.46700636738020984,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.7368924181746365,False
UNSW_NB15,6q_5k,QVE,full,0.0003,6,30,0.8874666666666666,0.8884222222222221,0.0009555555555555465,1.3026178994552655,0.20295520076415535,0.2378244024472151,0.883393820060263,0.8844362362282701,0.0010424161680070284,1.26815324368898,0.2148300436315869,0.23153204598060012,0.7578003381165814,0.7598236306249605,0.002023292508379045,1.3303735572844566,0.193762971253194,0.24289186907769605,261.91233457437096,256.7482574285008,-5.164077145870154,-3.849678768312876,0.000600782882178779,-0.7028519668512221,1.615811983589083,1.5710744585841894,-0.044737525004893544,-0.2581743610853293,0.7980958070743992,-0.04713597377863961,263.52814655796004,258.319331887085,-5.208814670875047,-4.103916689800866,0.0003014944651808004,-0.7492692483752887,1.0,False,1.0,False,1.0,False,0.030039144108938952,True,1.0,False,0.015074723259040022,True
UNSW_NB15,6q_5k,QVE,full,0.0005,6,30,0.8877333333333334,0.8876000000000002,-0.00013333333333333345,-0.15247819235825952,0.8798657246066286,-0.027838581827410194,0.8836168054827375,0.8835435281989886,-7.327728374884046e-05,-0.07741094903950597,0.9388282670016469,-0.014133240995606765,0.7585104856759806,0.7580551987567812,-0.00045528691919932327,-0.23885711572555604,0.812896323098918,-0.043609143434503,261.4234709565993,260.21374191444676,-1.2097290421525637,-0.8328938576588008,0.4117117962301231,-0.15206491794907404,1.5444748018868268,1.6750074532659103,0.1305326513790836,0.7805128895275555,0.4414137970050379,0.14250150533925998,262.96794575848617,261.8887493677127,-1.07919639077348,-0.7678645654898107,0.4487752270543629,-0.14019224787589074,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_NB15,6q_5k,QVE,full,0.001,6,30,0.8889999999999999,0.888,-0.0009999999999999935,-1.392508079638078,0.17435449504555373,-0.25423602890865854,0.8850875101117788,0.8839566085108763,-0.001130901600902549,-1.4576629317922958,0.1556784095810897,-0.26613162299391824,0.7609147522858365,0.7589155017896234,-0.0019992504962133635,-1.2720261147702527,0.2134699008236967,-0.2322391322651076,261.9561258844255,259.2201991950627,-2.7359266893627745,-2.187723258438445,0.036897263404337244,-0.3994217927418135,1.5329921875769894,1.4323030868234734,-0.10068910075351596,-0.6234806551903174,0.5378420796027363,-0.1138314730052791,263.4891180720025,260.6525022818862,-2.8366157901162903,-2.3925984200969332,0.02342880754260546,-0.4368267085794374,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_NB15,6q_5k,QVE,full,0.002,6,30,0.8887777777777778,0.887222222222222,-0.0015555555555555544,-1.4657670129307552,0.15347141147717844,-0.26761121900971374,0.8845778539197848,0.8829243859704741,-0.001653467949310968,-1.425264659066112,0.16475560827452723,-0.26021653472847317,0.7612568133713259,0.7578519261018133,-0.0034048872695123873,-1.478597030332008,0.1500286595402509,-0.26995364899099705,261.2556465163051,259.4162856079017,-1.8393609084033717,-1.270864267590491,0.21387725037786265,-0.23202700896219786,1.4456237090441089,1.4179982254902521,-0.027625483553856613,-0.16020056637651928,0.8738337651652045,-0.029248487976507753,262.7012702253492,260.83428383339196,-1.8669863919572285,-1.382944818905987,0.17723828432068872,-0.2524900243665687,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_NB15,6q_5k,QVE,full,0.005,6,30,0.8824444444444446,0.8846888888888886,0.0022444444444444565,2.071063468403031,0.04735598259321782,0.3781227265564093,0.8777903974207326,0.8801371199724188,0.0023467225516862755,2.258895601200304,0.03158229048713965,0.41241602527553345,0.7480526725274714,0.7526912524919342,0.0046385799644628155,1.8937775602355416,0.06826936595859649,0.3457548962127015,259.6906060049776,260.78500752618226,1.0944015212046603,0.7569228805038941,0.4552021589378553,0.13819457864792337,1.4429025614013276,1.3947382362559437,-0.04816432514538368,-0.2876161826281108,0.7756859461965653,-0.05251129037631392,261.1335085663789,262.1797457624382,1.0462371960592767,0.7649897618247941,0.4504585622647965,0.1396673829373147,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_NB15,6q_5k,QVE,full,0.008,6,30,0.8698666666666667,0.8687333333333332,-0.0011333333333333306,-0.47481707236373033,0.6384737644923455,-0.08668934040739264,0.8635593017152173,0.862668564538253,-0.0008907371769644808,-0.40980822009281864,0.6849581954388386,-0.07482040213195953,0.7215267339167302,0.7198347813916595,-0.0016919525250705947,-0.3346722565264025,0.7402809301964641,-0.06110251475688872,261.84085228838956,260.21030111677635,-1.6305511716132364,-1.606325879687379,0.1190378781984934,-0.29327363966970227,1.4915748602555443,1.4940780073714752,0.002503147115930915,0.016295500908157335,0.9871102434101824,0.0029751378110812314,263.33242714864514,261.7043791241478,-1.6280480244973055,-1.748347301789281,0.09098441748117701,-0.3192030851810938,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_NB15,6q_5k,QVE,full,0.01,6,30,0.8501333333333333,0.8522,0.002066666666666665,0.8095023376486952,0.42481871968005913,0.14779423022778462,0.8446578348441125,0.8467119199814384,0.002054085137325882,0.9028257058145829,0.37405668580375395,0.1648326681900567,0.6734361220387978,0.6794791894489179,0.006043067410119943,0.9677763705577327,0.34115841066433716,0.17669098292498292,262.1457515494122,258.45258372672834,-3.693167822683851,-4.567106819442642,8.433698481922579e-05,-0.8338358091814697,1.470510033890605,1.6029911890315514,0.1324811551409463,0.8540801390555629,0.4000609488944308,0.15593298602596029,263.6162615833028,260.0555749157599,-3.5606866675429045,-4.654606413769527,6.618718180602853e-05,-0.8498109763765982,1.0,False,1.0,False,1.0,False,0.004385523210599741,True,1.0,False,0.003441733453913484,True
UNSW_NB15,6q_5k,QVE,full,0.02,6,30,0.8531777777777779,0.8566444444444443,0.0034666666666666513,1.6637350473865344,0.10693637320977525,0.3037550717218438,0.842170294206474,0.8465239127815049,0.004353618575030845,1.7366883723416153,0.09305542187272073,0.3170744656294779,0.6935225176588609,0.6995636011826669,0.006041083523805864,1.4460046539825087,0.1588976994207447,0.2640031224145575,261.6701215483093,259.66285050480315,-2.0072710435061407,-1.8731187486607919,0.07116370890822084,-0.34198313050912177,1.5684234611379604,1.5222062360184887,-0.04621722511947155,-0.2724313347907898,0.7872208184096614,-0.04973892914538584,263.23854500944725,261.18505674082166,-2.053488268625612,-2.1027952635481784,0.04427814391274148,-0.38391613322011936,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_NB15,6q_5k,QVE,full,0.05,6,30,0.8401111111111111,0.8405555555555554,0.000444444444444451,1.8363259577906892,0.07658087457150811,0.33526571667141336,0.8264084858731445,0.8269120800365588,0.0005035941634144374,1.6888993843475515,0.10196462668165714,0.30834943005458043,0.6667086928607872,0.667787729458883,0.0010790365980957986,2.0959514250319584,0.044926532044348294,0.382666624975034,260.486558923296,260.7993716106905,0.3128126873945197,0.2549617019162557,0.8005521614864839,0.046549425146480465,1.5514691144538422,1.6011517276832212,0.04968261322937906,0.3983262510002865,0.6933072607455038,0.07272409097310722,262.0380280377498,262.4005233383738,0.36249530062389873,0.30198968364859546,0.7648151238508687,0.055135520622728244,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_NB15,6q_5k,QVE,linear,0.0,6,30,0.8798444444444443,0.8787555555555554,-0.0010888888888888873,-0.6899992622266905,0.49567987217942044,-0.1259760535278269,0.8757314517570671,0.8744807138149285,-0.001250737942138643,-0.7391538192376536,0.46575475394569144,-0.1349504067541863,0.7398730740748017,0.7376460639204512,-0.0022270101543505174,-0.6208491524064849,0.5395482486224157,-0.11335102852699816,257.09590757343295,256.0367562005296,-1.059151372903337,-0.48497961511059495,0.6313342583075207,-0.08854475837541541,4.309840659284964,4.792192712333053,0.48235205304808915,2.1907602972993794,0.03665501607581489,0.3999762776391981,261.40574823271794,260.8289489128627,-0.5767993198552479,-0.28020000580297527,0.7813131766232412,-0.051157287930456,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
UNSW_NB15,6q_5k,QVE,linear,0.0003,6,30,0.8790222222222221,0.8794444444444444,0.00042222222222222384,0.23186611381519587,0.8182703970366118,0.042332766952547674,0.8749972457380012,0.875187880018979,0.00019063428097778243,0.1000077411338734,0.9210263525514715,0.018258831914719914,0.7384317853453745,0.739199281199856,0.0007674958544815184,0.19402701627754176,0.8475074659157924,0.03542432452687723,124.04956524173419,121.54551921368888,-2.5040460280453165,-1.5737997467847897,0.1263816563518948,-0.2873352074366493,1.5986866518078993,1.4063717406708747,-0.19231491113702456,-1.1338455518118402,0.2661457405363282,-0.2070109284847458,125.64825189354208,122.95189095435974,-2.696360939182341,-1.736217157575102,0.09313995532108782,-0.3169884339771283,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False
