status,dataset,model,composition,n_maps,entanglement,optimization_level,noise_level,num_qubits,run_idx,seed,gpu_id,accuracy,f1_score,mcc,kernel_time,classifier_time,total_time
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,0,42,1,0.9966666666666668,0.9966400755284308,0.9805571131969576,254.16265794099309,0.0995441999984905,254.2622021409916
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,1,123,2,0.996,0.996,0.976810219993713,254.232871749904,0.0966902170330286,254.32956196693704
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,2,456,0,0.9973333333333332,0.9973163830309104,0.9844649139608554,229.6967218100326,0.0505569789092987,229.7472787889419
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,3,789,1,0.998,0.997990503452285,0.9883629768056864,217.5210096769733,1.405231496086344,218.92624117305968
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,4,1024,2,0.9953333333333332,0.995340603358116,0.9730368435381364,227.0710556199774,0.8140188340330496,227.8850744540105
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,5,2048,0,0.9926666666666668,0.9926081661625475,0.9569943361344564,230.39664505096152,0.0844052870525047,230.48105033801403
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,6,3072,1,0.996,0.9959615546218488,0.9766394448969592,230.40803011797837,0.2333264920162037,230.64135660999452
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,7,4096,2,0.9913333333333332,0.9911476417483018,0.9489280789420476,222.7475449719932,1.4847990319831297,224.23234400397632
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,8,5120,0,0.9953333333333332,0.9952807936150396,0.9727117770954384,228.89734797598797,0.3050249610096216,229.2023729369976
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,9,6144,1,0.996,0.9959615546218488,0.9766394448969592,228.89632284699476,0.3059508090373128,229.20227365603205
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,0,42,2,0.9846666666666668,0.9842844524011382,0.908411703002196,227.6764392160112,1.1868061709683388,228.86324538697957
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,1,123,0,0.9833333333333332,0.9829762341313496,0.9005161254786475,222.32314977794888,1.1762337709078563,223.4993835488567
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,2,456,1,0.978,0.9774516056190244,0.8677840924896227,228.59928386600225,0.0606915249954909,228.6599753909977
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,3,789,2,0.9826666666666668,0.982384472961757,0.8969803130178182,222.8186230560532,1.2187762419926005,224.03739929804576
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,4,1024,0,0.9873333333333332,0.9871907255265364,0.9252757916070182,225.22857671405652,1.1769654790405184,226.40554219309703
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,5,2048,1,0.98,0.979321273190291,0.8793075815678311,224.77673312602565,1.1006322909379378,225.8773654169636
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,6,3072,2,0.8973333333333333,0.9114114200874764,0.6325627925373901,228.1358931330033,0.05881453899201,228.19470767199527
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,7,4096,0,0.9746666666666668,0.9738993757420802,0.8466724228203303,227.19271338405088,0.1079443380003795,227.30065772205128
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,8,5120,1,0.976,0.9751855278283492,0.8544856802118692,220.8322136779316,1.5399528520647436,222.37216652999632
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,9,6144,2,0.9813333333333332,0.9804885644768856,0.8875261579629351,227.2014969580341,0.1093607889488339,227.31085774698292
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,0,42,0,0.0953333333333333,0.0165948468249137,0.0,216.98327464796603,1.4422783530317247,218.42555300099772
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,1,123,1,0.0953333333333333,0.0165948468249137,0.0,223.173360817018,0.8250943290768191,223.9984551460948
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,2,456,2,0.0953333333333333,0.0165948468249137,0.0,228.8947712129448,0.0607616460183635,228.95553285896312
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,3,789,0,0.0953333333333333,0.0165948468249137,0.0,224.78498308802955,0.9426796089392157,225.7276626969688
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,4,1024,1,0.0953333333333333,0.0165948468249137,0.0,230.46360309200827,0.0953909700037911,230.5589940620121
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,5,2048,2,0.0953333333333333,0.0165948468249137,0.0,230.4719067219412,0.248340529971756,230.72024725191292
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,6,3072,0,0.0953333333333333,0.0165948468249137,0.0,222.8611959950067,1.1584741920232773,224.01967018703
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,7,4096,1,0.0953333333333333,0.0165948468249137,0.0,224.378533396055,1.2097129679750651,225.58824636403008
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,8,5120,2,0.0953333333333333,0.0165948468249137,0.0,225.5911635789089,0.2181264930404722,225.80929007194936
success,UNSW_2018_IoT_Botnet_Final_10_Best,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,9,6144,0,0.0953333333333333,0.0165948468249137,0.0,152.64268334500957,0.061761618941091,152.70444496395066
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.0,6,0,42,1,0.8693333333333333,0.8618183960087283,0.7243595989046167,97.81604865193368,2.007894072914496,99.82394272484817
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.0,6,1,123,2,0.8706666666666667,0.8639090040022294,0.724921757488004,97.98913715290836,1.3364273270126432,99.325564479921
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.0,6,2,456,0,0.86,0.8508713614862842,0.7050871381102992,105.8454068369465,4.02567273308523,109.87107957003172
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.0,6,3,789,1,0.8646666666666667,0.8559069012034032,0.7163844254586974,115.74329297698569,0.22365102393087,115.96694400091656
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.0,6,4,1024,2,0.8626666666666667,0.8535800984542385,0.7122434449361263,114.8147961340146,0.5014108510222286,115.31620698503684
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.0,6,5,2048,0,0.882,0.8758565321966526,0.7517289009020947,104.6728338029934,3.967668295954354,108.64050209894776
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.0,6,6,3072,1,0.8713333333333333,0.8641863350870483,0.7277463534206912,112.95824805402664,0.5391567409969866,113.4974047950236
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.0,6,7,4096,2,0.874,0.866776649099328,0.7351829767381238,113.14886609907262,0.2355530279455706,113.3844191270182
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.0,6,8,5120,0,0.8693333333333333,0.8615464987325728,0.7250160840763193,80.62459582893644,1.4530914159258828,82.07768724486232
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.0,6,9,6144,1,0.872,0.864053437258022,0.7334461163023578,81.3638492480386,0.9928386049577966,82.3566878529964
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.002,6,0,42,2,0.8666666666666667,0.8583889971437729,0.7203215213193153,90.60951982892584,0.0587580830324441,90.66827791195828
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.002,6,1,123,0,0.8706666666666667,0.8639090040022294,0.724921757488004,40.26009155903012,1.326924933004193,41.58701649203431
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.002,6,2,456,1,0.8606666666666667,0.8515147573981358,0.7070057612702954,40.91112264699768,1.283851457061246,42.19497410405893
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.002,6,3,789,2,0.8646666666666667,0.8559069012034032,0.7163844254586974,42.73990280507133,0.0586517329793423,42.79855453805067
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.002,6,4,1024,0,0.8626666666666667,0.8535800984542385,0.7122434449361263,40.067451595910825,1.7511615199036896,41.818613115814514
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.002,6,5,2048,1,0.882,0.8758565321966526,0.7517289009020947,42.62017297791317,0.0581259479513391,42.67829892586451
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.002,6,6,3072,2,0.8713333333333333,0.8641863350870483,0.7277463534206912,41.44672829704359,0.9562229349976406,42.40295123204123
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.002,6,7,4096,0,0.874,0.866776649099328,0.7351829767381238,43.13205361098517,0.094007140956819,43.22606075194199
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.002,6,8,5120,1,0.87,0.8623122247720648,0.7263997304539439,36.84441228606738,0.947254947037436,37.79166723310482
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.002,6,9,6144,2,0.872,0.864053437258022,0.7334461163023578,42.49967887601815,0.2396250839810818,42.73930395999923
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.01,6,0,42,0,0.8673333333333333,0.859880880989113,0.718798797866736,41.996022245963104,1.070123440003954,43.06614568596706
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.01,6,1,123,1,0.8693333333333333,0.8627283385549759,0.7209113663058202,42.6945205690572,0.0558637579670175,42.75038432702422
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.01,6,2,456,2,0.8606666666666667,0.8515147573981358,0.7070057612702954,37.33755752397701,0.8646332940552384,38.20219081803225
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.01,6,3,789,0,0.8633333333333333,0.8544872647620575,0.7130820596085086,42.7061717499746,0.1026960280723869,42.80886777804699
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.01,6,4,1024,1,0.8593333333333333,0.8504944027898927,0.7021678329253401,32.10366419504862,1.5377812259830534,33.64144542103168
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.01,6,5,2048,2,0.882,0.8758565321966526,0.7517289009020947,42.98735841701273,0.1016189079964533,43.08897732500918
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.01,6,6,3072,0,0.8693333333333333,0.8624742555622773,0.7213911330181417,40.371309410082176,1.7358631360111758,42.10717254609335
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.01,6,7,4096,1,0.874,0.866776649099328,0.7351829767381238,42.62182462296914,0.5055304269772023,43.127355049946345
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.01,6,8,5120,2,0.8706666666666667,0.8629592895618323,0.728282461784693,43.11894548696,0.2386148140067234,43.357560300966725
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.01,6,9,6144,0,0.872,0.864053437258022,0.7334461163023578,43.42766753397882,0.1149639840004965,43.54263151797932
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.05,6,0,42,1,0.8653333333333333,0.8579466929467688,0.713290497269804,43.2328309220029,0.2348432920407503,43.467674214043655
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.05,6,1,123,2,0.8693333333333333,0.8623935605296766,0.7221226363271877,41.08007860300131,1.5787635139422491,42.65884211694356
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.05,6,2,456,0,0.86,0.8508713614862842,0.7050871381102992,43.49213965702802,0.2434452469460666,43.735584903974086
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.05,6,3,789,1,0.8633333333333333,0.8544872647620575,0.7130820596085086,42.712433904991485,0.5992532960372046,43.31168720102869
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.05,6,4,1024,2,0.86,0.8511371314496314,0.7040613088867873,43.24231025506742,0.3102164909942075,43.55252674606163
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.05,6,5,2048,0,0.882,0.8758565321966526,0.7517289009020947,43.44962275598664,0.1212525789160281,43.57087533490267
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.05,6,6,3072,1,0.872,0.8648333445923123,0.7295966403717348,42.713176731951535,0.5721591890323907,43.285335920983925
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.05,6,7,4096,2,0.8726666666666667,0.8652521657060033,0.7324233227467309,43.46522065193858,0.2390141680371016,43.70423481997568
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.05,6,8,5120,0,0.866,0.8584378379491664,0.7152299335915037,118.52308369497769,0.0571012790314853,118.58018497400916
success,UNSW_NB15,QSVC_Z,1map_Z,1,full,0,0.05,6,9,6144,1,0.872,0.864053437258022,0.7334461163023578,116.74735318997408,0.8568685270147398,117.60422171698885
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.0,6,0,42,2,0.84,0.8422234156820623,0.6711940496068474,110.34561026701704,1.2303509500343353,111.57596121705136
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.0,6,1,123,0,0.8633333333333333,0.8647267191625765,0.7135992612577958,279.35036401089747,1.2888121280120686,280.63917613890953
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.0,6,2,456,1,0.87,0.8706987871894653,0.7219850140760168,288.2613030759385,0.1080958949169144,288.3693989708554
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.0,6,3,789,2,0.842,0.8437057143838474,0.6689472224372437,288.3930970049696,0.2432020680280402,288.63629907299764
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.0,6,4,1024,0,0.882,0.8779883524351422,0.7439252184215775,289.2197111209389,0.2386646999511867,289.45837582089007
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.0,6,5,2048,1,0.84,0.8429026117694226,0.6854792101608954,279.80642665107735,1.3287674660095945,281.13519411708694
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.0,6,6,3072,2,0.8533333333333334,0.8553542293684637,0.6986250392624257,288.8253472129581,0.0962439350550994,288.92159114801325
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.0,6,7,4096,0,0.8506666666666667,0.8522984424660661,0.6875497649158131,280.76755926699843,1.3234019411029294,282.09096120810136
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.0,6,8,5120,1,0.8446666666666667,0.8466870118074479,0.6786644351442488,285.0036203790223,0.2467445980291813,285.2503649770515
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.0,6,9,6144,2,0.8913333333333333,0.8870165475868639,0.768239982890164,285.40518251701724,0.0990765389287844,285.504259055946
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,0,42,0,0.8373333333333334,0.8396601725957659,0.6665802194850422,224.74615109502335,0.0560620550531894,224.80221315007657
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,1,123,1,0.8693333333333333,0.8701822695035462,0.7218654723741998,215.8174503960181,1.232423020992428,217.04987341701053
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,2,456,2,0.8726666666666667,0.8726409475847045,0.7237816326678357,216.2366761630401,1.1111729050753638,217.3478490681155
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,3,789,0,0.838,0.8399146024707,0.6622453965651195,225.02085733704732,1.197029827046208,226.21788716409355
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,4,1024,1,0.884,0.8795892121301848,0.7500059519531984,227.90346729906744,0.0605201520957052,227.96398745116312
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,5,2048,2,0.8546666666666667,0.8566059151362885,0.7004885127042881,225.30496241804207,1.2021144459722564,226.5070768640144
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,6,3072,0,0.8493333333333334,0.8515919206651585,0.6931782676945887,226.8856453349581,0.2756496029905975,227.1612949379487
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,7,4096,1,0.842,0.8441600927088436,0.6744758090340527,226.5763192729792,0.2839891519397497,226.8603084249189
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,8,5120,2,0.8413333333333334,0.8435531763106319,0.6738082584231435,226.54513193899768,0.1673588210251182,226.7124907600228
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.002,6,9,6144,0,0.8946666666666667,0.8904421838246609,0.7762432021992621,228.63092937599868,0.2690718019148335,228.9000011779135
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,0,42,1,0.726,0.7282695168948639,0.5429080017372023,209.5507350430125,1.6794810550054535,211.230216098018
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,1,123,2,0.73,0.7323858075857542,0.5492161676051269,228.2980322310468,0.0904549150727689,228.3884871461196
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,2,456,0,0.7513333333333333,0.7560240804052243,0.5404967879975212,220.3754202889977,1.855219335993752,222.23063962499145
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,3,789,1,0.8146666666666667,0.8137097983941357,0.5945674163967892,227.86380423803348,0.0897052569780498,227.95350949501156
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,4,1024,2,0.7346666666666667,0.7380447919769458,0.5436384436622739,227.8474798440002,0.2299132919870317,228.0773931359872
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,5,2048,0,0.7206666666666667,0.7233003231518036,0.5282412975187866,230.1515102799749,0.0574606980662792,230.2089709780412
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,6,3072,1,0.73,0.7329630786130169,0.5416099957520714,227.02956219995397,1.187198887928389,228.21676108788236
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,7,4096,2,0.7266666666666667,0.7294239706297925,0.5382849551867237,227.2653784570284,1.1928690809290856,228.4582475379575
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,8,5120,0,0.7353333333333333,0.7378287071390598,0.5594143354624918,226.668253539945,1.2816220870008692,227.94987562694587
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.01,6,9,6144,1,0.7333333333333333,0.7360764217302476,0.5503256771900513,230.83256808004808,0.0561309839831665,230.88869906403124
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,0,42,2,0.6386666666666667,0.4978378085164089,0.0,227.89188890298828,1.0804290419910103,228.9723179449793
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,1,123,0,0.6386666666666667,0.4978378085164089,0.0,228.49526545696423,0.3133717910386622,228.80863724800287
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,2,456,1,0.6393333333333333,0.4986748000542226,0.0,227.10700399498452,1.0700037659844384,228.177007760969
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,3,789,2,0.6393333333333333,0.4986748000542226,0.0,228.19817383599,0.3270230429479852,228.525196878938
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,4,1024,0,0.6393333333333333,0.4986748000542226,0.0,229.2183052679757,0.2915714950067922,229.5098767629825
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,5,2048,1,0.6393333333333333,0.4986748000542226,0.0,229.5172692069318,0.204800026025623,229.72206923295744
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,6,3072,2,0.6393333333333333,0.4986748000542226,0.0,229.59398463997056,0.2951190749881789,229.8891037149588
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,7,4096,0,0.6393333333333333,0.4986748000542226,0.0,229.6058683580486,0.0602334339637309,229.66610179201237
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,8,5120,1,0.6393333333333333,0.4986748000542226,0.0,218.7054421689827,1.216686339932494,219.9221285089152
success,UNSW_NB15,QSVC_ZZ,1map_ZZ,1,full,0,0.05,6,9,6144,2,0.6386666666666667,0.4978378085164089,0.0,227.3504956860561,0.8285603710683063,228.1790560571244
