status,dataset,model,device,entanglement,optimization_level,num_qubits,run_idx,seed,gpu_id,aggregate_depth,aggregate_two_qubit_gates,mean_readout_error,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,g_mean,kernel_time,classifier_time,total_time,error,zz_reps,layout
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,0,6.0,0,42,1.0,135.0,150.0,0.00655,0.948,0.9268078843955976,0.9514284062787884,0.7473003866877523,0.9567944723644314,0.9264403457790498,280.5180893840152,0.5237516540219076,281.0418410380371,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,0,6.0,1,123,2.0,135.0,150.0,0.00655,0.96,0.9493213094734864,0.9622786912473013,0.8012865702142257,0.983482848778044,0.9492302130020116,275.4934312059777,0.3508192859590053,275.8442504919367,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,0,6.0,2,456,0.0,135.0,150.0,0.00655,0.9453333333333334,0.9412271225713524,0.9497300791476274,0.7497209841861407,0.973770868233317,0.9412135379004958,356.569924052048,0.3159581050276756,356.8858821570757,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,0,6.0,3,789,1.0,135.0,150.0,0.00655,0.9513333333333334,0.9350038357365396,0.9544888147342376,0.763360912760723,0.9661254885997737,0.9347875437473836,360.8278382439749,0.3791740980232134,361.20701234199805,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,0,6.0,4,1024,2.0,135.0,150.0,0.00655,0.954,0.9269409609694236,0.9564595660955928,0.7668208015558766,0.9453081375020222,0.9263417620761072,364.9978989199735,0.0608408679836429,365.0587397879572,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,0,6.0,5,2048,0.0,135.0,150.0,0.00655,0.9573333333333334,0.9160678220844488,0.958928156538855,0.7720405290038411,0.9537571952676926,0.9146571070127604,370.9023766819737,0.7978153129806742,371.7001919949544,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,0,6.0,6,3072,1.0,135.0,150.0,0.00655,0.9573333333333334,0.922424185493088,0.95914652014652,0.7757780903879318,0.9512626618445978,0.921421783784565,374.82369608600857,0.0552959410124458,374.878992027021,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,0,6.0,7,4096,2.0,135.0,150.0,0.00655,0.9566666666666668,0.9188780862023076,0.9584533630522828,0.7712348391774375,0.9626394042344444,0.9176988522615374,367.3284592559794,0.4078293750062585,367.73628863098565,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,0,6.0,8,5120,0.0,135.0,150.0,0.00655,0.9473333333333334,0.9137272399918588,0.9503941337167506,0.7360825804790517,0.9624880622485243,0.9127894613173392,361.5203907620162,0.9291978219989688,362.4495885840152,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeKolkataV2,full,0,6.0,9,6144,1.0,135.0,150.0,0.00655,0.96,0.9429649460648476,0.9620914179104478,0.7975184076102594,0.9790991498755344,0.942731544816518,360.7871982399956,0.9795381409930995,361.76673638098873,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeCairoV2,full,0,6.0,0,42,2.0,135.0,150.0,0.05445,0.9513333333333334,0.9350038357365396,0.9544888147342376,0.763360912760723,0.9759314055495542,0.9347875437473836,364.95975065702805,0.0553718410083092,365.0151224980364,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeCairoV2,full,0,6.0,1,123,0.0,135.0,150.0,0.05445,0.9566666666666668,0.9474817215411832,0.959380649302027,0.7888214986676968,0.9802002932903312,0.9474141979218342,375.4480827150401,0.0585848409682512,375.5066675560083,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeCairoV2,full,0,6.0,2,456,1.0,135.0,150.0,0.05445,0.9413333333333334,0.9421977987569082,0.9465012490872056,0.7394124886784728,0.9748511368914357,0.9421971972906708,372.15781451103976,0.3322982139652595,372.490112725005,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeCairoV2,full,0,6.0,3,789,2.0,135.0,150.0,0.05445,0.9446666666666668,0.9345028415762529,0.9489518001296976,0.7428974547506464,0.959398598260089,0.9344190093180212,372.71356677100994,0.2096951030544005,372.92326187406434,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeCairoV2,full,0,6.0,4,1024,0.0,135.0,150.0,0.05445,0.9433333333333334,0.9115197344730952,0.9470075240056188,0.7221501382730108,0.9585897014387926,0.9106773347815312,369.1216129710083,0.225376532995142,369.3469895040034,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeCairoV2,full,0,6.0,5,2048,1.0,135.0,150.0,0.05445,0.9446666666666668,0.9058992062373772,0.9478824442846872,0.7221553387383598,0.9552419123364594,0.9046402383425796,373.1519396479707,0.0638017480378039,373.2157413960085,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeCairoV2,full,0,6.0,6,3072,2.0,135.0,150.0,0.05445,0.9333333333333332,0.9060009706761856,0.9386952184727164,0.6898656763029218,0.9482775716395556,0.9053754616548766,358.6620288310223,0.3233695710077882,358.9853984020301,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeCairoV2,full,0,6.0,7,4096,0.0,135.0,150.0,0.05445,0.9513333333333334,0.9095783821019836,0.9535834707812362,0.7465173750840197,0.967524097297241,0.9081236560754272,362.80875946301967,2.4444399179774337,365.2531993809971,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeCairoV2,full,0,6.0,8,5120,1.0,135.0,150.0,0.05445,0.9466666666666668,0.9165375041097176,0.9499474222287132,0.7359532448416131,0.9708118714741232,0.9157861236774312,370.9994752489729,0.8306669240118936,371.8301421729848,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeCairoV2,full,0,6.0,9,6144,2.0,135.0,150.0,0.05445,0.9266666666666666,0.9372817935590938,0.9346363493274248,0.6997369823105908,0.9712345852968652,0.9371906220238808,374.4409907999798,0.0598659300012514,374.500856729981,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeSherbrooke,full,0,6.0,0,42,0.0,381.0,150.0,0.0309244791666666,0.9493333333333334,0.9275437195685188,0.9525627511065712,0.7519648903964132,0.9575042140915044,0.9271554677271217,882.9252095959964,0.9323512690025382,883.857560864999,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeSherbrooke,full,0,6.0,1,123,1.0,381.0,150.0,0.0309244791666666,0.9593333333333334,0.9425970284783868,0.9615077323453792,0.7949403762370603,0.9838064075065626,0.9423716549218166,870.016796772019,0.3848669719882309,870.4016637440072,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeSherbrooke,full,0,6.0,2,456,2.0,381.0,150.0,0.0309244791666666,0.9453333333333334,0.9412271225713524,0.9497300791476274,0.7497209841861407,0.9731550629112978,0.9412135379004958,895.51495165698,0.0576725100399926,895.57262416702,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeSherbrooke,full,0,6.0,3,789,0.0,381.0,150.0,0.0309244791666666,0.9513333333333334,0.9350038357365396,0.9544888147342376,0.763360912760723,0.9676493458373124,0.9347875437473836,992.0730319160502,0.246969613013789,992.320001529064,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeSherbrooke,full,0,6.0,4,1024,1.0,381.0,150.0,0.0309244791666666,0.95,0.9279116371549794,0.953131518425416,0.7543233224261945,0.967190101190383,0.9275128219387824,978.637569364044,0.8627468299819157,979.5003161940258,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeSherbrooke,full,0,6.0,5,2048,2.0,381.0,150.0,0.0309244791666666,0.9533333333333334,0.9138603165656852,0.9554332680423616,0.7562137208034863,0.9531544366685976,0.9125664594629616,1004.5700420829816,0.0613430850207805,1004.6313851680025,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeSherbrooke,full,0,6.0,6,3072,0.0,381.0,150.0,0.0309244791666666,0.9493333333333334,0.9052964476382822,0.9517381576713388,0.7368771916064367,0.934740291933472,0.903670560142088,971.7436742630088,0.0554777379729785,971.7991520009818,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeSherbrooke,full,0,6.0,7,4096,1.0,381.0,150.0,0.0309244791666666,0.9553333333333334,0.9308549778466644,0.9577216076580396,0.7738506952261726,0.961313857185352,0.9303667142891626,959.6397921720054,0.2353571510175243,959.8751493230228,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeSherbrooke,full,0,6.0,8,5120,2.0,381.0,150.0,0.0309244791666666,0.9473333333333334,0.9105490582875392,0.950272642427004,0.733873053575391,0.963124742327222,0.9094214766699128,945.1149994989972,0.2388717290014028,945.3538712279988,,2,best_healthy_path
success,IoT_Original_Distribution,QSVC,FakeSherbrooke,full,0,6.0,9,6144,0.0,381.0,150.0,0.0309244791666666,0.9493333333333334,0.9434346280901164,0.9531025210084034,0.7629809563562645,0.9646955677672882,0.9434066597971068,420.5920353719848,1.063984886975959,421.6560202589608,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,ideal,full,0,6.0,0,42,1.0,126.0,150.0,,0.9466666666666668,0.9387847760399544,0.950743072881602,0.7517929125127727,0.9722000427932512,0.938734592149808,640.2239978720318,0.5625700120581314,640.7865678840899,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,ideal,full,0,6.0,1,123,2.0,126.0,150.0,,0.962,0.959959607345827,0.9642948135792172,0.8145445086835679,0.9903193315902912,0.9599563185778652,631.0314609579509,0.8477108390070498,631.879171796958,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,ideal,full,0,6.0,2,456,0.0,126.0,150.0,,0.946,0.9511295852707716,0.9506044080494818,0.7588327867253783,0.9730872199520924,0.951108606137011,444.3200071680476,1.5587071899790317,445.8787143580266,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,ideal,full,0,6.0,3,789,1.0,126.0,150.0,,0.9546666666666668,0.9336652419645232,0.957249183413608,0.773366691114791,0.9648886592665654,0.9333069413035292,453.4772220189916,0.7256971829920076,454.2029192019836,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,ideal,full,0,6.0,4,1024,2.0,126.0,150.0,,0.956,0.9439356222504032,0.9587066233386886,0.7843612123097239,0.9701856287737646,0.9438186851486956,453.6365792010329,1.4921679100370966,455.12874711107,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,ideal,full,0,6.0,5,2048,0.0,126.0,150.0,,0.9533333333333334,0.9297512250872826,0.9559918064551846,0.7663867213399324,0.9435390018735096,0.929297531732208,459.98156122799264,0.866471430985257,460.8480326589779,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,ideal,full,0,6.0,6,3072,1.0,126.0,150.0,,0.9546666666666668,0.9241306968515648,0.9569284538432316,0.7673304473147916,0.9442591809789218,0.9233652273571288,468.1406066649943,1.0764827909879386,469.2170894559822,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,ideal,full,0,6.0,7,4096,2.0,126.0,150.0,,0.9526666666666668,0.9420960343181,0.955838722862345,0.7723451313775843,0.9641476054044744,0.9420060875757064,468.7156765949912,0.6995185679988936,469.4151951629901,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,ideal,full,0,6.0,8,5120,0.0,126.0,150.0,,0.9513333333333334,0.9318256540322202,0.954381344600738,0.7612229576744949,0.9642415418095284,0.9315159073342606,467.85872635798296,0.8391619309550151,468.697888288938,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,ideal,full,0,6.0,9,6144,1.0,126.0,150.0,,0.9606666666666668,0.943332863651308,0.9626763372577724,0.8001169628844079,0.9750024788773556,0.9430912973748584,467.49095212406246,0.888959267991595,468.37991139205405,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6.0,0,42,2.0,139.0,150.0,0.00655,0.946,0.9415950401578131,0.9502897568165072,0.7518927249782642,0.9732542180055216,0.9415794129533432,257.71455019601854,2.038135483977385,259.7526856799959,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6.0,1,123,0.0,139.0,150.0,0.00655,0.962,0.9663159707544658,0.964463869039062,0.8183086120776727,0.9901471148476926,0.9663013523807666,440.1417959189275,1.7334025970194489,441.875198515947,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6.0,2,456,1.0,139.0,150.0,0.00655,0.944,0.9500258325113898,0.9489330104923326,0.7525019837780226,0.9728628163177974,0.949996848181181,444.4485347850714,1.0945461120572872,445.5430808971287,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6.0,3,789,2.0,139.0,150.0,0.00655,0.9486666666666668,0.9335321653906972,0.9522169191565624,0.7540465406697309,0.9650817507658428,0.9333460817583824,436.7192331560073,1.4270749790011903,438.1463081350085,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6.0,4,1024,0.0,139.0,150.0,0.00655,0.9533333333333334,0.9424639519045606,0.9564101081989126,0.7747126855960206,0.9684999921719664,0.9423688860053232,392.5147839040146,1.0778800589614548,393.5926639629761,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6.0,5,2048,1.0,139.0,150.0,0.00655,0.95,0.9279116371549794,0.953131518425416,0.7543233224261945,0.9454542607987726,0.9275128219387824,404.3927925489843,0.9851000520284288,405.3778926010127,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6.0,6,3072,2.0,139.0,150.0,0.00655,0.9573333333333334,0.9287805489017268,0.959358448565338,0.7795740834426378,0.9506625125900876,0.928114666591984,404.2975710540195,0.5993885860079899,404.8969596400275,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6.0,7,4096,0.0,139.0,150.0,0.00655,0.9546666666666668,0.943199787077482,0.9575561457269324,0.7795008184186926,0.9635578935283032,0.943094064170358,439.6768929119571,0.5384163180133328,440.2153092299704,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6.0,8,5120,1.0,139.0,150.0,0.00655,0.9473333333333334,0.932796330217776,0.9510871855329268,0.7494903035980528,0.970133441882068,0.932624515294314,430.19249742198735,0.4209425510489382,430.6134399730363,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeKolkataV2,full,0,6.0,9,6144,2.0,139.0,150.0,0.00655,0.9466666666666668,0.941962957744274,0.9508503782572147,0.7540795177866658,0.9675971589456162,0.9419451458911802,435.42805671104,1.1179897700203585,436.54604648106033,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeCairoV2,full,0,6.0,0,42,0.0,139.0,150.0,0.05445,0.9406666666666668,0.9291171543531695,0.9454969731400809,0.7276531407311173,0.97221569886076,0.9290082763350924,455.6662148589967,0.4533075340441428,456.1195223930408,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeCairoV2,full,0,6.0,1,123,1.0,139.0,150.0,0.05445,0.9473333333333334,0.958221783852332,0.9519235052563648,0.767713451333049,0.989912273835058,0.9581279530707578,450.8503173720092,1.2641431809752248,452.1144605529844,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeCairoV2,full,0,6.0,2,456,2.0,139.0,150.0,0.05445,0.9413333333333334,0.9453759804612278,0.9466097332948036,0.7418315126246477,0.974423204379524,0.9453628709028348,446.09441423101816,0.5590932259801775,446.6535074569984,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeCairoV2,full,0,6.0,3,789,0.0,139.0,150.0,0.05445,0.9386666666666666,0.9311915832981073,0.94395447679209,0.7238554840301312,0.9619870680882376,0.9311460780384442,459.6557848920347,0.4409339390113018,460.096718831046,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeCairoV2,full,0,6.0,4,1024,1.0,139.0,150.0,0.05445,0.948,0.942698792917195,0.951974496059562,0.7584990023965682,0.9716833925654552,0.9426761860834004,444.0593224259792,1.0396495360182598,445.0989719619975,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeCairoV2,full,0,6.0,5,2048,2.0,139.0,150.0,0.05445,0.9433333333333334,0.9242324612903732,0.9474904304390191,0.7315012789460575,0.9519149979908046,0.9239330601376826,449.3851520459284,0.5427694820100442,449.92792152793845,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeCairoV2,full,0,6.0,6,3072,0.0,139.0,150.0,0.05445,0.948,0.9204515209869584,0.9511987366729956,0.7428686687656288,0.9425996378229716,0.9198260605300408,431.300540886994,0.5775871049845591,431.87812799197854,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeCairoV2,full,0,6.0,7,4096,1.0,139.0,150.0,0.05445,0.9506666666666668,0.9378140998543986,0.954025865747874,0.7631722598254365,0.9645807566055558,0.9376805166491238,423.8181526929839,0.6707880309550092,424.48894072393887,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeCairoV2,full,0,6.0,8,5120,2.0,139.0,150.0,0.05445,0.94,0.9255710550623896,0.9448256966254448,0.7231186251269324,0.970613561285676,0.9254004635743396,437.8823508909554,0.6385722869890742,438.5209231779445,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeCairoV2,full,0,6.0,9,6144,0.0,139.0,150.0,0.05445,0.9313333333333332,0.9366790349599988,0.938292874513694,0.7099056670221666,0.9646433808755916,0.9366558992975674,700.8617181300069,1.3364406859618612,702.1981588159688,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,0,6.0,0,42,1.0,385.0,150.0,0.0309244791666666,0.9453333333333334,0.9380489408670328,0.9496216377136452,0.7474014016511811,0.9734890590181556,0.938006043656552,721.7222238390241,1.3125450450461358,723.0347688840702,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,0,6.0,1,123,2.0,385.0,150.0,0.0309244791666666,0.962,0.9663159707544658,0.964463869039062,0.8183086120776727,0.9902932381444428,0.9663013523807666,725.8236830740352,0.6504766899743117,726.4741597640095,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,0,6.0,2,456,0.0,385.0,150.0,0.0309244791666666,0.9453333333333334,0.9507616676843113,0.950046381488602,0.7567084279524907,0.9734629655723076,0.950738164601582,1004.8836805579484,0.3711211500340141,1005.2548017079826,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,0,6.0,3,789,1.0,385.0,150.0,0.0309244791666666,0.948,0.9331642478042366,0.9516515444015444,0.7517601885785661,0.9651548124142176,0.9329853682833612,1029.0737811359577,0.5334755589719862,1029.6072566949297,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,0,6.0,4,1024,2.0,385.0,150.0,0.0309244791666666,0.9533333333333334,0.9424639519045606,0.9564101081989126,0.7747126855960206,0.9702795651788184,0.9423688860053232,1021.3097193629948,0.6999513519695029,1022.0096707149642,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,0,6.0,5,2048,0.0,385.0,150.0,0.0309244791666666,0.9473333333333334,0.9169054216961784,0.9505138644343538,0.7382996603606226,0.9512574431554282,0.9161393680970012,1068.57094553794,0.9195790869998746,1069.49052462494,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,0,6.0,6,3072,1.0,385.0,150.0,0.0309244791666666,0.952,0.9226590265057224,0.954622889984646,0.7573170657875256,0.9455742906496748,0.92195119095723,1014.8155237860046,1.0858271829783916,1015.901350968983,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,0,6.0,7,4096,2.0,385.0,150.0,0.0309244791666666,0.95,0.9406243639722576,0.9535637837337912,0.7630464152967588,0.9733116235863876,0.9405534944407948,1055.3240907280706,1.914412436017301,1057.238503164088,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,0,6.0,8,5120,0.0,385.0,150.0,0.0309244791666666,0.9493333333333334,0.9307219012728384,0.9526738317588194,0.7541534614148194,0.9645076949571808,0.9304396320963674,771.5294416429824,1.8625250929617323,773.3919667359442,,2,best_healthy_path
success,IoT_Original_Distribution,QVE,FakeSherbrooke,full,0,6.0,9,6144,1.0,385.0,150.0,0.0309244791666666,0.9613333333333334,0.9468789629420882,0.9633550373134327,0.8045652417560019,0.976218433453885,0.94671162276884,760.7100663239835,1.8646759090479463,762.5747422330314,,2,best_healthy_path
success,IoT_Original_Distribution,QWE,ideal,full,0,6.0,0,42,2.0,186.0,225.0,,0.946,0.9257041316362156,0.9497346811906696,0.7404311685150645,0.9588767293431234,0.9253666266478208,1010.7977667409576,0.1820235879276879,1010.9797903288854,,2,best_healthy_path
success,IoT_Original_Distribution,QWE,ideal,full,0,6.0,1,123,0.0,186.0,225.0,,0.9573333333333334,0.9446714574233244,0.9598616442819056,0.7892958031689904,0.9841925905051168,0.9445427502227002,1014.4508506100392,1.146022138011176,1015.5968727480504,,2,best_healthy_path
success,IoT_Original_Distribution,QWE,ideal,full,0,6.0,2,456,1.0,186.0,225.0,,0.9493333333333334,0.9497909914987552,0.953307859344354,0.7674357500576353,0.9674719104055444,0.9497908242694566,1000.9521406629356,1.2301000509760345,1002.1822407139116,,2,best_healthy_path
success,IoT_Original_Distribution,QWE,ideal,full,0,6.0,3,789,2.0,186.0,225.0,,0.9533333333333334,0.9361075884959216,0.9562039944501242,0.7705303644616922,0.963098648881374,0.9358671832337764,1012.9205294079148,1.7559365869965404,1014.6764659949112,,2,best_healthy_path
success,IoT_Original_Distribution,QWE,ideal,full,0,6.0,4,1024,0.0,186.0,225.0,,0.956,0.9344010771374446,0.9584043158192588,0.7783563782665744,0.9620392549799344,0.9340223932608794,1003.1051839520223,2.448989920958411,1005.5541738729808,,2,best_healthy_path
success,IoT_Original_Distribution,QWE,ideal,full,0,6.0,5,2048,1.0,186.0,225.0,,0.9566666666666668,0.9188780862023076,0.9584533630522828,0.7712348391774375,0.9477609214117596,0.9176988522615374,991.2703193210182,1.4046503629651852,992.6749696839834,,2,best_healthy_path
success,IoT_Original_Distribution,QWE,ideal,full,0,6.0,6,3072,2.0,186.0,225.0,,0.96,0.9238958558389304,0.9614951467551764,0.7865659476978232,0.9548374639258111,0.9228253212070407,1004.6506855449989,1.7692252379492857,1006.419910782948,,2,best_healthy_path
success,IoT_Original_Distribution,QWE,ideal,full,0,6.0,7,4096,0.0,186.0,225.0,,0.9533333333333334,0.9297512250872826,0.9559918064551846,0.7663867213399324,0.958146112859372,0.929297531732208,975.413404231018,2.298692205047701,977.7120964360656,,2,best_healthy_path
success,IoT_Original_Distribution,QWE,ideal,full,0,6.0,8,5120,1.0,186.0,225.0,,0.952,0.9290153899143612,0.954844349817144,0.7615061436964442,0.9685678351311716,0.9285840594337608,975.3821944950614,2.5668526429799385,977.9490471380414,,2,best_healthy_path
success,IoT_Original_Distribution,QWE,ideal,full,0,6.0,9,6144,2.0,186.0,225.0,,0.952,0.9480844801402784,0.955471447814741,0.7742903761920127,0.9769699246943152,0.94807221725743,962.0990701579722,2.691022375947796,964.79009253392,,2,best_healthy_path
success,IoT_Original_Distribution,QWE,FakeKolkataV2,full,0,6.0,0,42,0.0,199.0,225.0,0.00655,0.944,0.9246003788768338,0.9480500224505308,0.7337098285325372,0.9587410434247124,0.924291660213338,1029.1780978059978,1.4708713920554146,1030.6489691980532,,2,best_healthy_path
success,IoT_Original_Distribution,QWE,FakeKolkataV2,full,0,6.0,1,123,1.0,199.0,225.0,0.00655,0.9573333333333334,0.947849639127644,0.9599579377829708,0.7912766362337398,0.9826008903083724,0.947777679307899,1021.981365850952,4.656235049013048,1026.637600899965,,2,best_healthy_path
success,IoT_Original_Distribution,QWE,FakeKolkataV2,full,0,6.0,2,456,2.0,199.0,225.0,0.00655,0.9473333333333334,0.9486872387393734,0.9516209087423187,0.7608380955238458,0.9701334418820682,0.9486857734889106,1018.0625291190228,1.638258665043395,1019.700787784066,,2,best_healthy_path
success,IoT_Original_Distribution,QWE,FakeKolkataV2,full,0,6.0,3,789,0.0,199.0,225.0,0.00655,0.95,0.9342680005636184,0.953350763586984,0.758669496924408,0.9624567501135064,0.9340670908128044,1035.4198552619782,1.2498024759115651,1036.6696577378898,,2,best_healthy_path
success,IoT_Original_Distribution,QWE,FakeKolkataV2,full,0,6.0,4,1024,1.0,199.0,225.0,0.00655,0.9533333333333334,0.932929406791602,0.9560986734333344,0.7684535585645808,0.9549053068850166,0.9325909404760042,1030.9553838799477,2.3151842989609577,1033.2705681789084,,2,best_healthy_path
success,IoT_Original_Distribution,QWE,FakeKolkataV2,full,0,6.0,5,2048,2.0,199.0,225.0,0.00655,0.956,0.9185101686158472,0.9578698489010988,0.7685900347721587,0.9512365683987496,0.917349052800664,1041.4700911859982,0.8075968979974277,1042.2776880839956,,2,best_healthy_path
