dataset,model,entanglement,optimization_level,device,num_qubits,n_runs,mean_readout_error,aggregate_depth,accuracy_mean,accuracy_std,accuracy_ci95,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_ci95,f1_score_mean,f1_score_std,f1_score_ci95,mcc_mean,mcc_std,mcc_ci95,roc_auc_mean,roc_auc_std,roc_auc_ci95,g_mean_mean,g_mean_std,g_mean_ci95,total_time_mean,total_time_std,total_time_ci95
IoT_Original_Distribution,QVE,full,3,FakeSherbrooke,6,10,0.04147699311023622,315.0,0.9517333333333333,0.00648797558260617,0.004021288927940309,0.9384027679927357,0.012255232239916926,0.007595871637963058,0.9549707729026385,0.005575113018697367,0.0034554908489803533,0.7676489299566717,0.024469108965710352,0.015166110862712362,0.9665074966469923,0.011267930451018596,0.006983935649351075,0.9381562659236113,0.012534146079260611,0.00776874422660365,775.9618934909115,105.92876323769313,65.65532766494121
IoT_Original_Distribution,QVE,full,3,ideal,6,10,,126.0,0.9525333333333335,0.0058609399659057095,0.003632648226267243,0.9413868144599441,0.012041206836433619,0.0074632173185428755,0.9557338506325064,0.004967724844768616,0.0030790277585011436,0.7721723746638052,0.021071642146425075,0.013060339111649688,0.9671186051487588,0.012463367795028817,0.007724875391541604,0.9411708748953058,0.012204765663915195,0.0075645921300914664,365.40143409502923,74.48811616558922,46.1682127169001
IoT_Original_Distribution,QWE,full,0,FakeCairoV2,6,10,0.026325925925925926,199.0,0.9533333333333334,0.006085806194501847,0.0037720217587055554,0.932293770450738,0.014028487741247535,0.008694946784458236,0.956100716917083,0.005414719881822742,0.003356078152798094,0.7685710229306799,0.026414025672221404,0.01637158272648244,0.9625345085821344,0.01390967704751903,0.008621307153555151,0.9318253743830509,0.014408774262709555,0.008930650812429605,793.7273869579542,177.9401118183304,110.28842392839005
IoT_Original_Distribution,QWE,full,0,FakeSherbrooke,6,10,0.04147699311023622,563.0,0.9526666666666666,0.004807401700618663,0.002979658444259087,0.9328793073755733,0.009481592907092778,0.005876752168850448,0.9555606829894847,0.0039740779082032785,0.0024631590066204623,0.7668926457165318,0.01540746187589465,0.009549643808047377,0.963944598395775,0.010249135422507131,0.006352479948596401,0.9324623417682464,0.009828295281442996,0.006091640526784915,2152.9107103688293,328.13521233905635,203.38031169290343
IoT_Original_Distribution,QWE,full,0,ideal,6,10,,186.0,0.9555333333333333,0.00835656022328756,0.005179449687150971,0.9338257166564903,0.011820035038238091,0.007326133617790251,0.9580636326605438,0.007354275889385758,0.004558227420937026,0.7777881957039636,0.03380438624260936,0.020952175664418544,0.9639779980064608,0.011767374877562383,0.0072934945120518594,0.9333553741067313,0.012130326503698684,0.007518454260586171,818.3248713674257,59.188444787784064,36.68537815173374
IoT_Original_Distribution,QWE,full,3,FakeCairoV2,6,10,0.026325925925925926,209.0,0.9521333333333335,0.0048969630296317596,0.0030351691310898958,0.9313137006246771,0.012038269540039255,0.007461396763376115,0.9550529748086406,0.004222129924977194,0.00261690323945642,0.76398937500527,0.019353950927643533,0.011995703064278516,0.9618691257130033,0.009271961561311704,0.005746821314610082,0.9308496709781444,0.012409158983945963,0.007691276422336371,835.3149397207075,129.2728253949736,80.12412729142102
IoT_Original_Distribution,QWE,full,3,FakeSherbrooke,6,10,0.04147699311023622,426.0,0.9523999999999999,0.004829947728674562,0.0029936326172250397,0.933367776681853,0.010661523973611902,0.006608081020680095,0.9553497660547331,0.004057044842945275,0.0025145824455368466,0.7662891784091282,0.016938046470137903,0.010498309968044546,0.9639190268188436,0.010171856883044119,0.006304582213601355,0.9329686334923671,0.011030598239505418,0.0068368356206518046,1798.4120403110633,229.11717171341377,142.008294279377
IoT_Original_Distribution,QWE,full,3,ideal,6,10,,181.0,0.9553333333333333,0.00653197264742182,0.004048558591235494,0.9327618868692561,0.015111183408498947,0.009366008511435044,0.9578059612617812,0.00593030629311498,0.0036756419212999967,0.7754500321895048,0.03016812181935399,0.018698395625001946,0.9611338124089992,0.013289271541755904,0.008236775837215594,0.9322578685866605,0.0154788948677058,0.009593918435071241,838.9763815726503,50.200617395918904,31.114665019883795
UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,full,0,FakeCairoV2,6,10,0.026325925925925926,135.0,0.9952,0.0020073937405575347,0.0012441955306616787,0.9779532184838006,0.010950974323363208,0.006787484206130404,0.9951521105317935,0.0020605357720359136,0.0012771333030178469,0.9719420047566618,0.011907055478812654,0.007380069445650813,0.9952095067791458,0.003944338861632874,0.00244472655459002,0.9776577869623566,0.011297902434389776,0.007002512477106417,286.5758372598211,76.24035823724736,47.2542636047488
UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,full,0,FakeSherbrooke,6,10,0.04147699311023622,381.0,0.9952666666666667,0.0022321998229062534,0.0013835317840696184,0.978302868833451,0.01167984817867613,0.007239244902038829,0.9952188689727043,0.002286524230206471,0.0014172024005526622,0.9723240948030263,0.013228363902483583,0.00819902489128272,0.9955949724556946,0.0037957987681885566,0.0023526604508389156,0.9780082409724546,0.012034857807748675,0.007459282149794339,785.1663038106402,120.43129490014391,74.64408991578352
UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,full,0,ideal,6,10,,124.0,0.9952,0.0020073937405575347,0.0012441955306616787,0.9779532184838006,0.010950974323363208,0.006787484206130404,0.9951521105317935,0.0020605357720359136,0.0012771333030178469,0.9719420047566618,0.011907055478812654,0.007380069445650813,0.9952033228378105,0.003943535784413235,0.0024442288021724132,0.9776577869623566,0.011297902434389776,0.007002512477106417,279.07588180528256,13.911993266128839,8.622742760722861
UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,full,3,FakeCairoV2,6,10,0.026325925925925926,134.0,0.9952,0.0020073937405575347,0.0012441955306616787,0.9779532184838006,0.010950974323363208,0.006787484206130404,0.9951521105317935,0.0020605357720359136,0.0012771333030178469,0.9719420047566618,0.011907055478812654,0.007380069445650813,0.9952089914507012,0.003943708062518577,0.00244433558124837,0.9776577869623566,0.011297902434389776,0.007002512477106417,279.95257971959654,58.216633744892945,36.0830434269692
UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,full,3,FakeSherbrooke,6,10,0.04147699311023622,311.0,0.9952666666666667,0.0022321998229062534,0.0013835317840696184,0.978302868833451,0.01167984817867613,0.007239244902038829,0.9952188689727043,0.002286524230206471,0.0014172024005526622,0.9723240948030263,0.013228363902483583,0.00819902489128272,0.9955650834059089,0.003775674279954208,0.0023401871638040186,0.9780082409724546,0.012034857807748675,0.007459282149794339,678.1708520061104,96.16477797903575,59.60354690323874
UNSW_2018_IoT_Botnet_Final_10_Best,QSVC,full,3,ideal,6,10,,124.0,0.9952,0.0020073937405575347,0.0012441955306616787,0.9779532184838006,0.010950974323363208,0.006787484206130404,0.9951521105317935,0.0020605357720359136,0.0012771333030178469,0.9719420047566618,0.011907055478812654,0.007380069445650813,0.9952022921809215,0.003944952842799133,0.0024451071040594817,0.9776577869623566,0.011297902434389776,0.007002512477106417,272.9734428337077,8.171071573024692,5.064482630622525
