status,dataset,model,feature_regime,num_qubits,run_idx,seed,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,g_mean,training_time
success,IoT_Original_Distribution,MLP,quantum_features,6,22,19456,0.966,0.8604652983263664,0.9645012433488285,0.7876181265593125,0.9613399506312005,0.8505931043116574,0.4669417659752071
success,IoT_Original_Distribution,MLP,quantum_features,6,23,20480,0.9606666666666667,0.8162055954785277,0.9574346024043803,0.746847250525383,0.9336078363836571,0.7965804517676004,0.26643221196718514
success,IoT_Original_Distribution,MLP,quantum_features,6,24,21504,0.9693333333333334,0.8686612496673085,0.9679213283527697,0.8087289026849049,0.9699925372744873,0.8597681242263479,0.43024622497614473
success,IoT_Original_Distribution,MLP,quantum_features,6,25,22528,0.9433333333333334,0.717650650509605,0.9341780740898205,0.6106372373288569,0.936598145277869,0.6616456451044065,0.24768904002849013
success,IoT_Original_Distribution,MLP,quantum_features,6,26,23552,0.9613333333333334,0.902384419081615,0.9619240403876894,0.78054148032012,0.9575981504965582,0.8994594424017506,0.4925687820650637
success,IoT_Original_Distribution,MLP,quantum_features,6,27,24576,0.954,0.7966355110923238,0.9502201282356311,0.7006245905681255,0.9559490447189476,0.772703195218032,0.2968339530052617
success,IoT_Original_Distribution,MLP,quantum_features,6,28,25600,0.9526666666666667,0.7768305856934855,0.9476418930312233,0.6875506033093253,0.9144735125431194,0.7460383367787732,0.2674306359840557
success,IoT_Original_Distribution,MLP,quantum_features,6,29,26624,0.9586666666666667,0.8087454793105068,0.9551751684019009,0.7327151731149332,0.9730141583037172,0.7873882608694002,0.3510711630806327
success,IoT_Original_Distribution,RBF-SVM,full_features,6,0,42,0.9526666666666667,0.9452742160224195,0.9559402761054018,0.7744695989017304,0.9790939311863646,0.9452303743540545,0.5340373689541593
success,IoT_Original_Distribution,RBF-SVM,full_features,6,1,123,0.9606666666666667,0.962401953877225,0.9632169872509591,0.8114401496630539,0.9911334471007572,0.9623995811669168,0.5740468610310927
success,IoT_Original_Distribution,RBF-SVM,full_features,6,2,456,0.9513333333333334,0.9508947442581372,0.95500357222028,0.7741725697493775,0.9745171407845777,0.9508945908525586,0.5271262349560857
success,IoT_Original_Distribution,RBF-SVM,full_features,6,3,789,0.9573333333333334,0.9414932757190049,0.9597639373304546,0.7873266306645084,0.973666494449924,0.9412911596439851,0.5261581030208617
success,IoT_Original_Distribution,RBF-SVM,full_features,6,4,1024,0.9526666666666667,0.929383307500822,0.9554175125808769,0.7639370639604357,0.9796366748600086,0.9289408640807164,0.5079748829593882
success,IoT_Original_Distribution,RBF-SVM,full_features,6,5,2048,0.956,0.9280447137288056,0.9581952640243129,0.7744116238094557,0.94662585651736,0.9274059114931265,0.46545902197249234
success,IoT_Original_Distribution,RBF-SVM,full_features,6,6,3072,0.9566666666666667,0.9220562679066273,0.9585625975736923,0.7731368502972973,0.9474478000615805,0.9210705652531148,0.46396788593847305
success,IoT_Original_Distribution,RBF-SVM,full_features,6,7,4096,0.964,0.9388160881749722,0.9654384458568175,0.8100269007530911,0.9729202218986633,0.9383036489737052,0.5110358729725704
success,IoT_Original_Distribution,RBF-SVM,full_features,6,8,5120,0.9573333333333334,0.9414932757190049,0.9597639373304546,0.7873266306645084,0.9799080466968307,0.9412911596439851,0.5293320830678567
success,IoT_Original_Distribution,RBF-SVM,full_features,6,9,6144,0.9653333333333334,0.9586210135738106,0.967145895522388,0.8257057441932293,0.9856903542968077,0.9585853713864312,0.5575478959362954
success,IoT_Original_Distribution,RBF-SVM,full_features,6,10,7168,0.9606666666666667,0.93062013683403,0.962288437232072,0.7928542048804118,0.9656244944394866,0.9298841909184347,0.49704560602549464
success,IoT_Original_Distribution,RBF-SVM,full_features,6,11,8192,0.954,0.9396536877867017,0.9568809969513825,0.7750222281710959,0.9618826943048445,0.9394875727031428,0.48036960104946047
success,IoT_Original_Distribution,RBF-SVM,full_features,6,12,9216,0.9546666666666667,0.9304870602602038,0.9571438405410545,0.7713432741068915,0.9617731018322818,0.9300104566792066,0.49114145594649017
success,IoT_Original_Distribution,RBF-SVM,full_features,6,13,10240,0.962,0.9249996085983123,0.9632706347516652,0.7949002935279957,0.9553697702211159,0.9238765749990577,0.4810115529689938
success,IoT_Original_Distribution,RBF-SVM,full_features,6,14,11264,0.9613333333333334,0.9532353263507272,0.9635360682057243,0.8082665399890844,0.9803986034787782,0.9531831557310044,0.543948701932095
success,IoT_Original_Distribution,RBF-SVM,full_features,6,15,12288,0.9533333333333334,0.9329294067916021,0.9560986734333344,0.7684535585645808,0.9790391349500832,0.9325909404760042,0.5114597140345722
success,IoT_Original_Distribution,RBF-SVM,full_features,6,16,13312,0.9546666666666667,0.9304870602602038,0.9571438405410545,0.7713432741068915,0.9567735976077528,0.9300104566792066,0.48642613098490983
success,IoT_Original_Distribution,RBF-SVM,full_features,6,17,14336,0.9566666666666667,0.9506599032455028,0.9594763418866499,0.7908347624191978,0.9731915937354855,0.9506311212833125,0.5211014359956607
success,IoT_Original_Distribution,RBF-SVM,full_features,6,18,15360,0.954,0.9460100511953408,0.9570827025000254,0.7791829486041725,0.9724140090492069,0.9459588757141056,0.5269532150123268
success,IoT_Original_Distribution,RBF-SVM,full_features,6,19,16384,0.9546666666666667,0.9463779687818015,0.9576555336789438,0.7815657603230876,0.9765993977632698,0.9463229160876795,0.5140111920190975
success,IoT_Original_Distribution,RBF-SVM,full_features,6,20,17408,0.9566666666666667,0.9411253581325443,0.9591850467289721,0.7848279265714736,0.9648312536856992,0.9409307188267706,0.49167892802506685
success,IoT_Original_Distribution,RBF-SVM,full_features,6,21,18432,0.956,0.9375792588417642,0.9585065603720313,0.7803466608896497,0.958464452898721,0.9373047680799795,0.48592874000314623
success,IoT_Original_Distribution,RBF-SVM,full_features,6,22,19456,0.9546666666666667,0.9400216053731624,0.9574553088944064,0.7774457883857081,0.9597639065019649,0.9398485669807121,0.4943039279896766
success,IoT_Original_Distribution,RBF-SVM,full_features,6,23,20480,0.96,0.952499491177806,0.9623702915142867,0.8031906329052634,0.9803464165870817,0.9524547007864406,0.5373217000160366
success,IoT_Original_Distribution,RBF-SVM,full_features,6,24,21504,0.9593333333333334,0.9425970284783868,0.9615077323453792,0.7949403762370603,0.9771369227477442,0.9423716549218166,0.503418106934987
success,IoT_Original_Distribution,RBF-SVM,full_features,6,25,22528,0.9526666666666667,0.9579869428396974,0.9563322627615486,0.7830497331395042,0.9830418695432079,0.9579645364549676,0.5494585699634627
success,IoT_Original_Distribution,RBF-SVM,full_features,6,26,23552,0.9466666666666667,0.9324284126313153,0.9505238309052676,0.7472366777523624,0.9573059039030576,0.9322635226292341,0.4664747449569404
success,IoT_Original_Distribution,RBF-SVM,full_features,6,27,24576,0.962,0.9218214268939928,0.9631688895252148,0.7932176200856282,0.964152824093644,0.9204924625357249,0.4976474680006504
success,IoT_Original_Distribution,RBF-SVM,full_features,6,28,25600,0.9626666666666667,0.9539711615236486,0.9647066922102803,0.8134218990649893,0.9718764840647328,0.9539110543905256,0.5330774859758094
success,IoT_Original_Distribution,RBF-SVM,full_features,6,29,26624,0.966,0.9430980226386736,0.967314868331331,0.8200537879811978,0.9747206696621943,0.9426761860834003,0.5217184480279684
success,IoT_Original_Distribution,LinearSVM,full_features,6,0,42,0.9486666666666667,0.9494230739122947,0.9527445836403831,0.7652213204008386,0.9758583439011789,0.9494226169192095,0.5422080659773201
success,IoT_Original_Distribution,LinearSVM,full_features,6,1,123,0.9586666666666667,0.9612982011178433,0.9614811307617323,0.8041083891943919,0.9881640129632239,0.9612927382691694,0.5992045749444515
success,IoT_Original_Distribution,LinearSVM,full_features,6,2,456,0.9426666666666667,0.946111815634149,0.9477171297897691,0.7459572362282476,0.9841873718159473,0.9461023022797889,0.5349087319336832
success,IoT_Original_Distribution,LinearSVM,full_features,6,3,789,0.946,0.9384168584534937,0.9501818772350061,0.7495895011487894,0.9789739013354626,0.938370388608593,0.5217190770199522
success,IoT_Original_Distribution,LinearSVM,full_features,6,4,1024,0.9526666666666667,0.935739670909461,0.9556311707760604,0.7681225929227954,0.9770429863426904,0.9355074418469568,0.4938892360078171
success,IoT_Original_Distribution,LinearSVM,full_features,6,5,2048,0.9553333333333334,0.9308549778466644,0.9577216076580395,0.7738506952261726,0.958704512600525,0.9303667142891626,0.4850546260131523
success,IoT_Original_Distribution,LinearSVM,full_features,6,6,3072,0.952,0.9194808448014028,0.9545097014925372,0.7552374027358045,0.9654627150752274,0.9186082755867336,0.4422053250018507
success,IoT_Original_Distribution,LinearSVM,full_features,6,7,4096,0.9553333333333334,0.9435677046639426,0.9581308231267048,0.7819218634193963,0.9806230071130734,0.9434564442276008,0.4943262879969552
success,IoT_Original_Distribution,LinearSVM,full_features,6,8,5120,0.9526666666666667,0.935739670909461,0.9556311707760604,0.7681225929227954,0.9825173912816578,0.9355074418469568,0.5274183470755816
success,IoT_Original_Distribution,LinearSVM,full_features,6,9,6144,0.9626666666666667,0.9635057066366071,0.9649631955600994,0.818938331929803,0.9845265866119748,0.9635051525609377,0.5548711679875851
success,IoT_Original_Distribution,LinearSVM,full_features,6,10,7168,0.9586666666666667,0.9358727474832871,0.960728884386476,0.7885739767987839,0.9690531732239496,0.9354516556015303,0.46011065400671214
success,IoT_Original_Distribution,LinearSVM,full_features,6,11,8192,0.9493333333333334,0.9402564463857968,0.9529976393600043,0.7607635269721875,0.9722574483741174,0.9401899954921694,0.486245670937933
success,IoT_Original_Distribution,LinearSVM,full_features,6,12,9216,0.9546666666666667,0.9241306968515648,0.9569284538432317,0.7673304473147916,0.9734055599914413,0.9233652273571288,0.4754894449142739
success,IoT_Original_Distribution,LinearSVM,full_features,6,13,10240,0.9593333333333334,0.9298843016611087,0.9611125915691574,0.7874765055072034,0.9710362751084183,0.9291767855738106,0.48587784892879426
success,IoT_Original_Distribution,LinearSVM,full_features,6,14,11264,0.9533333333333334,0.9488203153131997,0.9566103603603604,0.778931425176689,0.983315850724615,0.9488040369088592,0.5839607139350846
success,IoT_Original_Distribution,LinearSVM,full_features,6,15,12288,0.9526666666666667,0.9262051257965025,0.955308324206548,0.7618589077330157,0.9782224100950323,0.9256316494672784,0.504927241941914
success,IoT_Original_Distribution,LinearSVM,full_features,6,16,13312,0.9546666666666667,0.9304870602602038,0.9571438405410545,0.7713432741068915,0.9707649032715963,0.9300104566792066,0.43332113197539
success,IoT_Original_Distribution,LinearSVM,full_features,6,17,14336,0.9526666666666667,0.948452397726739,0.9560403819346557,0.7766025269954646,0.9846048669495195,0.9484381976676096,0.5641625459538773
success,IoT_Original_Distribution,LinearSVM,full_features,6,18,15360,0.9453333333333334,0.9412271225713525,0.9497300791476274,0.7497209841861407,0.9811970629217354,0.9412135379004958,0.5541599460411817
success,IoT_Original_Distribution,LinearSVM,full_features,6,19,16384,0.9506666666666667,0.9441704632630377,0.9542345435873726,0.7675269515821,0.9821729577964607,0.9441365683471449,0.5225640250137076
success,IoT_Original_Distribution,LinearSVM,full_features,6,20,17408,0.9473333333333334,0.9264399668091369,0.9508628043116232,0.7449938624712318,0.9658802102087998,0.9260825777233147,0.45589742704760283
success,IoT_Original_Distribution,LinearSVM,full_features,6,21,18432,0.948,0.9331642478042366,0.9516515444015443,0.7517601885785661,0.9700864736795412,0.9329853682833612,0.44012241589371115
success,IoT_Original_Distribution,LinearSVM,full_features,6,22,19456,0.946,0.9384168584534937,0.9501818772350061,0.7495895011487894,0.9724348838058856,0.938370388608593,0.4610111468937248
success,IoT_Original_Distribution,LinearSVM,full_features,6,23,20480,0.9613333333333334,0.9595916897593663,0.9637118811158171,0.8120229080057872,0.9782693782975592,0.959589292634961,0.5361752519384027
success,IoT_Original_Distribution,LinearSVM,full_features,6,24,21504,0.952,0.9353717533230004,0.9550594484167518,0.7657328544075529,0.9804403529921354,0.9351475620714368,0.5233081469777972
success,IoT_Original_Distribution,LinearSVM,full_features,6,25,22528,0.944,0.9532040142157092,0.9490365635995852,0.7548701190509531,0.9847927397596271,0.9531366169932997,0.5715844789519906
success,IoT_Original_Distribution,LinearSVM,full_features,6,26,23552,0.9493333333333334,0.9275437195685188,0.9525627511065713,0.7519648903964132,0.9733116235863876,0.9271554677271215,0.4753783649066463
success,IoT_Original_Distribution,LinearSVM,full_features,6,27,24576,0.9593333333333334,0.9298843016611087,0.9611125915691574,0.7874765055072034,0.9748928864047929,0.9291767855738106,0.503767719026655
success,IoT_Original_Distribution,LinearSVM,full_features,6,28,25600,0.9586666666666667,0.9581200194135238,0.9613918101190371,0.8021249845042887,0.984281308221001,0.9581197829019352,0.5778572419658303
success,IoT_Original_Distribution,LinearSVM,full_features,6,29,26624,0.96,0.9302522192475694,0.9616998626373626,0.7901542016194781,0.9801950746011616,0.9295305555411589,0.5365344120655209
success,IoT_Original_Distribution,RandomForest,full_features,6,0,42,0.986,0.9350664600065756,0.9856451608924629,0.9154323286370041,0.9890329247099714,0.932960197022527,0.6013941570417956
success,IoT_Original_Distribution,RandomForest,full_features,6,1,123,0.994,0.9776196514959372,0.9939710495429811,0.9645025290435227,0.9977664010353879,0.9774114995215313,0.6008920960593969
success,IoT_Original_Distribution,RandomForest,full_features,6,2,456,0.99,0.953164874046937,0.989817201873008,0.9400989332082725,0.9937401823409996,0.9520847829958657,0.6945007059257478
success,IoT_Original_Distribution,RandomForest,full_features,6,3,789,0.9873333333333333,0.9485150219967748,0.9871454442147511,0.9240516766972746,0.993296593761579,0.9473095334870358,0.5928918900899589
success,IoT_Original_Distribution,RandomForest,full_features,6,4,1024,0.9886666666666667,0.942894493761057,0.9883794159605653,0.9319034562169278,0.991258695640829,0.9412079932452915,0.5883704220177606
success,IoT_Original_Distribution,RandomForest,full_features,6,5,2048,0.984,0.9180717987255961,0.9833873104997192,0.9028795850399872,0.9818885392367146,0.9144745088312163,0.5959276260109618
success,IoT_Original_Distribution,RandomForest,full_features,6,6,3072,0.982,0.9169680459662142,0.9814122870507105,0.8903228726134919,0.9819694289188441,0.9134638533275614,0.5883855309803039
success,IoT_Original_Distribution,RandomForest,full_features,6,7,4096,0.986,0.9318882783022561,0.985594453451071,0.9153783531626262,0.9898861803892098,0.9295024834786397,0.587227039039135
success,IoT_Original_Distribution,RandomForest,full_features,6,8,5120,0.9893333333333333,0.9496187747561567,0.9891197395197394,0.9360092392004217,0.9950970415251097,0.9483584094682052,0.5718133900081739
success,IoT_Original_Distribution,RandomForest,full_features,6,9,6144,0.9913333333333333,0.9602570726284971,0.9912047776206191,0.948243199928319,0.9961303419807013,0.9594941148431952,0.5849112250143662
success,IoT_Original_Distribution,RandomForest,full_features,6,10,7168,0.9873333333333333,0.9326241134751774,0.9869197575542037,0.9237521848431879,0.9884249474217066,0.9301871999497492,0.5825659210095182
success,IoT_Original_Distribution,RandomForest,full_features,6,11,8192,0.9866666666666667,0.9386125592973558,0.9863525709665437,0.9195878285906022,0.9900688345101477,0.936745040948904,0.5846936349989846
success,IoT_Original_Distribution,RandomForest,full_features,6,12,9216,0.9846666666666667,0.9247960797206958,0.9841660223024572,0.9070375287283399,0.9868593406708104,0.9218521271801227,0.5895130638964474
success,IoT_Original_Distribution,RandomForest,full_features,6,13,10240,0.986,0.925531914893617,0.9854904508315393,0.9154850400003185,0.9819746476080137,0.9225312080288851,0.694827746017836
success,IoT_Original_Distribution,RandomForest,full_features,6,14,11264,0.9866666666666667,0.9386125592973558,0.9863525709665437,0.9195878285906022,0.9960912018119289,0.936745040948904,0.5873403489822522
success,IoT_Original_Distribution,RandomForest,full_features,6,15,12288,0.9853333333333333,0.9346985424201149,0.9849878280631978,0.9113817656201875,0.9901888643610499,0.9326161217030536,0.5821342400740832
success,IoT_Original_Distribution,RandomForest,full_features,6,16,13312,0.986,0.9287100965979365,0.9855428899283303,0.9153948567857638,0.99297825372223,0.9260262236995592,0.5908104369882494
success,IoT_Original_Distribution,RandomForest,full_features,6,17,14336,0.9893333333333333,0.9496187747561567,0.9891197395197394,0.9360092392004217,0.9954753964899096,0.9483584094682052,0.5862682269653305
success,IoT_Original_Distribution,RandomForest,full_features,6,18,15360,0.99,0.9563430557512564,0.9898516664853299,0.9401793588513041,0.9908829500206139,0.9554443910100788,0.5848447940079495
success,IoT_Original_Distribution,RandomForest,full_features,6,19,16384,0.9873333333333333,0.9453368402924553,0.9871017890391436,0.9238595320473074,0.9940585223803485,0.9439209722932793,0.5833068209467456
success,IoT_Original_Distribution,RandomForest,full_features,6,20,17408,0.9826666666666667,0.9332268720742725,0.9823798085216492,0.8956272433339013,0.9922163251034605,0.931238549131733,0.6835934839909896
success,IoT_Original_Distribution,RandomForest,full_features,6,21,18432,0.986,0.9350664600065756,0.9856451608924629,0.9154323286370041,0.9888607079673728,0.932960197022527,0.5795609350316226
success,IoT_Original_Distribution,RandomForest,full_features,6,22,19456,0.986,0.938244641710895,0.9856950311649668,0.9155537686886143,0.9773639357266242,0.936399569780618,0.586906168027781
success,IoT_Original_Distribution,RandomForest,full_features,6,23,20480,0.9893333333333333,0.9432624113475176,0.9890437432278574,0.936060306543063,0.9909977611823463,0.9415544714433868,0.5857756359037012
success,IoT_Original_Distribution,RandomForest,full_features,6,24,21504,0.986,0.9414228234152145,0.9857440826222112,0.9157398314668248,0.9944447053789028,0.9398208031130197,0.5806583159137517
success,IoT_Original_Distribution,RandomForest,full_features,6,25,22528,0.9873333333333333,0.9548713854054138,0.9872306425674592,0.9246156894435349,0.9946821557361222,0.95403414021778,0.5916209979914129
success,IoT_Original_Distribution,RandomForest,full_features,6,26,23552,0.982,0.9169680459662142,0.9814122870507105,0.8903228726134919,0.9774239506520751,0.9134638533275614,0.6794046169379726
success,IoT_Original_Distribution,RandomForest,full_features,6,27,24576,0.9806666666666667,0.9035194839760149,0.9798144324924712,0.8816916953587439,0.9838246729186562,0.8985103099949333,0.5815327779855579
success,IoT_Original_Distribution,RandomForest,full_features,6,28,25600,0.99,0.9468085106382979,0.9897465434946163,0.9401390200068898,0.992602508102015,0.9453131868733218,0.5851222650380805
success,IoT_Original_Distribution,RandomForest,full_features,6,29,26624,0.9853333333333333,0.9283421790114759,0.9848815789473685,0.9112144458034117,0.9927068818854081,0.9256852086912365,0.5840195040218532
success,IoT_Original_Distribution,GradientBoost,full_features,6,0,42,0.9873333333333333,0.9580495671097333,0.987272215701849,0.924982806969756,0.994322066183416,0.9573705546267842,0.7128171309595928
success,IoT_Original_Distribution,GradientBoost,full_features,6,1,123,0.9946666666666667,0.9843439324910368,0.9946666666666667,0.9686878649820738,0.9989406060985601,0.984261837118959,0.6722560330526903
success,IoT_Original_Distribution,GradientBoost,full_features,6,2,456,0.994,0.9776196514959372,0.9939710495429811,0.9645025290435227,0.9959294224476696,0.9774114995215313,0.6083760200999677
success,IoT_Original_Distribution,GradientBoost,full_features,6,3,789,0.9913333333333333,0.9666134360371361,0.9912630712303668,0.9484837202510881,0.9976646365965796,0.9661339166411559,0.536446560989134
success,IoT_Original_Distribution,GradientBoost,full_features,6,4,1024,0.992,0.9638031719192773,0.9918949504902775,0.9522980981926682,0.9937140888951513,0.9631774071384501,0.5358172300038859
success,IoT_Original_Distribution,GradientBoost,full_features,6,5,2048,0.986,0.9318882783022561,0.985594453451071,0.9153783531626262,0.9892573283442665,0.9295024834786397,0.5027986669447273
success,IoT_Original_Distribution,GradientBoost,full_features,6,6,3072,0.9893333333333333,0.9527969564604762,0.9891568052440918,0.9360852616620504,0.987104619061784,0.9517339133384756,0.5217192739946768
success,IoT_Original_Distribution,GradientBoost,full_features,6,7,4096,0.9913333333333333,0.9602570726284971,0.9912047776206191,0.948243199928319,0.9920832485296343,0.9594941148431952,0.5341516870539635
success,IoT_Original_Distribution,GradientBoost,full_features,6,8,5120,0.9893333333333333,0.9623315015734348,0.9892644320987001,0.9366871331054268,0.9976150590494679,0.9617567907205277,0.5423884829506278
success,IoT_Original_Distribution,GradientBoost,full_features,6,9,6144,0.9946666666666667,0.9843439324910368,0.9946666666666667,0.9686878649820738,0.9979229617104776,0.984261837118959,0.5602367270039394
success,IoT_Original_Distribution,GradientBoost,full_features,6,10,7168,0.988,0.9488829395832354,0.9878014058996032,0.9279936579964205,0.9875377702628654,0.9476592878033601,0.5422610729001462
success,IoT_Original_Distribution,GradientBoost,full_features,6,11,8192,0.9906666666666667,0.963067336746356,0.9905754963927728,0.9444092210091386,0.9923546203664564,0.9624673610359461,0.5158817629562691
success,IoT_Original_Distribution,GradientBoost,full_features,6,12,9216,0.9893333333333333,0.9496187747561567,0.9891197395197394,0.9360092392004217,0.9927460220541804,0.9483584094682052,0.67700442194473
success,IoT_Original_Distribution,GradientBoost,full_features,6,13,10240,0.99,0.953164874046937,0.989817201873008,0.9400989332082725,0.9870054639675606,0.9520847829958657,0.5107768919551745
success,IoT_Original_Distribution,GradientBoost,full_features,6,14,11264,0.994,0.9744414697916177,0.9939513570056385,0.9643957407894569,0.9975680908469411,0.9741437271940988,0.5433745449408889
success,IoT_Original_Distribution,GradientBoost,full_features,6,15,12288,0.988,0.9552393029918744,0.987882781076422,0.9284442269932627,0.9951361816938822,0.9543868982776137,0.5382062150165439
success,IoT_Original_Distribution,GradientBoost,full_features,6,16,13312,0.9866666666666667,0.9513252861146337,0.9865364234182469,0.9204617299853247,0.9962634185545275,0.9503291392689724,0.5342188569484279
success,IoT_Original_Distribution,GradientBoost,full_features,6,17,14336,0.9926666666666667,0.976883816323016,0.9926549665658428,0.9568159198766254,0.999018886436105,0.9766904286011621,0.5551677769981325
success,IoT_Original_Distribution,GradientBoost,full_features,6,18,15360,0.994,0.9776196514959372,0.9939710495429811,0.9645025290435227,0.9937375729964146,0.9774114995215313,0.5619362110737711
success,IoT_Original_Distribution,GradientBoost,full_features,6,19,16384,0.9926666666666667,0.970527452914377,0.9926072141180027,0.9564397305202724,0.9960755457444199,0.9701443987205336,0.5304512099828571
success,IoT_Original_Distribution,GradientBoost,full_features,6,20,17408,0.9893333333333333,0.9591533198691153,0.9892291387345974,0.9364267240012006,0.993732354307245,0.9584329228707461,0.5278723350493237
success,IoT_Original_Distribution,GradientBoost,full_features,6,21,18432,0.9866666666666667,0.9449689227059948,0.9864460065551147,0.9199020543307908,0.9928086463242163,0.9435725976837784,0.5206234409706667
success,IoT_Original_Distribution,GradientBoost,full_features,6,22,19456,0.9873333333333333,0.9485150219967748,0.9871454442147511,0.9240516766972746,0.9877178150392184,0.9473095334870358,0.6993280550232157
success,IoT_Original_Distribution,GradientBoost,full_features,6,23,20480,0.9933333333333333,0.9645390070921986,0.9932230032775574,0.9603600726589399,0.9968948799440556,0.963886930186522,0.5592005050275475
success,IoT_Original_Distribution,GradientBoost,full_features,6,24,21504,0.9893333333333333,0.9623315015734348,0.9892644320987001,0.9366871331054268,0.9979699299130045,0.9617567907205277,0.5796053149970248
success,IoT_Original_Distribution,GradientBoost,full_features,6,25,22528,0.9933333333333333,0.9708953705008376,0.9932682117091234,0.9603742150250145,0.9971662517808777,0.9705020556538712,0.5544129570480436
success,IoT_Original_Distribution,GradientBoost,full_features,6,26,23552,0.9873333333333333,0.9485150219967748,0.9871454442147511,0.9240516766972746,0.9909142621556317,0.9473095334870358,0.49726090708281845
success,IoT_Original_Distribution,GradientBoost,full_features,6,27,24576,0.9886666666666667,0.942894493761057,0.9883794159605653,0.9319034562169278,0.9941707241974961,0.9412079932452915,0.5437667150981724
success,IoT_Original_Distribution,GradientBoost,full_features,6,28,25600,0.9926666666666667,0.9673492712100575,0.9925827522935781,0.9563417182029426,0.9966000240059703,0.9668466676909885,0.5496942669851705
success,IoT_Original_Distribution,GradientBoost,full_features,6,29,26624,0.9926666666666667,0.9641710895057379,0.9925578887559084,0.9563070410053337,0.9948439351003816,0.9635322339720516,0.5451942390063778
success,IoT_Original_Distribution,MLP,full_features,6,0,42,0.9786666666666667,0.9246630031468696,0.97838653464074,0.8719340331288976,0.9840308111408577,0.9222681235380827,0.34466911293566227
success,IoT_Original_Distribution,MLP,full_features,6,1,123,0.9813333333333333,0.9166001283797536,0.9807583732057417,0.8862355231493954,0.990987323804007,0.9131267195816894,0.37736047501675785
success,IoT_Original_Distribution,MLP,full_features,6,2,456,0.984,0.9276063438385547,0.9835656148417863,0.9029985738616304,0.9889259415819933,0.9250028015150449,0.29656509996857494
success,IoT_Original_Distribution,MLP,full_features,6,3,789,0.9786666666666667,0.915128458033911,0.9781641135464697,0.8703514507681145,0.9831018844686592,0.9117769380314138,0.24580840300768614
success,IoT_Original_Distribution,MLP,full_features,6,4,1024,0.9773333333333334,0.9080362594523508,0.9767179543591971,0.8616714080098395,0.9801950746011616,0.9040169931853459,0.25828401697799563
success,IoT_Original_Distribution,MLP,full_features,6,5,2048,0.9733333333333334,0.9090069356379065,0.9729831683009249,0.8397884071033894,0.9738439298816923,0.9055483686236535,0.4650599139276892
success,IoT_Original_Distribution,MLP,full_features,6,6,3072,0.978,0.9020478136301724,0.9771992798781333,0.8649615830466586,0.9657967111820853,0.897185072828248,0.2457001230213791
success,IoT_Original_Distribution,MLP,full_features,6,7,4096,0.982,0.9137898642618947,0.9813448653548363,0.8902233115234885,0.9840725606542149,0.909920586723921,0.41392039600759745
success,IoT_Original_Distribution,MLP,full_features,6,8,5120,0.9806666666666667,0.8971631205673759,0.9796606804980208,0.8818900655306466,0.9880387644231521,0.8912498197109224,0.34999241307377815
success,IoT_Original_Distribution,MLP,full_features,6,9,6144,0.984,0.9339627072471937,0.9836796092796094,0.9034166859960265,0.9889937845411989,0.931927589957884,0.4157603899948299
success,IoT_Original_Distribution,MLP,full_features,6,10,7168,0.9806666666666667,0.9035194839760149,0.9798144324924712,0.8816916953587439,0.9684478052802697,0.8985103099949333,0.37683751492295414
success,IoT_Original_Distribution,MLP,full_features,6,11,8192,0.9713333333333334,0.892012274356927,0.9706067580179003,0.8248411269474233,0.9687452705629399,0.8866472446902058,0.2204378240276128
success,IoT_Original_Distribution,MLP,full_features,6,12,9216,0.9786666666666667,0.8992375495123135,0.9777677811137686,0.8689136919443347,0.9777214159347455,0.8939013324811795,0.3102275870041922
success,IoT_Original_Distribution,MLP,full_features,6,13,10240,0.976,0.8786967889405539,0.9746036363636364,0.8514596835817742,0.9730298143712263,0.8704874776495319,0.47994329303037375
success,IoT_Original_Distribution,MLP,full_features,6,14,11264,0.982,0.9201462276705337,0.9814785830085199,0.8904913175332501,0.9908568565747656,0.9169877377313883,0.27535791997797787
success,IoT_Original_Distribution,MLP,full_features,6,15,12288,0.974,0.915731216633006,0.9737892136911004,0.8450555867516908,0.9814110291776912,0.9129152332037531,0.37669588392600417
success,IoT_Original_Distribution,MLP,full_features,6,16,13312,0.9646666666666667,0.8470167363361671,0.9626839517158722,0.7769551659059556,0.9630516806788472,0.8345325080958288,0.21066552598495036
success,IoT_Original_Distribution,MLP,full_features,6,17,14336,0.98,0.9158642932068324,0.9794570185522328,0.8782022743505559,0.9889729097845203,0.9124520783964377,0.26216658402699977
success,IoT_Original_Distribution,MLP,full_features,6,18,15360,0.978,0.9115823587431309,0.9774423956881558,0.8660189458972327,0.9798402037376251,0.9079052562613056,0.23770442698150873
success,IoT_Original_Distribution,MLP,full_features,6,19,16384,0.9813333333333333,0.9229564917883926,0.9808935993531609,0.8867635767089437,0.98580516545854,0.9201522324510898,0.32640791800804436
success,IoT_Original_Distribution,MLP,full_features,6,20,17408,0.9726666666666667,0.9118171997557654,0.9724450708034645,0.8370995764825064,0.9769333938701277,0.9087325991884343,0.27162799204234034
success,IoT_Original_Distribution,MLP,full_features,6,21,18432,0.978,0.9115823587431309,0.9774423956881558,0.8660189458972327,0.9615226047521384,0.9079052562613056,0.2839713760185987
success,IoT_Original_Distribution,MLP,full_features,6,22,19456,0.9793333333333333,0.8996054670987741,0.9784223243885035,0.8731395527406138,0.973786524300826,0.8942311245353738,0.23245399701409042
