dataset,config,model,entanglement,optimization_level,optimization_name,optimization_description,noise_level,two_qubit_error,circuit_depth,total_gates,two_qubit_gates,component_count,aggregate_circuit_depth,aggregate_total_gates,aggregate_two_qubit_gates,accuracy_mean,accuracy_std,accuracy_ci95,accuracy_median,accuracy_min,accuracy_max,f1_mean,f1_std,mcc_mean,mcc_std,avg_kernel_time,kernel_time_std,avg_classifier_time,classifier_time_std,avg_time,time_std,kernel_fraction_of_total,classifier_fraction_of_total,n_runs,num_qubits
IoT_Original_Distribution,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0,0.0,124,204,150,1,124,204,150,0.9557111111111111,0.008281786938302824,0.0030924700660853494,0.956,0.9393333333333334,0.9686666666666667,0.9579941640322912,0.007309125118761718,0.7742490475994777,0.03420321030641774,278.1797025579144,4.0717621966942685,0.5264442164179248,0.46582219899749305,278.70614677433235,3.71725624116021,0.9981111137213483,0.001888886278651706,30,6
IoT_Original_Distribution,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0003,0.0009,124,204,150,1,124,204,150,0.9543333333333334,0.00747460579567687,0.0027910636739534034,0.9533333333333334,0.9413333333333334,0.97,0.9568059312513413,0.006560683022918458,0.7692820480260006,0.030529589459242803,223.12227602999968,7.226621087490709,0.5967277224369657,0.5107423964800516,223.71900375243663,6.930430742554723,0.9973326909541521,0.00266730904584795,30,6
IoT_Original_Distribution,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.0005,0.0015,124,204,150,1,124,204,150,0.9553777777777778,0.007862678383765868,0.0029359723598534337,0.9546666666666667,0.9413333333333334,0.9713333333333334,0.9576947730481414,0.006887721058415836,0.7728525783050965,0.03157039715786457,220.7291813207208,7.361725229695033,0.6099426125331472,0.542285965656053,221.33912393325397,6.983689330370447,0.9972443072797329,0.0027556927202670176,30,6
IoT_Original_Distribution,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.001,0.003,124,204,150,1,124,204,150,0.9524222222222221,0.00656820002713256,0.002452606197586016,0.9523333333333333,0.9413333333333334,0.9693333333333334,0.9551163417441583,0.005661325856676873,0.7614526717247107,0.025075913251974405,219.90456295053008,7.6245900092626515,0.6654043418820947,0.5729484129295921,220.56996729241217,7.294864137330502,0.9969832504848679,0.0030167495151321327,30,6
IoT_Original_Distribution,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.002,0.006,124,204,150,1,124,204,150,0.9540000000000001,0.0067874122843128906,0.0025344613996697465,0.9526666666666667,0.9393333333333334,0.9666666666666667,0.9565209303262526,0.005958183345842338,0.7680919459011502,0.027864918108067283,223.42889829960185,4.5536970432202235,0.5503113461968799,0.4956422948260359,223.97920964579873,4.376985263019213,0.9975430248768752,0.002456975123124792,30,6
IoT_Original_Distribution,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.005,0.015,124,204,150,1,124,204,150,0.9497333333333334,0.006038446426775861,0.0022547929522431266,0.9496666666666667,0.9406666666666667,0.9633333333333334,0.9527831409145268,0.005212620842429366,0.7512496834715895,0.023844114239154474,223.32730990854714,4.300222128887812,0.586401111232893,0.4830112084155789,223.91371101978,3.9639456279008036,0.9973811290583225,0.0026188709416775807,30,6
IoT_Original_Distribution,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.008,0.024,124,204,150,1,124,204,150,0.9214666666666667,0.009686899159466389,0.0036171475923016294,0.922,0.9026666666666666,0.9386666666666666,0.9281102295124527,0.007724393053209616,0.6373900310614592,0.031046149713511616,223.17019145264058,5.006330564843908,0.6262552438381438,0.5262600207433212,223.7964466964787,4.6417645893471775,0.9972016747670374,0.00279832523296268,30,6
IoT_Original_Distribution,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.01,0.03,124,204,150,1,124,204,150,0.8044222222222223,0.06083543112952515,0.022716323316089436,0.7826666666666666,0.7193333333333334,0.9286666666666666,0.8410285972747749,0.04469447483528428,0.4706715288575443,0.06983986621391187,222.48933489743698,4.356349839639976,0.6322450677515008,0.5828724413854957,223.1215799651885,3.996397796049449,0.9971663652263033,0.002833634773696672,30,6
IoT_Original_Distribution,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.02,0.06,124,204,150,1,124,204,150,0.9059999999999998,2.2584051416334807e-16,8.433023391719875e-17,0.906,0.906,0.906,0.8613179433368313,2.2584051416334807e-16,0.0,0.0,222.9500189622321,7.828952555219074,0.5544424736057408,0.5225568371186774,223.50446143583784,7.557821733494965,0.997519322567237,0.0024806774327630434,30,6
IoT_Original_Distribution,6q_5k,QSVC,full,0,L0,baseline_unoptimized,0.05,0.15000000000000002,124,204,150,1,124,204,150,0.9059999999999998,2.2584051416334807e-16,8.433023391719875e-17,0.906,0.906,0.906,0.8613179433368313,2.2584051416334807e-16,0.0,0.0,222.0528232592352,6.13340684409502,0.7103663615960006,0.5677347938151563,222.7631896208312,5.907326676183857,0.9968111142473532,0.0031888857526466852,30,6
